Rating,Description,Pros,Cons,Author Info,Resignation Reason
4.0,Good WLB and long term growth,"- Given the WLB, the pay is good- Since company is still growing at a healthy pace, lot’s of opportunity to grow into roles/advance","- Engineering excellence could be improved- Lack of enforcement of top-down vision. Individual teams are almost given too much autonomy. Leads to teams over-developing features for their own gain, not the company’s. ","Verified User Current Employee  W*****  Software Engineer - Apr 18, 2022",
5.0,Great WLB and culture with solid compensation ,Best company I've worked for. I take tons of time off and the remote first culture and WLB here are unmatched. Compensation isn't tier 1 but it's not bad given everything else. Big potential for growth and good executive management.,Could give a little stronger compensation to capture more top tier talent ,"Verified User Current Employee  d*******  Software Engineer - Apr 13, 2022",
5.0,Employee fruendly,Awesome company to work with.Company is employee friendly. Transperency.,"work-life balance could be better, gettijg promotion is bit challenging","Verified User Current Employee  H*****  Support Engineer I - Apr 12, 2022",
4.0,Great work life balance ,WLBOpen culturePerks compensationWork from home option available,Very Slow promo cycleOnly exposure to jira and confluence,"Verified User Current Employee  s****  Support Engineer III - Apr 12, 2022",
4.0,Career best,It is an experience to work here. Frequent pivots and clear communication keeps things exciting. Made a huge impact on how I will choose companies and rules for the rest of my career,"Not the best pay. With remote work, amazing benefits can’t be used.","Verified User Current Employee  g*********  Manager, Account Management - Apr 11, 2022",
4.0,Great manager and team culture,"- Team is very relax, easy going- True remote environment - Outcome measurement rather than hours work, sit in front of computer. People respect each other's time.- There are a hell lot of documentations, some are very well documented but some maybe obsolete or superseded fairly quickly. Dog-fooding to the max across the company in a good way I would say.- Engineers have a lot of opportunities to create cool things.",- Project is narrow and deep most of the time. One domain could have tenths of teams working in different areas potentially result in dependency issue.,"Verified User Current Employee  e*****  Senior Software Engineer - Apr 10, 2022",
4.0,Good wlb,amazing wlb and benefits are good as well as team is good,growth is sort of slow at this companycompensation is hit or miss ,"Verified User Current Employee  b*********  Software Engineer - Apr 10, 2022",
5.0,Good work life balance,Good Work life balanceGood people to learn fromGood compensation,Quality of Work is lowToo much focus on confluence pages,"Verified User Current Employee  s******  Software Development Engineer II - Apr 8, 2022",
4.0,Good culture and wlb,Remote friendlyHonest communication relay of leadership level planningFun colleagues,Products are more well known the companySometimes hard to get things done because people take it too chill,"Verified User Current Employee  a********  Program Manager - Apr 7, 2022",
3.0,Team Dependent,Tech focusInnovation week and shipit day is goodgood Engineering culture ,very team dependant. the quality of the management varies between teams and there some managers are not qualified enough to be a manager. People management skills are very poor,"Verified User Current Employee  x*******  Software Engineer - Apr 5, 2022",
4.0,"Great people and work life balance, pains of being a large company",- Great people and work life balance- Top tier compensation (in Australia)- No in-office requirement- Internal mobility is strong,"- one of the company values is Open Company No BS, but it's quite hostile to the idea of pay transparency and has explicitly rejected the idea- remote first culture. support for workers who value socialising in person is an afterthought, especially for people who aren't in a city with an office.- large company issues. somewhat luck of the draw as to whether you end up on a team working on an interesting project, and a lot of processes and support are bureaucratic and impersonal.","Verified User Current Employee  k*****  Software Engineer - Apr 1, 2022",
5.0,I love working here ,"WLB, best comp I've had, insanely smart coworkers, remote first environment ","Product direction needs work, kinda feels like a reactionary environment. Obviously people use our products but I don't know about us continuing to growAlso tech debt/legacy but every company has that ","Verified User Current Employee  O*****  Software Engineer II - Mar 31, 2022",
5.0,Great wlb,The best culture I have ever experienced. Company invests a lot in it’s employees and takes good care of their wlb. ,Promotions are challenging. There is favoritism on some teams. Lots of new first time managers. ,"Verified User Current Employee  p*****  Software Engineer - Mar 31, 2022",
5.0,Best all round company,1. Amazing growth opportunity2. Very good culture3. Great WLB,1. Growth company size is insane.2. Performance review is solely based on manager which can backfire sometimes,"Verified User Current Employee  B*****  Software Development Engineer - Mar 31, 2022",
5.0,Great company,"I’m in the product team for Confluence and couldn’t be happier. It has its problems, but it’s all workable and minor.",Too much freedom makes for a slow design process. Needs a more organized process and decision making strategy. ,"Verified User Current Employee  z***  Content Designer - Mar 30, 2022",
3.0,You are screwed if you end up in a bad manager,Work remotelyGood perksNice officeFree foodWLB is Ok,The base salary is very lowYou are screwed if you end up in a bad managerImpossible to get promotion ,"Verified User Current Employee  p********  Software Engineer - Mar 29, 2022",
4.0,Great work life balance but no career growth and low pay ,"Great culture,Great coworkersManagement care about your mental health",No career growth Had 7 bosses in 2 years and my last boss that I have zero chance getting promoted. I appreciate manager's honesty. Everything is slow. Can't believe this is a SAAS company. We spend more time convincing people and trying to be friends with and you know to to get things done. It's like a frat house sometime,"Verified User Current Employee  H*****  Program Manager - Mar 29, 2022",
5.0,No complaints ,"Founder run company with awesome cultureGood WLBCompetitive compensation. RSU grants are greatPeople are brilliant, hard working and very helpful",Not much. Career growth opportunities are fewer but that’s a problem with most companies,"Verified User Current Employee  b*****  Senior Data Scientist - Mar 28, 2022",
3.0,"Great work life balance, but that's about it","Great work life balance, probably best in the industryEmployee benefits and perks are amazing tooRemote first culture shows the company places focus on the employee",Compensation is lower than other big techLots of short term thinking has led to long term painsOpportunities for ownership and career growth dont seem to be plenty,"Verified User Current Employee  J*********  Software Engineer - Mar 28, 2022",
5.0,Best job I have ever had. ,Great products and great company culture. The company is winning. ,Still immature with sales processes and systems. Limitations on enterprise contract options make some deals hard to close. ,"Verified User Current Employee  A*****  Sales - Mar 27, 2022",
5.0,Great work life balance,- Offers one of the greatest work life balance- focus on quality rather than quantity ,Working remotely has its own challenges sometimes. Collaboration becomes hard.,"Verified User Current Employee  k*****  Senior Software Engineer - Mar 26, 2022",
5.0,Great company with..rocket ship,Great wlb and culture with excellent growth opportunity.  Company is on great trajectory to make ot big,Below average compensation which is deal breaker for some.Some product has tech debt if you want to work on cutting edge tech,"Verified User Current Employee  9*******  Senior Data Engineer - Mar 24, 2022",
4.0,"pay,wlb,benefits all above average, products uninspiring","- Pay is fairly competitive, company headed in a good direction- wlb strong- benefits strong- nice balance of QoL dev tooling and deployment speed","- like other major companies, really team dependent on your manager- neverending tickets- products are old, and slow- promotions are pretty formulaic with not tons of wiggle","Verified User Current Employee  P*****  Security Engineer - Mar 24, 2022",
4.0,The company is good to work overall ,"Good work life balance, employ benefitsRefresher policy is good",Promotions are tough Compensation could be more competitive compared to market,"Verified User Current Employee  z*****  Software Engineer - Mar 24, 2022",
5.0,Great place to work if you are looking for WLB,- Work life balance- Employee centric company and gives importance to employee's mental health.- Good management,- Majority of projects have already matured and will be hard to get good work.- Career growth will be slow.,"Verified User Current Employee  v*****  Software Engineer II - Mar 24, 2022",
5.0,Amazing culture,I love the behaviour of people hereTech is good,Pay range can be better Frequency of gifts is reduced recently,"Verified User Current Employee  z*****  Senior Software Engineer - Mar 23, 2022",
5.0,Great wlb,"Best company to work for in Australia, good wlb and pay for aus, fully remote",Fully remote teams can be difficult to work in. Hard to get promoted.,"Verified User Current Employee  h*****  Software Engineer - Mar 22, 2022",
4.0,good work life balance had a good time there. Learned a lot and career growth is promising ,"Work life balance, compensation very well, good career growth and project.","sometimes unclear growth depending on project, sometimes very vague project requirements ","Verified User Current Employee  j***  Data Analyst - Mar 22, 2022",
4.0,Good work life balance,Work-life balance is goodAbove-average compensationGood company culture,Lack of communication from higher-level managementSudden reorg changes,"Verified User Current Employee  H*****  Software Developer - Mar 22, 2022",
5.0,Work life balance is great. 100%remote.,Managers are very chill.Great Aussie culture.Growing company.Positive vibes. ,100% remote. Less visibility.Visa sponsor policy not as flexible as other tech firm.,"Verified User Current Employee  n*****  Marketing Analyst - Mar 19, 2022",
5.0,Great WLB and remote work,WLB balance is amazing. Only work past 5pm if I feel like and am interested in the work I’m doing. Remote work has been amazing. I’ll probably never return to office.,"Pay is under market value, but still competitive so it’s not that bad.","Verified User Current Employee  c********  Software Developer - Mar 19, 2022",
5.0,Great work life balance and supportive management,1. Work life balance2. Opportunity to innovate3. Growth and learnings4. Supportive senior management,Hierarchy as it is a big company so sometimes decisions take time between orgs,"Verified User Current Employee  r********  Staff Engineer/Manager - Mar 18, 2022",
5.0,Great work life balance,"Company has a good overall culture,  Depends on team as well but WLB is also good","Stocks are going down, 50% decline from last year. But looks like it is the same for other companies as well","Verified User Current Employee  F*****  Software Engineer - Mar 18, 2022",
4.0,Good company culture,"- Very open company, transparency from top mgmt. - Growing company, opportunities are there- Being complete remote, quite flexible hours, lots of refresh days- Engineers have lot of freedom and influence",- It is chaotic and there is always information overload - In my department I see politics in middle mgmt (maybe middle mgmt is like that everywhere ?)- Engineering manager life is very stressful,"Verified User Current Employee  p*******  Engineering Manager - Mar 17, 2022",
4.0,Great work from home but no quality work or exciting opportunities,Great culture Work life balanceBonuses and perksSupportive environment,No exciting work Growth opportunities extremely team dependent Not clear communications from leadership,"Verified User Current Employee  a*********  Software Developer - Mar 17, 2022",
4.0,Great WLB,"Good WLB, unlimited PTO that you can actually useGreat cultureFully remote",Things move slowly around hereCompensation isn't top tier Work not that exciting,"Verified User Current Employee  i*****  Software Engineer - Mar 16, 2022",
4.0,Good culture and balance ,People are collaborative and friendly. Employees aren’t expected to work around the clock for the most part. ,Lots of bureaucracy and it takes a while to get things done. ,"Verified User Current Employee  W*****  Marketing & Communication Manager - Mar 15, 2022",
5.0,Best WLB in the market,work life balanceawesome culture employee friendlyremote friendly perks and compensation industry standard,Promotion path is unnecessarily convoluted General pain points of working in a company with too many teams.,"Verified User Current Employee  r******  Software Back End Engineer - Mar 14, 2022",
4.0,Great work life balance,"Great people and culture, amazing work life balance, chill management","Lower TC than competition, compensation cuts if you move out of NYC, SF or Austin","Verified User Current Employee  e*****  Software Engineer - Mar 12, 2022",
5.0,Great work life balance. Compensation provided is lower but they try to balance it with stocks.,- great company culture- professional people to work with- great benefits,- compensation is less- growth is slow- Rules are different for India location which feels a bit odd,"Verified User Current Employee  b*********  Software Developer - Mar 11, 2022",
5.0,All around rock solid company,"Generally very good management, intelligent teammates, and a trusting supportive environment to work in.","Compensation is decent, but not top tier for silicon valley company standards.","Verified User Current Employee  V*****  Software Engineer II - Mar 9, 2022",
4.0,Great work life balance,Can take a lot of vacation no questions askedCompany cares about employees and global issuesRemote friendly,Compensation isn't just okay for the bay areaCareer growth has been a struggle,"Verified User Current Employee  V*****  Product Designer - Mar 9, 2022",
5.0,So far so good. ,Great benefits especially the medical benefits.  and the people are great. Compensation is overall decent. PTO is encouraged,Not a lot of discussion about growth. Don’t see too many promotions happening. ,"Verified User Current Employee  b*****  Data Scientist - Mar 8, 2022",
5.0,Great culture,"Wlb, culture, ppl, remote first, flexibility. Cant rly ask for more.",Onbaording is a bit difficult being fully remote. More docs arnd how things work cud help,"Verified User Current Employee  B*****  Software Engineer - Mar 8, 2022",
3.0,Very less ownership and opportunity to work on new stuff,Benefits and company culture is good. Wlb may slightly depend on team but is good overall.,Very less ownership and promotions are difficult in my team. Can't work on new stuff,"Verified User Current Employee  _********  Software Engineer - Mar 7, 2022",
5.0,Great WLB,Good perksOkay total compGood cultureStock growth is insane,Mid management nahReorg every yearBar is dropping to get more hires,"Verified User Current Employee  s*****  Software Engineer - Mar 5, 2022",
5.0,The best there is to offer,A lot of focus on values. Flexibility with work-life balance. ,"Some people don't work hard and are just dead weight, and the company is hesitant to let them go. Which makes it hard for other people to stay motivated","Verified User Current Employee  e*****  Software Engineer - Mar 5, 2022",
3.0,Good work life balance. Period.,"If you want to have a relaxed life, this is the place.","If you want to make money, skip this one! Meagre hikes, rule forcing less excellent ratings across teams.","Verified User Current Employee  b****  Engineering Manager - Mar 3, 2022",
5.0,"Great culture, work life balance","Great culture, work life balance, good compensation and lot of benefits","Nothing to say. Started my own venture, other than that I don't any reason to leave Atlassian","Verified User Former Employee  u*****  Staff Software Engineer - Mar 2, 2022","Started my own venture, other than that I don't any reason to leave Atlassian"
5.0,Great culture,"Culture, WLB, interesting business model, really solid and passionate founders ",Some ppl take advantage of the WLB and contributes the bare minimum ,"Verified User Current Employee  X*****  Engineering Manager - Feb 28, 2022",
5.0,Great work life balance ,"Kind people, great benefits, flexible work from home work life balance. ","Rigid processes, isolation during remote work from home, onboarding experience. ","Verified User Current Employee  L*****  Marketing Manager I - Feb 28, 2022",
3.0,Good work life balance ,"Work life balance , benefits , total remote, stock growth ","Poor career growth , old tech stack . . .","Verified User Current Employee  e*****  Software Engineer - Feb 28, 2022",
2.0,Bad managers,At the top level the efforts are good and the founders are very considerate. ,Middle and entry level managers dont live up to the culture. ,"Verified User Current Employee  m*****  Senior Software Developer - Feb 25, 2022",
3.0,Great work life balance,Work life balance true to values has business success despite aging tech,"Australia hegemony, doesnt actually practice teaming despite the brand, very little career growth support, crippling technical debt","Verified User Current Employee  o****  Program Manager - Feb 14, 2022",
4.0,Surface vs. Substance Unclear,"Lots of bonus days off to deal with burnout, great benefits","Team velocity at odds with burnout days given to team, appropriate WLB is confusing","Verified User Current Employee  j********  Data Engineer - Feb 14, 2022",
4.0,Not  bad,"Laid back and lots of documentation, no set work hours and everyone expects you to live life and then work","Not a lot of drive to move things forward, everything goes at a slow walking pace","Verified User Current Employee  S*****  Senior Marketing Analyst - Feb 14, 2022",
5.0,Great WLB,Atlassian has great WLB. Management is okay and they think about the employees. Refresh days are great.,Works wise okayish and few things like career growth etc. depend on the team.,"Verified User Current Employee  a*******  Software Development Engineer II - Feb 13, 2022",
4.0,"Laid back culture, Remote first company","Values are taken seriously, people routinely quote them when making decisionsChoose to WFH or from officeLaid back culture, good team work and colleagues","Since remote first, minimal in person team gatherings can be isolatingSalary raises do not keep up with the marketSome degradation in the positive, supportive culture from fast expansion","Verified User Current Employee  u*******  Software Engineer - Feb 12, 2022",
4.0,Amazing culture and great WLB,Atlassian culture is impeccable. We really do treat people right here and I believe that is largely due to the founders & co-CEO’s ensuring the company is driven that way. ,"-Pay could be better, sometimes lags far below competitive -  A bit of mental gymnastics justifying cost of labor approach to salaries in remote hiring. I.e. The best talent can come from anywhere but we are only going to pay them what the market rate for hiring their replacement in the same geo would be","Verified User Current Employee  g*****  Software Engineer - Feb 12, 2022",
4.0,It's Ok...,"Decent appraisal Increment.Smart individuals to interact with.Great focus on CSR. Helping NGO's focusing on Environment, education, health etc", Flawed promotion criteria. Multiple reorgs happening without taking feedback. one way /top to bottom communication. Leadership not having a clear vision. High attrition rates in some teams. Culture is largely driven by the teams(some are having fun while others are burning the midnight oil).  ,"Verified User Current Employee  V*****  Software Developer II - Feb 12, 2022",
5.0,Good Company for New Grads,- Interesting and modern tech stack- Supportive and friendly teammates- Great WLB ,- Compensation is too focused on RSU (base should be higher)- Time zone differences ,"Verified User Current Employee  a*******  Software Engineer - Feb 11, 2022",
5.0,Do work for retirement ,Pretty good cultureWlb is very goodSalary is also good,Promo could be sometimes difficult because of management . Sometimes you can be out of work,"Verified User Current Employee  s*****  Software Applications Engineer II - Feb 8, 2022",
4.0,Great work life balance,"Good people, great work life balance, decent comp, unlimited pto ",Compensation is below the top notch companies. Founders are generally pretty liberal but that’s tech for ya,"Verified User Former Employee  O*****  Mobile Developer - Feb 7, 2022","There’s too much process, techops and meetings that get in the way of real work"
4.0,"Great culture, Great work/life, Good Comp","The open-minded hiring process allowed me to move into a role using a tech stack completely unfamiliar to me, which gave me the change to learn and grow. The comp is solid, but differs regionally and the regional boundaries don't make much sense. The culture is fantastic; people practice what they preach. Management is like any large company - you see .01% of it in detail and it's a gamble who you get. Generally speaking, management seems hands off and subordinates are very empowered to change things. I have not experienced any issues with top-down leadership. Remote-first allows you to work outside your home office location for 90 days in a rolling 365.","The only cons I've had are things you will experience anywhere:- More money is always nice- Products have been around a while, so there's legacy code around.","Verified User Current Employee  X*****  Junior Software Engineer - Feb 7, 2022",
5.0,Pretty good overall,"People are generally nice and actually live out company values, WLB is good ",Company is growing and it seems to be adding more and more middle management ,"Verified User Current Employee  L*****  Software Engineer - Feb 6, 2022",
4.0,So far so good,Good benefitsWork life balance Unlimited PTO that people actually use ,Pay is not top tier for tech companies Too political sometimes,"Verified User Current Employee  Y*****  Senior Data Engineer - Feb 3, 2022",
5.0,Great place to work,"Great culture, great people, sound management , good wlb overall ","wlb may not be the best for managers, some practices feel amateur","Verified User Current Employee  k***  Technical Support Manager - Feb 3, 2022",
3.0,Great culture but too much people movement ,Culture is great. Team mates good. Compensation and benefits are good. Many many events. ,Local leadership not good. Work life balance not good. Too much expectation. Average stay in company 2 years. ,"Verified User Current Employee  I*****  Engineer II - Feb 1, 2022",
4.0,Good company for people looking for Work Life Balance.,- Good Work Life Balance in the company. You can make time for yourself. And this is the best selling point of the company. - Good responsibilities.- Employees are treated well. They have a very good WPE Work place experience team.- Perks and Benefits.,I think compensation. It might be not good compared to industry's standards. Slightly lower than that.,"Verified User Current Employee  D*****  Software Engineer - Feb 1, 2022",
4.0,Good work life balance,"- good work life balance- compensation is not the best compared to FAANG, but its above average- Good company culture",- Career growth after reaching P5 (Senior Engineer) is hard,"Verified User Current Employee  d*****  Senior Software Engineer - Jan 29, 2022",
5.0,Great WLB,Great maternity leave policy for both parents. Good insurance too,"If you are not in a core engineering team, you might not write much code","Verified User Current Employee  P*****  Software Engineer - Jan 28, 2022",
4.0,"Great benefits, way too many expectations around extra curricular work","Smart people, incredible professional growth (skill set not promotion), good pay, great benefits, challenging products",Unrealistic expectations of balancing craft vs values vs participating in team activities. Too many meetings. Overall too many expectations outside of being good at your job that cause burnout. Not great at getting to the root of team dynamics. They have a lot of plays but little sustainability in strategizing how to resolve the Dynamics. ,"Verified User Current Employee  w*****  Senior Product Designer - Jan 24, 2022",
5.0,Great product and work life balance,Work life balanceDiverse cultureGlobally presentPay and team activities,"Since it is globally present from US to Australia, sometimes you'll have to attend meetings at night.","Verified User Current Employee  M*********  Data Analyst - Jan 24, 2022",
4.0,Great WLB,- Great WLB- Unlimited PTO (taking PTO is heavily encouraged by management)- Leadership still takes values seriously when making big changes,- Pay is slightly lower than some other big tech,"Verified User Current Employee  t*****  Software Engineer - Jan 24, 2022",
4.0,good perks but getting political now,company provides lot of good perks and benefits but things are getting political in mid level management. ,"technologically, company is still lagging behind a bit. very difficult to get promoted. ","Verified User Current Employee  m****  Systems Software Developer II - Jan 22, 2022",
5.0,"Amazing place to work, strong senior leadership","- Amazing senior leadership with a vision and ability to execute- Good WLB, especially now that the company has gone remote- Great culture. People and results focused, which is rare.",- Certain teams are better than others.- Some first time managers still figuring it out.,"Verified User Current Employee  W*****  Product Manager - Jan 22, 2022",
5.0,"Great founders, great culture, great people",Decent compDecent WLBThey genuinely think about employeesDon’t ship unless 100% confident It’s all about teams ,Work is relentless. Features are being continuously shipped. Not much innovation. ,"Verified User Current Employee  a*****  Designer - Jan 19, 2022",
3.0,Great company and good work life balance ,Founders think long term - invest heavily in R&D and want to become a multi product company ,Becoming too big and political Compensation is good for M6 and above,"Verified User Current Employee  t******  Online Strategy and Analytics Manager - Jan 16, 2022",
4.0,Good work life balance,"good work life balance, hires good people, salary is ok",expanded too fast last year. A lot of younger grads as compared to experienced folks,"Verified User Current Employee  R*****  Software Engineer - Jan 16, 2022",
4.0,Great balance and care,"Work life balanceCompensation is median , reorgs are a lot so projects may go away","Poor managementReorgs are a lot , so projects may go away","Verified User Current Employee  Y*****  Software Developer I - Jan 16, 2022",
5.0,"Friendly coworkers, lots to learn",- TEAM mentality is pervasive throughout the company and culture,"- onboarding is team specific, and in my experience it has been up to the individual to take it into their own hands ","Verified User Current Employee  v*****  Software Engineer - Jan 14, 2022",
5.0,Has become a large enterprise company,People are generally nice to each other. Most try to follow company  values.,Has become a large company very fast. New leaders come from companies like Cisco and have brought their culture along with them.,"Verified User Current Employee  k******  Program Manager - Jan 14, 2022",
4.0,Becoming a slow giant,Good covid leave and other vacation policies. usually able to get free recharge days. ,"With the push towards a remote first company, free lunches have stopped. Meeting new people which is especially important at a younger age has become harder and quite a few are struggling with the isolation. Developer loop has become horrendously slow with large under investment in the developer experience, resulting in a very low satisfaction rate among developers. ","Verified User Current Employee  a*****  Software Development Engineer - Jan 14, 2022",
5.0,Wow amazing people,People are greatCulture is awesomeFrequent perksNo question on leavesEnough leavesWork like balanceYou will just love the company,Slow career growthWork sometimes not that excitingLaid back,"Verified User Current Employee  b*****  Software Engineer III - Jan 14, 2022",
4.0,Great Culture,Great culture and values with in the company. High growth Prospectus.,Work life balance can get tricky at sometimes. Working with multiple geographies can be painful,"Verified User Current Employee  t*****  Senior Software Engineer - Jan 13, 2022",
5.0,Great Work Life Balance!,"Pros: Great WLB, no pips, work remote almost anywhere you want.","Cons: Hard to grow career aka promotion, lower compensation than FAANG.","Verified User Current Employee  c*****  Software Engineer - Jan 11, 2022",
5.0,Overall great,"Great company culture, compensation is good, supportive coworkers, work life balance, coworkers with high EQ, smart coworkers","Monolith is a pain to work on, projects are boring at times, on-call rotation, sometimes feels like being part of a cog in a machine","Verified User Current Employee  a********  Full Stack Software Engineer - Jan 10, 2022",
5.0,Great culture and supportive environment. Pretty open and growing company.,"Work life balance, and caring company. Open for ideas and promoting diversity!",Compensation doesn’t seem to be at the top level. Comp cycle used to be twice but now it’s only once.,"Verified User Current Employee  v*****  Software Engineer - Jan 7, 2022",
4.0,Great work life balance,Great people and culture. Good benefits and stock compensation. Good problems to work on. ,Career growth can be slow. Although salary has been great. ,"Verified User Current Employee  C*****  Senior Data Scientist - Jan 7, 2022",
4.0,Very remote friendly. Good culture and people tend to collaborate a lot,Great place for remote work. Good WLB with most managers. Lots of good internal documentation. ,Too many meetings discussing minute details. Relatively slow pace of development. ,"Verified User Current Employee  y*******  Software Engineer - Jan 6, 2022",
4.0,Decent overall,Good people and highly used products. Wlb can be good,Career growth is difficult and promotions are hard to attain,"Verified User Current Employee  p*****  Produce Manager - Jan 5, 2022",
4.0,great work life balance. no one pings you after work hours. team mates are nice and supportive,great work life balance. no one pings you after work hours. team mates are nice and supportive,"promotion is not fast, yeah that is it oh yes","Verified User Current Employee  S*****  Software Engineer - Jan 3, 2022",
4.0,Good place for getting settled! ,1. Work-Life Balance is great. You get time to do your thing. 2. People here are great. They follow the Atlassian values strictly. 3. Good amount of leaves and perks. 4. Timely hackathons and SHIPITs to work on that awesome project that you been carving the time for. 5. Has one of the best Workplace Experience Teams. They care for the employees a lot and the goodies and the presents that Atlassian sends to their employees makes them feel really special. ,1. Lack of Challenging Work. 2. Compensation can be a bit better. I can name a lot of companies that provide better compensation than Atlassian. ,"Verified User Current Employee  T*****  Software Engineer II - Jan 2, 2022",
5.0,Best place I’ve ever worked ,"There is fantastic work/life balance. Excellent leaders, especially the CEOs. Highly recommend working for Atlassian! ",There are some growing pains as we grow extremely quickly. ,"Verified User Current Employee  x*****  Engineering Manager - Dec 29, 2021",
5.0,Great all round,"- Great culture, founders are genuinely good people- Hire well balanced people; teams focus on solving tech and product challenges rather than mired in people or performance issues- Pay is reasonable, RSUs and refreshers pair well with healthy stock growth (so far)- Plenty of interesting work, products generally aim to make work better for people (not the worst mission statement)","- Promos can be more arduous than necessary- Rapidly growing, some significant pain points metastasizing beneath the surface- Difficult for anyone who is not first and foremost a team player - you will plateau quickly if you don't want to work very collaboratively","Verified User Current Employee  a*******  Engineering Manager - Dec 29, 2021",
5.0,Sucks at work life balance,Provides good Compensation and benefitsGives RSUsWork cultureManagement,Work gets hecticOne doesn't get enough time for career growthDays just fly away in the work,"Verified User Current Employee  C*****  Senior Support Engineer - Dec 27, 2021",
5.0,"Great WLB as an intern, very supportive managers and teammates","Great work life balance, very instructional, decent compensation, welcoming environment","Zones vary heavily in terms of compensation, promotion requirements not as clear","Verified User Current Employee  j******  Software Engineer - Dec 27, 2021",
5.0,People are passionate and leaders care about you ,"Atlassian has good work life balance, the people are smart and passionate, ability to have a life outside of work, leaders care about you. You can utilize unlimited PTO provided you get your work done. A lot of opportunity to grow and get promo within the company. Decent high compensation with good stock growth.",Base pay isn’t as high as some companies in the bay ,"Verified User Current Employee  s***  Software Engineer II - Dec 27, 2021",
