Rating,Description,Pros,Cons,Author Info,Resignation Reason
3.0,Most great things so far! ,"Decent work life balance, great people that I get to work with, in GBS very positive leadership. ","Lack of overall transparency, overarching Chinese office culture, company as a whole seems not to care about happiness of workforce as a whole based on benefits, policy, and pay.  Bi-months Make it challenging be strategic, everyone I've talked to is underpaid, overall there are no processes. ","Verified User Current Employee  d*****  Client Solution Manager - Apr 25, 2022",
3.0,Overall Good Company,"Great people, collaborative work environment, cool projects. Good benefits in terms of healthcare and retirement options. Stock comes in RSU's. Things move at a rapid pace, easy to create opportunities and work really close to the product. ","Team structure is built for churn and burn. They don't value loyalty but instead would rather milk as much work out of you until you burnout and leave. Pay isn't competitive within the market, no leveling or transparency for career growth opportunities. No WLB. Chinese work culture bleeds into US. Lots of expectations to be online at all times lots of late night meetings. ","Verified User Current Employee  p******  Product Manager - Apr 21, 2022",
3.0,Poor work life balance in China,"Flat structure, good pay, platform and resources if you want to do sth","Long work time, pay increase.  Bu can be shut off entirely ","Verified User Current Employee  q******  Strategy & Business Development - Apr 21, 2022",
3.0,Good WLB if you set the borders straight,Cool productLots of stuff to work onGreat tech stackPay is fine for ex-Meta,"Teams are bad at understanding dataPoor culture of management, don't really appreciate the peopleHRs have more power than managers even at director level","Verified User Current Employee  D****  Data Scientist - Apr 20, 2022",
3.0,"Good for managers, not great for ICs",- Fast scope growth if in management position- Scope of projects is bigger versus FAANG- Culture of moving quickly means less bureaucracy although still exists - Cool product  ,"- Compensation is 25% below market, no stock refresh- Poor transparency and little focus on people issues which isn't changing anytime soon- CEO is a CFO so lacks a real, inspirational vision ","Verified User Current Employee  q*****  Product Manager - Apr 20, 2022",
5.0,Great chance to grow,Large scope and nice people to work with and learn fro,Late night meeting and some urgent work in the rest time,"Verified User Current Employee  X********  Software Engineer - Apr 19, 2022",
4.0,Great Ownership,- Lots of ownership and responsibility- Fast-paced environment- Constantly shipping out features,- Not the best WLB (team dependent)- Docs are in Chinese- Ambiguous career growth milestones,"Verified User Current Employee  u*****  Software Engineer - Apr 19, 2022",
3.0,Work life balance isn't good,Pay is not too bad but rsu is still paper,Management have been talking about improving wlb for so long but not much action is taken.,"Verified User Current Employee  j********  Software Engineer - Apr 19, 2022",
3.0,New employee.. so far so good,"So far so good. Good benefits, everyone seems collegial and friendly. ",Haven't been in the seat long enough to have any cons.,"Verified User Current Employee  d*****  Software Applications Engineer - Apr 18, 2022",
3.0,Good place to increase leveling and scope,-Larger scope -Smart colleagues -Build new programs/processes -Moves quickly ,-unclear promotion path -WLB can get tough if you don't set boundaries ,"Verified User Current Employee  p*****  Operations Manager - Apr 15, 2022",
3.0,It all depends.  But always move faster,Most fast People generally empoweredGood compSmart people focus and hard working ,996:  working with Chinese teams = meetings till 11 pm Managers in China don't care about your development at all just get your work done Internal tools are still poor and many system dont translate content into English ,"Verified User Current Employee  c********  Product Manager, Technology - Apr 15, 2022",
3.0,"Good place to start career, but not to stay","Fabulous health insurance, good teams exist at the company, exciting place to work at the moment",I feel like there is no potential for me to grow at this company and the compensation is poor,"Verified User Former Employee  j*****  Sales - Apr 15, 2022",I am leaving for personal reasons and to pursue other options
4.0,efficiency is key,efficiency is keygreat productfun coworkersimpactful workfast iteration,wlb sucksmost docs in mandarininfra breaks a lot,"Verified User Current Employee  p****  Software Engineer - Apr 15, 2022",
5.0,A company that could inspire creatity,"Onsite meal 3 times per day(breakfast, lunch, dinner), team collaboration atmosphere is pretty good","kind of under pressure, maybe time zone gap if work with other countries' teammates","Verified User Current Employee  V*****  Human Resources - Apr 14, 2022",
3.0,Really depends on the team you're in,Make sure you get into a good team and it could be good for you,"Hiring bar pretty low, lots of people unable to excel","Verified User Current Employee  f*********  Product Marketer - Apr 14, 2022",
3.0,"Questionable WLB, horrible culture, inequalities, ineffective leadership","Interesting engineering problems, talented/smart people, good base pay. Good bonuses ","Questionable WLB, horrible culture, inequalities, ineffective leadership. Pay for performance culture is horrible, no inflation adjustments. Management ignores employee concerns. IPO is nonexistent ","Verified User Current Employee  X*****  Software Engineer - Apr 14, 2022",
3.0,Almost no salary adjustment ,"Competitive salary when you onboard. Big company background, smart colleagues.",You must work very very hard to get salary adjustment every year. ,"Verified User Current Employee  G*****  Software Engineer - Apr 14, 2022",
3.0,Mixed baggage ,"There's plenty of opportunities and room for improvement for people to jump in, as long as you are driven. It's a good place for people to develop new skills and stretch themselves a bit. ","Lack of coaching and mentoring. Most of time, people have to figure things out completely from scratch by themselves. Lack of leadership, leaders are mostly disoriented and disorganized. Culture is Chinese culture, meaning micro management, blame and figure pointing, which is really toxic. ","Verified User Current Employee  j*****  Talent Acquisition - Apr 14, 2022",
3.0,"Not a bad place to work, the overall vibe is chaotic though haha ","You work with amazing coworkers,Swag sometimes but would love more, Employee recognition,","Honestly it's the Wild West, there's not much organization - everyone has no idea what's going on ","Verified User Current Employee  G*****  Marketing Associate - Apr 14, 2022",
2.0,"Good benefits, but devoid of culture","Pay is reasonably competitive, exceeding most other tech companies in Singapore.","The culture is pretty poor, with little importance placed on work life balance if anything. Career growth is kept intentionally secretive.","Verified User Current Employee  m******  Senior Marketing Manager - Apr 14, 2022",
3.0,"Great opportunity to be part of something very big, but issues from lack of market autonomy and career growth ",- Bonus- Opportunity to be part of something big- People,- Career growth - compensation doesn't match up against competitors ,"Verified User Current Employee  K*****  Manager of Sales - Apr 14, 2022",
3.0,Wouldn't recommend unless you are already established in your career ,Great opportunity to make an impact because everything is new,Incompetent leadership and management Top down management Minimal career progressionBiased performance reviews Mediocre comp,"Verified User Current Employee  z*********  Product Marketing Manager - Apr 13, 2022",
2.0,"Bad WLB, poor management",- Potential high personal growth depending on the team- high scope,- Late night meetings with CN- poor management- unclear career path,"Verified User Current Employee  d*********  Software Engineer - Apr 13, 2022",
4.0,WLB is actually ok. ,"Great colleagues, knowledge is everywhere. People are willing to share. ","Lack of promotion, high attrition rate. Sometimes odd hours meetings. ","Verified User Current Employee  W*****  Product Manager - Apr 13, 2022",
3.0,Not as bad as they say,- Most teams allow for Hybrid work- Coworkers are smart and competent - Decent health benefits - Not many assholes- Lots of ability to transfer,- I've heard comp is better elsewhere - Not super creative - No culture of fun…very work focused ,"Verified User Current Employee  K*****  Product Marketing Manager - Apr 13, 2022",
4.0,Hit and miss depending on the team you join ,"I was lucky to get a good manager, and he treats us rather well. ","Need to get better at translating, but that's just growing pains ","Verified User Current Employee  D*****  Engineer - Apr 13, 2022",
4.0,"First job, compensate well FTE ","Large scope, I have a great leader and manager who help supports meTeam support Collaborative culture ","WLb, China team= late night meetings High expectations Comp is average but I only have 3 years experience ","Verified User Current Employee  w*********  Technical Recruiter - Apr 12, 2022",
1.0,Rapidly growing company that had a lot to learn,"As most roles, processes and responsibilities are new, you'll be able to make a significant impact in the company if you work to help define them. ","Work life balance is severely lacking. Most of my colleagues worked odd hours just to attend a meeting. Their idea of work life balance is to give options for employees not to attend meeting after 8pm on one of the weekdays. They also give awards to those who work long hours. Ambiguous career progression. While I exceeded most of the expectations and HR preached in meetings that that is more important than tenure, I wasn't even considered for a promotion and they gave opportunities to those with longer tenure and can speak Mandarin. They have multiple ByteStyles but that doesn't really carry any weights. ","Verified User Former Employee  a****  Technical Account Manager - Apr 12, 2022",Lack of work life balance and bad culture within the company. 
4.0,"Great leadership, lots to do","Pays well, better work life balance than my ex consulting job, if you start out now you'll definitely be leadership in a year or two because everyone is new there","The perks such as fitness fund isn't as good as other places. I'd say for a tech company there are also missing items, for a company taking on twitter and Facebook don't have the same office perks.","Verified User Current Employee  t********  Associate IT Analyst - Apr 11, 2022",
4.0,"Great growth opp, weak payroll ",-new business = new opportunities - management support - personnel development - great product & strong momentum ,-payroll not competitive - weird processes -lack of transparency - no salary raise for promotion ,"Verified User Current Employee  K*****  Sales & Business Development Manager - Apr 11, 2022",
4.0,"Great team, but bad comps","My direct managers and closer team are amazing, supportive, and really fosters room for growing and learning. ","Some inter-team politics that seem to get more severe the higher up you go (on the lead-level) Comps and benefits are definitely lackingYou can definitely see the Chinese influence in workplace norms (overtime is expected, humility is expected in personal reviews, some restrictions imposed on flexible benefits for APAC offices)","Verified User Current Employee  o*****  Client Solutions Manager - Apr 11, 2022",
3.0,"Poor WLB, lack of transparency, low comp","-You'll meet some wonderful people, TikTok tends to attract really passionate and interesting folks.  -There's some great perks (depending on your location), meal stipend, internet/phone/gym reimbursement, and 100% covered healthcare. -Personally, I have a wonderful manger that advocates for our team","-Unfortunately the compensation tends to be below the industry average. -There is so much misalignment from team to team.-It is extremely difficult if not impossible to transfer teams, despite whatever the company says about growth. -Communicating with teams in Asia is an absolutely headache due to time differences. Lark never stops.-Cultural differences between NA and Asia are pretty much ignored. -You can never be productive enough. Constant push for more, more, and more. (poor WLB)","Verified User Current Employee  Y*****  QA Analyst - Apr 10, 2022",
3.0,Innovation is appreciated and encouraged. Wlb is bad a,"Comp is good if you are from faang, decent benefits and scope for career progression ",Work life balance Lack of transparency in levels and promotions ,"Verified User Current Employee  b*********  DevOps Engineer - Apr 10, 2022",
3.0,Decent comp and not much more ,Fast growing company in terms of user count. Decent comp. ,Incapable teams. Lack of ownership. Chaotic. Weak management. Lot of China dependencies. ,"Verified User Current Employee  a*****  Product Manager - Apr 10, 2022",
1.0,"Good comp, good product, awful culture",The comp is competitive and the product is very interesting,Bad work life balance. 996 culture exists even in US and decision making for big decisions is all based in China.Big disadvantages if you do not speak Chinese,"Verified User Current Employee  T*********  Engineer - Apr 10, 2022",
2.0,Toxic culture; don't join coz the app is famous ,Large scope but expect poor execution. No firing policy in place.,Copy culture; literally you are asked to copy Monolithic and toxic cultureLandmine if Dept of labor investigates this company,"Verified User Current Employee  b*****  Product Manager - Apr 9, 2022",
2.0,Optics is everything ,- High growth company- high potential company - Can be autonomous to a degree ,"- Main one being as the title says, optics is everything. If you're even slightly introverted you're screwed and heavily disadvantaged with career progression here. ","Verified User Current Employee  k*****  Account Manager - Apr 9, 2022",
2.0,"Hate foreigners, support department conflicts, bluntly do not care about people growth",Good pay and benefits ( not as good as google or FB but right after them)Good brand A lot of smart people around you that push you to think harder and better about problems ,No refreshersHidden curve for rating (they claim no curb but management will push down on number of exceeded across the board)No cultural diversity - Chinese managers don't care about cultural differences and they are not being educated to have diversity in mindLots of junior leaders with no prior experience who thinks being a manager is micro managing rather than empowering Chinese work culture is terrible - lots of young people who have no life other than work and hence it becomes competition over how much time you work;people will passive aggressively stop supporting you by saying nice things ,"Verified User Current Employee  S*****  Principal Technical Product Manager - Apr 9, 2022",
5.0,Great work life balance and genuinely good people,- work life balance - compensation- genuine and smart people- flat structure ,- benefits - positive work culture seems to vary based on location,"Verified User Current Employee  B*****  Project Manager - Apr 7, 2022",
3.0,Could improve compensation for employees,Career Growth - fast growing company with plenty of oppurtunities,Poor WLB - would be okay if compensation was higher,"Verified User Current Employee  a*********  Client Account Manager - Apr 5, 2022",
4.0,"Great benefits and team, but difficult to be promoted.","- Good job culture - Great team and communication. Lark (their Slack) is fantastic to communicate with anyone in the company around the globe.- Great team sense - There is always an amazing vibe working there.- Good benefits - Work from abroad temporarily, great team building activities, reimbursements, WFH equipment…","- Difficult to be promoted despite effort- Late shifts can be tough for some people, finishing at midnight.","Verified User Current Employee  C********  Content Manager - Apr 5, 2022",
3.0,This place seemed a lot more desirable to work at until I got here and started working. ,"Not many pros, maybe the office or some of the benefits/perks but overall the cons heavily outweigh any pros ",I've moved up at least 3 roles in my time here and never once had a good/competent manager who actually knew what they were doing or how to effectively lead a team. They all knew how to lead a team into descent though. Nepotism runs rampant in the hiring/referral of new folks. Is anyone hired here to do the job they applied for? Rarely hear of that happening,"Verified User Current Employee  V*****  Analyst, QA - Apr 4, 2022",
4.0,Great on a resume,- You get to work on processes and procedures. - Work on a global scale that also comes with a price. -Swag and great benefits. - ,- Work life balance. Expect to take a late night meeting weekly. - China is very difficult to work with. - Compensation (the base is incredibly low for the market).- Constant battle with compensation team.,"Verified User Current Employee  R*****  Recruiter - Apr 4, 2022",
2.0,Horrible wlb and monoculture,- Maybe decent comp if coming from FAANG- Long hours for those loving it- Fast execution (with a cost),"All the publicly disclosed bad things are true,and more. Product teams are embracing and adopting the bad parts of Amazon and FB into day to day without PIP (yet). From culture to code, everything is a bad copy of more mature Chinese tech companies. Execution by  human waves tactics because it's a war as mgt loves to put it.","Verified User Current Employee  9********  Software Engineer - Apr 4, 2022",
4.0,"Great chill manager and culture, wlb might be bad depending on team",Chill manager but this is team dependant. Culture and mission is quite strong as well,Wlb might be bad for some teams especially those based outside of china's timezone,"Verified User Current Employee  p*****  Software Engineer - Apr 3, 2022",
5.0,A lot of product releases before they're ready,Love the culture-great smart people. They give out great swag and great benefits. ,The company had explosive growth during the pandemic which is why it's odd they are stuck on mandatory RTO. They should to let people adult and have full flex on WFH like the other FAANG companies. Comp is not as good as other FAANG companies. They release products WAAY before they're ready and guinea pig clients on half baked products-it's a weird model that takes a lot of adjusting to.,"Verified User Current Employee  S*****  Marketing & Communication Manager - Apr 1, 2022",
3.0,Depends on what you're looking for ,Smart colleagues. Good opportunities to learn and take ownership given the wider than usual for big tech swimming lanes and fast company growth. Great name to leverage going forward ,"Comp is average or below average for big tech or late-stage startups. Work-life balance is getting better after many departures in 2021 but a challenge. Management, culture and clear pathway to promotion for high performers needs a lot of improvement ","Verified User Current Employee  m*****  Program Manager - Apr 1, 2022",
3.0,Totally terrible,You can learn lots of technologies. The scope is high.,1. Terrible wlb. Have series of meetings in evening and night.2. Limited promotion potential3. Poor benefit4. No refresher,"Verified User Current Employee  a*******  Software Engineer, Applications - Mar 31, 2022",
3.0,Needs better work life balance,"Compensation is relatively good.15 days Paid Time Off, 2 floating holidays.It has a large engineering infrastructure.",Work-life balance can be better.Management can be better.Hard to hire people.Employees leave a team or the company quickly.,"Verified User Current Employee  g*****  Software Engineer - Mar 31, 2022",
1.0,"Very toxic culture promotes by manager's, bias against non-Chinese and extreme expectation from leaders in China ",I wish I had anything to add but in two years it has gotten worse,"🥜High attrition.🥜Lack of diversity at IC and no diversity at manager level. Even in US most managers in Product and Engineering are Chinese.🥜Bias against non Chinese.🥜Non competitive pay between Genders with multiple female on same team, same experience and same level of expectation are down leveled and under payed compared to male colleagues on the team.🥜PIP culture inspite of lack of structure, processes, coaching, growth, 996 expectation and resource constraints.🥜 No base pay adjustment to meet inflation🥜 Extensive perf review and negative review leading to no bonus. 🥜 Toxic managers.🥜 No motivation for making an inclusive environment at team level and no clear goal on achieving this.🥜 Close collaboration with leaders in China and all decisions are communicated downwards, specially in Engineering and Product🥜 Unfair expectation to set you up for failure ","Verified User Current Employee  X******  Product Manager - Mar 30, 2022",
3.0,"Great product, terrible company and culture",* Smart people. Some of them are quite nice* Fast-paced organization* Looks good on resume. People from the outside think it's cool to work at TikTok,"* Subtle but clear discriminatory culture against non-Chinese people. It's virtually impossible to grow or persuade someone if you are not Chinese. Diversity and Inclusion is a complete joke* Extremely top-down culture: expect to be told what to do by someone in CN or a proxy of them. You will not be expected to truly own something or find creative solutions to problems* HR is a disaster. Completely disconnected from the market and reality in general. All mandates come from CN* Sub-par comp vs. impact and hours worked* Unreasonably tough performance reviews. Everyone falls under a M (meets) bucket* Late night meetings all week long will destroy your WLB. Expect to work on Sunday nights. If you have family/kids or any non-work interest in life, it's a terrible place to be* A false sense of pride in working hard for the sake of long-term thinking and making impact* Important barriers to grow if in the US, due to data privacy regulations and geo-political problems","Verified User Current Employee  P******  Product Manager IV - Mar 30, 2022",
5.0,Fast pace and good benefits,- Chance to work with some of the best engineers- Plenty of opportunities to build up skillset through lots of development work- Good compensation and benefits,"- WLB is team dependent, but generally not as great as some other places","Verified User Current Employee  n*****  Software Engineer - Mar 30, 2022",
2.0,Comp sucks ,Good health insurance.My team is awesome.Learning opportunities because no one teaches you anything and you have to figure it out.,Pay sucks for such an expensive location. Huge pay disparity as well.They are not listening to employees and letting us work remote.Not increasing pay even based on inflation. Things are all over the place and at times seems like no one cares. ,"Verified User Current Employee  r*****  Investigations Analyst - Mar 29, 2022",
4.0,Fast and Furious ,"- Great company growth and momentum, senior leadership has gotten better and focused - For identified/signed off areas usually you will get enough resources xfn and things will move quickly- product teams are starting to grow in US and SG","- PMs are a bit overloaded and have a lot of hats compared to other organizations (pro or con depending on how you look at it)- eng teams are still learning the ropes, there are a lot of new processes to learn and delays plus late hours trouble shooting are expected ","Verified User Current Employee  M*****  Product Manager - Mar 29, 2022",
3.0,Challenging work but chaotic environment,Challenging and interesting work for software engineers because of the scale TikTok operates on,Lack of process and hard to maintain boundary on personal time because of the need to collaborate with China-based colleagues,"Verified User Current Employee  n*****  Software Engineer - Mar 28, 2022",
1.0,"Stories of WLB are true, avoid unless no other option","- compensation is good - some nice coworkers, the engineers in China seem super competent","- terrible WLB, absolutely no respect for your working hours especially by management. I have yet to meet management that has cared so little about how overworked their employees are.- bytedance specific tech stack- career growth is a joke if you're an american based employee - comp is also misleading. RSUs are assigned an inflated value and the timing of when you join can affect your yearly bonus. Make sure to get a high base salary if you join.","Verified User Current Employee  a*****  Software Engineer - Mar 28, 2022",
3.0,"Opportunities if you try hard, high turnover, not so good WLB","- my team culture is super great (varies by team as well)- lots of smart people- a lots of good internal tools, the communication platform they built (Lark) is GREAT- career growth if you really look for it + explore the opportunities- lots of tiktok/creators events internally as well ","- overall transparency- terrible WLB, working from early to night, will be better if you don't collaborate a lot with China and other countries- pretty determined about going back to the office, hybrid and will not allow fully remote- turnover is relatively high, hard to negotiate TC if you are more tenure","Verified User Current Employee  H*****  Content Lead - Mar 26, 2022",
3.0,Chinese culture company ,Fast track of career profession. Managers are young there. You could expand your scope easily if you are willing to take up more responsibility.,Poor WLB. Manager ping you after 1am expecting prompt reply. ,"Verified User Current Employee  B******  Partnership Manager - Mar 26, 2022",
4.0,Great place,"Good future opportunity, compensation is good. People at tiktok is smart and fast.",Not a very transparent company. Meeting with other global team can be challenging at times.,"Verified User Current Employee  n*********  Program Manager - Mar 26, 2022",
4.0,Great start for career,"Capable team mates, pretty competitive compensation, pretty good product and tech.","Wlb might be a problem in certain teams, especially if you have to work with chinese side","Verified User Current Employee  I*****  Software Engineer - Mar 25, 2022",
3.0,Good work life balance ,Good work life balanceGood growth figures and promising outlook ,Difficult to get promotion Lack of structure and organisation Chaotic culture ,"Verified User Current Employee  P*****  Data Analyst - Mar 25, 2022",
4.0,Great chance for growth,"Rapid growth in products and traffic, lots of challenges and chances, everyone is clear and candid","Most of the technical docs are written in Chinese, not friendly to global RD","Verified User Current Employee  L*******  Software Engineer - Mar 25, 2022",
4.0,Still scrappy but optimistic on the future,-Fast growing company means there is lots of opportunity within the chaos-Collaborative environment and easy to reach out for help,-Late meetings with international partners-Internal tools are difficult to use and are buggy as they are getting developed,"Verified User Current Employee  L*****  Data Scientist - Mar 24, 2022",
3.0,Your experience will vary significantly!!,At least they pay FAANG above market to join them,Everything else is a work in progress cause they are a startup lol,"Verified User Current Employee  q*****  Manager - Overseas Finance - Mar 22, 2022",
3.0,"Great adventure, poor WLB","Excellent hustling crowd, great problems to solve, ground up learning, designing the face of future, good compensation","Poor WLB, very high attrition, poor senior management, calls itself a flat org but lot of bureaucracy, very harsh rating scales","Verified User Current Employee  a****  Produce Manager - Mar 21, 2022",
3.0,Too much pressure,"Interesting projects on day-to-day level, strong growth based on the projects.","A lot of pressure on middle management level. No tools provided to deliver the work, only pressure. ","Verified User Current Employee  N*****  Head Data Scientist - Mar 19, 2022",
