Rating,Description,Pros,Cons,Author Info,Resignation Reason
3,Great work life balance,WLB and compensation are good. Folks truly live by the culture.,Managers have way too much power in their hands. That can result in uncomfortable situations.,"Verified User  Current Employee  a*****  Software Engineer - Apr 14, 2022 ",
5,Great Company and Culture,"Excellent culture where giving feedback never feels unnatural. Tons of trust placed in our employees, not very political, and I bet nearly every employee has up-leveled themselves and grown as a result of being here. Level-less hierarchy (until now) has been fantastic. This is also the only company I’ve worked at where teams are made up of genuinely diverse and brilliant people. ","On the brink of the biggest change Netflix has ever been through as a company, introducing engineering levels. So far it seems like decisions are made in a vacuum by leadership and opportunities for feedback/dissent haven’t felt like they are there (hence the 3 stars in my review. I still love Netflix, but it feels like we are losing one of the major differentiators that has set Netflix apart from other companies over the years. If done right this will introduce more growth paths for engineers, but so far I feel skeptical about the way eng leadership has solicited broad feedback in these discussions. ","Verified User  Current Employee  j*********  Senior Software Engineer - Apr 13, 2022 ",
4," Work life balance, not very challenging work left ","Great culture, upper management does lean into context often and not control","Limited growth Opportunities, not many hard problems left to solve","Verified User  Current Employee  m******  Product Manager - Apr 13, 2022 ",
5,it’s nice,"it’s nice to be here, people are stunning colleagues here","no too down structure, can be a con for some people","Verified User  Current Employee  D********  Senior Engineer - Apr 8, 2022 ",
4,Excellent co-workers and a company with less bureaucracy.,- Excellent coworkers.- Excellent pay and perks.- F&R can do amazing things.- Transparency at its best. Open culture.- Less distractions to get things done.,"- In some orgs, mid-level leadership is very disappointing.- Feedback culture is declining. - Keeper test is no more a thing in some orgs.- F&R is a double edged sword. People reinvent the wheel to show impact. ","Verified User  Former Employee  S*****  Senior Software Engineer - Apr 7, 2022 ",I was not enjoying my work anymore. Everything else besides that worked out great. (I didn't explore other teams).
5,Unique culture,"Netflix culture values ring true.   Not for everybody. Very competitive comp, all cash",Easier to get fired than at most companies.  Employees usually see it coming.,"Verified User  Current Employee  G*****  Product Manager - Apr 6, 2022 ",
4,Freedom for making big decisions,Product is greatCompensation is greatOffices are greatPerks  are great,Culture is changingPolitics for visibilityCompetition is hurting the business,"Verified User  Current Employee  G*****  Senior Software Engineer - Platform - Apr 5, 2022 ",
4,Good if you know what you’re getting into,"Benefits, upside for impact, interesting work, and genuinely really passionate and driven colleagues ",Quality varies team by team and lead by lead. Your success really depends on the relationships you make,"Verified User  Current Employee  f*********  Recruiter - Apr 5, 2022 ",
1,Bad wlb and mental health with great pay,Compensation is HighInnovative culture prior to 2020Smart colleagues,Bad work life balanceTop down culturePolitics No job security,"Verified User  Current Employee  k*****  Engineer - Apr 4, 2022 ",
5," Get things done, make your own decisions ",Transitioned to NF from a more traditional company and love how quickly you can move a project or decision forward. Most everyone I’ve worked with at NF is very proud to be there and holds themselves to deliver good work,Lean teams usually mean individuals in some less mature orgs can’t truly take time off,"Verified User  Current Employee  q*****  Operations Manager - Apr 4, 2022 ",
5,Great pay and work life balance,Pay is amazing and work life balance is great for sure.,There is Not much chance for skill growth except management.,"Verified User  Current Employee  f*****  Senior Software Engineer - Apr 3, 2022 ",
5,Still the industry leader in the ever intense streaming war,Love my team! Top of market pay. Superb benefits. Industry leader.,Intensifying competition and slowed growth. More uncertainty than when I started 3 years ago.,"Verified User  Current Employee  m*****  Finance - Apr 2, 2022 ",
1,Bad,Bad bad bad not good sad poor bad company so baf,Bad thing is bad no good growth no good no bad so bad shame,"Verified User  Current Employee  e******  UX Designer - Apr 1, 2022 ",
4," Great compensation and benefits, work life balance is team dependent  ","Compensation and benefits, exciting environment, great office location, impactful work","Work life balance can be challenging, but depends on the team you are working for","Verified User  Current Employee  o*****  Strategy Associate - Mar 31, 2022 ",
4,Great working environment,Friendly team and self development always talk about org culture,Orgs constantly restructuring and it can be randomized but that comes with trying new things,"Verified User  Current Employee  p******  Finance - Mar 31, 2022 ",
5,Love it here,"Mature and wildly smart colleagues, healthy respect for work/life balanceUh","Unless you want to be a people manager, growth is fuzzy","Verified User  Current Employee  h*******  Product Designer - Mar 30, 2022 ",
3,Changing culture,Amazing coworkers! Some of the best you will find in tech.,Changing culture. Company is at a fork in the road and it will be interesting to see which way they go.,"Verified User  Current Employee  C*****  Engineer - Mar 29, 2022 ",
5,Great teammates and culture,High talent density. Peers are all great in what they do,Lack of IC growth path. Not so consistent management/leadership and things happen organically rather than intentionally planned,"Verified User  Current Employee  H*****  Engineer - Mar 28, 2022 ",
4," Top of market pay, excellent infrastructure and scale ",Best pay in industry for L5Most ICs are very technically excellentTransparent feedback,Culture slowly changing for the worseUpper management are C players,"Verified User  Current Employee  z***  Senior Software Engineer - Mar 21, 2022 ",
5,Working with top performers at an intense culture,Top notch pay/benefitsCulture- no rules rules!Dream team employees,Starting to do cost-cuttingRecent hires aren’t necessarily dream team material,"Verified User  Current Employee  N*****  Learning and Development - Mar 19, 2022 ",
4," Great team, culture is good for my function & impactful work ",Good benefits & compensationGreat teamEmpowered to make decisionsSupported,"Fast pace, work never ends. Not a place for someone looking to chill. ","Verified User  Current Employee  m********  Facilities Coordinator - Mar 19, 2022 ",
4,Great culture,"Web, leadership, cool company, good mix of entertainment and tech",Transitioning from a medium to large company brings growing pains,"Verified User  Current Employee  D*****  UX Design Manager - Mar 16, 2022 ",
4,great pay but no growth opportunities,great paystunning colleagueswork life balance as you manage,limited growth opportunities culture isnt working as the company sizw growsfailing business,"Verified User  Current Employee  t*****  Manager Global Marketing Analytics - Mar 12, 2022 ",
2,Absolute Hell,"Benefits and pay are top of market (free meals, nice office, cool swag, amazing equipment) but they're not enough to keep motivated in such a chaotic environment.","Working here is absolute hell. 100% the most toxic, dated and chaotic environment I've ever been in.The reorganization of the department has people in roles they have no business being in (e.g. Photo Editors turned into Strategists, Strategists turned into Producers).You're also not allowed autonomy in your role without the input of a million people on the team. Insane micromanagement at each step, veiled as feedback. No training or documentation are in existence for any of their workflows. The little training I did receive was irrelevant to the day-to-day of my role. Forget trying to plan anything across projects because they don't work from timelines (my entire job). Their project management tooling is non-existent. Communication with other departments is fragmented at best.","Verified User  Current Employee  X******  Project Manager - Mar 7, 2022 ",
5,Quality of work,Trust & ResponsibilityHigh caliber colleaguesEmployees and their families are really taken care off,"IC progression is not done with deliberation, this can be both good and bad.","Verified User  Current Employee  o*****  Senior Software Engineer - Mar 6, 2022 ",
3,Great place to work but no career growth,"Nice colleagues , good work life balance, get to work on interesting projects",No growth path no conversations around growth or career progression,"Verified User  Current Employee  O*****  Software Engineer - Mar 3, 2022 ",
5,Great benefits and work life balance,Amazing team and benefits. I like they’re more open to remote employees.,"No levels, so at times can be confusing to outside candidates. ","Verified User  Current Employee  c*******  Recruiter - Feb 28, 2022 ",
4,great compensation/ benefits,great compensation and culture of freedom and responsibilities are great,work life balance is not too great . .,"Verified User  Current Employee  r*****  Finance Associate - Feb 24, 2022 ",
4,Great Company Culture,The Culture Deck is true. People live and breathe the culture. Happy to see politics do not play a big role as in other tech companies. Also good to see compensation being updated based on top of market.,"Career development is unclear. Seems like networking and visibility play a big part as having impact and providing results is not enough. In general, growth is slow (at best). Moreover, frequent re-orgs makes you feel like leadership doesn't have a clear idea of strategy and follows a trial and error approach.","Verified User  Current Employee  B*****  Manager - Overseas Finance - Feb 24, 2022 ",
5,Great company to work for,Great flexibility in the work.Helpful and humble coworkers.Culture geared towards performance based.Adequate openness and transparency compared to other Silicon Valley companies.Compensation is amazing and personal top.,"Though there are many opportunities for growing personal expertise, it is not for employees purely seeking rapid growth in their official title.","Verified User  Current Employee  g*****  Engineer - Feb 21, 2022 ",
4," Solid WLB, responsible coworkers, but not super efficient ","Fantastic comp if you actually have a high top of market, they’ll pay it. Lots of freedom, and people are generally very responsible, taking ownership of things on their own."," In many places inefficient and a little disorganized. Sometimes at least in our team I feel we have too little process — sometimes light process can be useful. A lot of not invented here syndrome, building infra for the sake of it. Lots of meetings and a culture of needing face time with people to get anything done, and the meeetings aren’t super efficient.","Verified User  Current Employee  y*****  Engineering Manager - Feb 4, 2022 ",
5,Good,Good payLess lazy people Not a place to be lazy,Little Work life balance.  It would be great having company holidays,"Verified User  Current Employee  j*****  DevOps Engineer - Feb 2, 2022 ",
5,Great culture,"Great culture, great benefit. Freedom and responsibility. Great teammate. Yeah",Not so much. See some area not totally align with culture though,"Verified User  Current Employee  V*****  Senior Software Developer - Feb 1, 2022 ",
5,Great company overall,career growth and opportunities .food in office and new offices.,"Constant change. Nothing ever stays the same for more than a month. You'll find yourself pouring yourself into a project, and then the direction of it will change rather quickly. ","Verified User  Current Employee  S*****  Administrative Assistant - Jan 28, 2022 ",
2,culture aspires without achieving,"the compensation is typically mostly cash, which removes liquidity risk","weak/inexperienced management at team level; tech decisions across org lack cohesive vision; lack of domain expertise in managementsingle product company unlikely to continue to monopolize svod market, recent months bled a lot of talent and culture is diluted by newcomers","Verified User  Current Employee  U*****  Software Engineer - Jan 25, 2022 ",
4," Solid tech, unclear strategy ","It’s Netflix, there’s not much to say. Formerly top tier tech, but streaming is a solved problem now so it’s unclear what the engineering future is. ","Same as above really, content is king now at this point. ","Verified User  Current Employee  j*****  Software Engineer - Jan 24, 2022 ",
5,Good company,"Freedom to choose projects and make impact, able to grow fast because of independence","Lack tech stack, a lot of manual process, not able to drive impact easily","Verified User  Current Employee  o*****  Data Analyst - Jan 24, 2022 ",
5," Great company, great wlb and pay ","good pay, wlb, freedom. You can do whatever you need to get your job done.",not much career growth. Not much opportunity to go up,"Verified User  Current Employee  n********  Senior Software Engineer - Jan 22, 2022 ",
3," Good for stability, bad for growth ","Contrary to popular perception, very stable with long tenures.  Comp is good though not top of market.  WLB can be good depending on team.  Freedom to choose and pursue projects is high.","Managers are often technically strong but can have poor people skills, which tracks because they were often good ICs before mgmt switch.  Like any company, bad managers lead to a bad experience, which is exacerbated at Netflix.  Growth is about self-improvement and personal satisfaction because there are no levels to be climbed, few management openings with long-tenured ICs in line for them anyway.","Verified User  Current Employee  l*****  Senior Research Engineer - Jan 20, 2022 ",
4,Great work life balance.,"Smart people Autonomy aka Freedom & Responsibility Compensation, especially options (do the math)",Food not as good as a LinkedIn et alOptions are inferior to RSUs unless you expect 25%+ stock price rise.,"Verified User  Current Employee  N*********  Senior Software Engineer - Platform - Jan 18, 2022 ",
5," ⬆️  comp, wlb, products  ","Quality wlb, top of market pay, and transparent leadership culture. ",Matured product lines. Slow to medium execution cycles. Limited product innovation.,"Verified User  Current Employee  n******  Product Designer - Jan 18, 2022 ",
4,Right balance for senior engineers,"As someone who has grinded at startups for decades and now has a mortgage and children, Netflix is the perfect place to utilize the skills and experience I've built up over the years.  I can immediately be effective and contribute, while making industry leading comp to catch up from all the lost personal revenue at failed startups, and also have time to hang out with the children.Many colleagues are competent and the product is mostly solid. ","The company is large, so there is now room for less valuable employees to survive in the shadows for a long time without contributing anything.  Sometimes management seems disconnected from what's happening at the individual contributor level.  Sometimes it feels like the engineering group, once the core of the company, is now being ignored in favor of the studio.","Verified User  Current Employee  d*********  Senior Software Engineer - Jan 18, 2022 ",
4,Informed Captain for IC role,"As an IC, you are given lots of freedom and trust to own and drive project. People around you are helpful.",Great for people in their early/mid career. People can get stuck at their own role if you aren’t mindful.,"Verified User  Current Employee  y*******  Software Engineer - Jan 17, 2022 ",
5,Stellar colleagues,Great coworkersTop of the market compInteresting problems to work,Career development is unclearSome teams lack wlb Culture is changing due to hiring from studios and less than stellar colleagues holding on to their jobs,"Verified User  Current Employee  X*****  Product Manager - Jan 13, 2022 ",
5,Enjoying my time at Netflix,Freedom to navigate with high level contextGood compenstion and benefits,Stressful to show impact always given high freedom and responsibility,"Verified User  Current Employee  u*****  Senior Software Development Engineer - Jan 12, 2022 ",
5,Cool place,Live up with the culture memo. Top of the market comp. Lots of freedom. Also remote friendly.,Lots of talent drain lately. Management is sort of average.,"Verified User  Current Employee  g*****  Senior Software Engineer - Jan 7, 2022 ",
4,Great company with some drawbacks,A lot of what you read in the culture memo is real. Lots of autonomy. You are empowered to make decisions. Fairly flat organization. All cash compensation.  I’ve been able to do things in 3 years at Netflix that would have taken an entire career to do elsewhere.,"Things are changing. Some aspects of culture aren’t as strong as it used to be. Less feedback happening, more typical work politics creeping in. As Netflix surpasses 10k employees, there seems to be a desire to regress to the mean and be like other companies. While those structures and processes look appealing for some, I fear it will kill the unique environment at Netflix. ","Verified User  Current Employee  i*****  Technology Lead - Jan 1, 2022 ",
4,TOM and great WLB. No growth.,Top of market and great work life balance. Hard to beat the cash and free time.,Careers die here. No chance of professional or personal improvement.,"Verified User  Current Employee  l*****  Senior Software Engineer - Jan 1, 2022 ",
5,Good compensation,"Culture is good, OK compensation, freedom to choose the work ","Not good Work life balance, compensation would have been better ","Verified User  Current Employee  H*****  Senior Software Engineer - Dec 31, 2021 ",
5," Great culture, super smart people, interesting challenges to work ","Culture is great truly allowing for freedom, transparency and candor",Limited growth if you are interested in moving up vertically and having large teams,"Verified User  Current Employee  B********  UX Designer - Dec 31, 2021 ",
4,Really a great studio with a tech team,Great autonomy and ability to move projects along Good comp and perks Exceptional transparency - from seeing all salaries to investor letters Morally sound especially in todays tech environment,"Terrible tooling and dashboardsLimited innovation and risk taking - most projects are incremental optimisationsNo official processes but lots of firewalls to make decisions Heavy on meetings and 1-1s, can be very expensive moving ideas along Most folks are home grown with limited experience in big tech ","Verified User  Current Employee  🦑****  Director, Product Management - Dec 26, 2021 ",
4,Great wlb decent comp smart people,"Great culture lots of information to learn , open and easy to collaborate",Limited growth due to not having engineering levels. No RSU,"Verified User  Current Employee  F*****  Engineer - Dec 14, 2021 ",
5,Love the culture and team spirit,"Great freedom to work on exciting and hard problems, with high impact. ",High level of responsibility. Flat hierarchy sometimes feel you are not moving upwards in your career.,"Verified User  Current Employee  f*****  Senior Software Engineer - Dec 12, 2021 ",
5,WLB is amazing but growth limited,"WLBComp, when considered most don't work 40hrsEngineers are strong","Growth - you'll come in great but most get stuck in IC while you watch incompetent external manager hires Too many managers (vp, even directors) that seem to contribute absolutely nothing","Verified User  Current Employee  j*******  Senior Software Engineer - Dec 4, 2021 ",
1,You sell your soul,"All cash compensation that’s higher than most places, that’s about it","Almost everything else is bad. Cutthroat culture, extremely political, subpar engineers and tech stack. ","Verified User  Current Employee  6*****  Senior Software Engineer - Dec 3, 2021 ",
5,Impact. Autonomy. Work with adults. PTO.,"Netfliix isn't for everybody. I've worked awhile in the Bay Area and a large majority of engineers would love to get a medium-level spec and build the best app to solution for it. Netflix asks its engineers to keep asking existential questions about what's needed next and how to keep scaling and its engineer/IC led. Yes you can get more comp elsewhere, but your peers are mature adults who can handle feedback and criticism. You get challenged with thoughtful questions. Yes, you may need to defend your solution and in the end, you get to build it and take responsibility for your decisions.I've rarely seen a director or manager get into the technical weeds and guide a project and tell people what they need to do. There's a lot of trust, but there's also a lot of expectation that you'll execute. Between Platform, Product, Studio, Data, and now Games, there are pockets of dysfunction, any company will have that. But as a whole, there's a lot of humanity and compassion. It's been the best place to work in my 20+ year career. A lot of smart people, a lot of cool challenges, and fricking unlimited PTO that people actually take. Heck, on LI people were bragging about the week their company gave them to recuperate from lockdowns. Netflix gave an entire month (slow August) and for the most part, we all did take a slow August... (Delta kept everyone from coming back in September but that was out of anyones control)Yes things are changing and it's becoming more big company-ish, but it's still a great place to be.","Reorgs. They happen a lot. Most engineers don't get affected in that their function and duties stay intact, but managers and directors get shifted around like chess pieces. I guess it's how VPs feel useful.","Verified User  Current Employee  g*******  Engineering Manager - Dec 2, 2021 ",
5,Amazing coworkers in my vacinity,- people are great- pay is great- problems are interesting,"- culture can be spotty- there are some dud managers around, and they stick around too long- executive leadership has become seemingly less thoughtful over the last few years","Verified User  Current Employee  n******  Data Engineer - Nov 26, 2021 ",
4,Not exactly the culture the memo outlines,Great comp and benefits. Family planning in particular is very good.,Culture varies wildly from team to team. Lots of new leadership who came up in very different cultures. Some growing pains.,"Verified User  Current Employee  n*****  Creative Director - Nov 24, 2021 ",
5,Amazing Work-Life Balance,"People rarely are working after 5pm (depending on the org).  Lots of vacation time is encouraged.  Parental leave is usually about 6-9 months.  The pay is amazing and if you ever feel underpaid, just interview and get an offer and it'll get beat.  The best part is, everyone acts like an adult here.  You do what you want and what you think is best for the company. If someone is doing a bad job, you give them feedback and let them know.  And if in the end you do get fired, you walk away with a huge check.","The streaming product org is very healthy, but I notice the health of the culture can vary from org to org.  We do get free food, but other than that we have very few perks.  The idea here is we are paid so much cash we can buy whatever we want/need.  ","Verified User  Current Employee  n*******  Senior Software Engineer - Nov 19, 2021 ",
4,It is what it says on the label.,The culture is (mostly) real. Lots of interesting problems to solve and the freedom to actually solve them.,"Everyone is free to solve problems their own way, and as the company scales, keeping people aligned to your vision of how to solve the problems you’re responsible for is a PITA. ","Verified User  Current Employee  H*****  Engineer - Nov 18, 2021 ",
5,This is a great place to work,There are a lot of good reasons to work at Netflix.,There is no downside and absolutely no downside at all.,"Verified User  Current Employee  g*****  Senior Engineer - Nov 14, 2021 ",
5,It’s Netflix :),"Big time to work for, great compensation. Nice co-workers. Smart top notch peers. Very transparent",Nothing. Maybe could reinstate stock program since stock is doing very well,"Verified User  Current Employee  y*****  Manager, Risk Operations - Nov 13, 2021 ",
4,Easy with few advancement opportunities,- Great WLB- Friendly colleagues - Excellent benefits and compensation,- Boring work with low impact - Very difficult to move into management - Lack of process creates unnecessary chaos,"Verified User  Current Employee  y*****  Senior Software Engineer - Nov 6, 2021 ",
4,Great for mid-career engineers,"Great team, culture, work life balance and some interesting tech challenges",Hard to grow at staff level and beyond due to flat org and a lack of focus on career growth,"Verified User  Current Employee  o*****  Senior Software Engineer - Nov 3, 2021 ",
5,Great work life comp balance,Lots of freedom as IC. No levels or perf reviews. Solid comp tied to market,"Overall engineering innovation culture has taken a backseat in last couple years. Focus mostly on ramping up studio production engineering, streaming side is mostly keeping lights on. Management was great but getting worse over time, lot of incompetent leaders ","Verified User  Current Employee  v****  Senior Software Engineer - Oct 29, 2021 ",
4," Great culture, very senior people, average technical challenges, little career progression. ",Netflix work culture is famous and it’s truely living up to the expectations. You are empowered in all your work decisions and treated like a trusted adult. I don’t see too much work life balance issues. Full cash comp can be competitive but today’s market conditions have challenged tc.,"Stock options are pretty expensive (40% premium).Technical level is mixed, some ultra advanced systems but some lacking individuals.Not so remote friendly, although they are working ont it","Verified User  Current Employee  p******  Senior Software Engineer - Oct 27, 2021 ",
4,Great place to rest and vest,Hefty Comp that continues to grow without any work. Perks,Leadership duck the life out of you. Netflix is changing and the recent leadership is introducing soMany processes.,"Verified User  Current Employee  V*****  Software Engineer - Oct 26, 2021 ",
5," So thankful to be working at Netflix, especially through the pandemic. Flexible and caring team and leadership. ",- Leaders care and are trustworthy- Transparent with plans and change- Challenged daily by amazing colleagues- Work is interesting and engaging- Opinions & feedback are welcome,"- High pressure to perform- Very high visibility on all of your work- There is a lot of work to be done, all the time","Verified User  Current Employee  d*****  Product Operations Manager - Oct 23, 2021 ",
5," Great comp, great people ",Great people and great place to work. Challenging problems and exciting growth paths.,No downsides that I can think of. Pretty great place to work.,"Verified User  Current Employee  u******  Product Designer - Oct 20, 2021 ",
5,Studio Product,"Many brilliant ICs, top of market comp, great freedom/responsibility culture for those who know how to hone it","Non-tech savvy studio leadership, ambiguous vision, lack of strategy, etc ","Verified User  Current Employee  c*****  Product Manager - Oct 19, 2021 ",
5,Amazing company,"Great company to work for, great culture and pay, growth is there if you seek it",Can be hard for non liberal folk at times. Other thank that it’s good,"Verified User  Current Employee  l***  Customer Service - Oct 15, 2021 ",
5,Amazing place to work,"Great comp, WLB, interesting projects, smart and compassionate teammates, very little process to get in the way, cool product and innovations",Imposter syndrome is intense early and context can be hard to find when searching for it,"Verified User  Current Employee  n*****  Senior UI Engineer - Oct 8, 2021 ",
4,Great pay and WLB,"Incredible top of market pay, like 100k more than I’d get anywhere else. Wlb isn’t bad, and no weekend work. Work quality is high. ",Extremely meeting-heavy presentation culture where you barely have time to get any work done.  lots of useless ceremonies and time wasting meetings.,"Verified User  Current Employee  i*****  Designer - Oct 7, 2021 ",
5,Great product and solid engineering culture,"Comp, culture, stunning colleagues, big impact, perks, unlimited pto, solid leadership ",No career growth for IC.Can be stressful for new folks,"Verified User  Current Employee  C*****  Senior Software Engineer - Oct 3, 2021 ",
4," Great company, great culture, great pay. No IC Growth ",Really love the company and the product. No BS processes and/or bureaucracy. If you're lucky with a manager you get complete freedom and no guardrails whatsoever to do what you think is best for the company. WLB is great.,Given the flat structure of the org there's literally no growth path for OC. The top of the market is personal for everyone and is determined using some combination of astrology and fortune telling. Often it has little to do with the actual performance.,"Verified User  Current Employee  Q*****  Senior Data Engineer - Sep 29, 2021 ",
5,Great culture and stunning colleagues,"top of the market compensation, this is generally true in my (limited) experiences. Likely if you are lucky or if you negotiate hard you can get higher compensation in some other companies, but in Netflix the company proactively survey the market and try to make sure your compensation is top of the market.The freedom & responsibility and context not control gives a lot of freedom to individual engineers.  ",Only a single title for IC is good and bad.,"Verified User  Current Employee  a*****  Senior Software Engineer - Sep 28, 2021 ",
5,Great,"Autonomy, compensation, good tech. Work with smart people - all with a great work life balance. ",Can be sometimes a lack in direction. Requires self-staters to pave their own path.,"Verified User  Current Employee  J*****  Senior Software Engineer - Sep 26, 2021 ",
4,Great comp and interesting problems,"Comp, good leadership, hard problems, definitely a non evil tech company ","Culture isn’t always what it says in the memo, and F&R sometimes leaves little direction (in a bad way)","Verified User  Current Employee  y*****  Product Designer - Sep 24, 2021 ",
3,Studio Product has its challenges,"Really good top level leadership, smart and motivated ICsGood WLB",No growth or growth path Revolving chair of leaders in some orgs,"Verified User  Current Employee  E*****  Product Manager - Sep 23, 2021 ",
