Rating,Description,Pros,Cons,Author Info,Resignation Reason
3,"Work life balance is good, but I don't see much technical career growth.",Work life balance is good.Certain people climb career ladder faster than others due to personal connections. If you are good at networking this can be counted as a pro.,"Pays peanuts. Upper Management is completely changed in last 2-3 years and new management has a disconnect with employees and a clear lack of vision for the company. They keep promoting their strategies in all hands but it keeps changing which is expected to perceived as an improvement. All senior managers and technical leads left for a reason, I would not recommend unless you like to hide in the shadows and get average compensation.","Verified User Current Employee H***** Senior Software Back End Engineer - Mar 24, 2022",
4,Good work culture and colleagues,friendly colleaguesgreat perksfree foodexcellent leadershipGreat food,not a great paya bit outdated tech and dev culture,"Verified User Current Employee A***** Software Developer - Mar 24, 2022",
5,In short its a great company to work for if you are in Germany.,Excellent benefitsExcellent work life balance Company car programBuild your own work station,Very politicalHighly matrixedVery process orientedLacking on innovation,"Verified User Current Employee z***** Information Security Officer - Mar 24, 2022",
3,Good work life balance,"Good work life balance and learning opportunities. You will have a lot of fun at the workplace, beautiful campus",Give less compensation than the market standards. And nothing else could be thought of,"Verified User Current Employee r**** Applications Developer Associate - Mar 24, 2022",
3,Great company to join at 50,Great work life balanceGood hearted peopleFailure is not punished as badly,Limited salary growth for most employeesBureaucratic and politicalGerman culture influence,"Verified User Current Employee U***** Business Development Manager - Mar 22, 2022",
4,Good work life balance,Team culture was greatEveryone took care of each other,More work piled on top with just a thank you. Salary is definitely not up to standards,"Verified User Current Employee d******** Senior Product Support Engineer - Mar 22, 2022",
4,Great career progression,"Great career progression, opportunities to work on impactful programs, focus on improving work life balance","Lagging behind other tech companies, compensation below market Very hierarchical with little trust from top management","Verified User Current Employee g***** Business Development Manager I - Mar 22, 2022",
5,Great work life balance .,Flexible work hours great benefits . Lots of vacation days,Difficult to progress your career Low comp compared to peer tech companies,"Verified User Current Employee w***** Solutions Architect Manager - Mar 21, 2022",
3,Best place to retire,"Great work life balance, cool campus, peaceful life, stable job",As a developer you will have to do the same thing over and over again till you are bored to the core,"Verified User Current Employee t***** Senior Software Engineer - Mar 21, 2022",
3,It's all upto your manager,"Overall good, benefits are fine example Lunch , bus pass reimbursement",No proper salary division between bands. Someone at T2.1 can make more than T3.3. It's vague,"Verified User Current Employee S***** IT Developer - Mar 20, 2022",
5,Company to retire at,Good Work Life Balance Empathetic Managerial Culture Remote work allowed,"Poor accountability at leadership Heavy churn at C level, causing constantly chnaging prioritiesLow pay in comparison to rest of tech industry","Verified User Current Employee l***** Senior Director, Engineering - Mar 20, 2022",
3,greate at wlb,"no pressure, easy going colleges, the manager is really nice","The payment is extremely low, and I was given the lowest rank among my offers","Verified User Current Employee m******** Applications Developer II - Mar 20, 2022",
2,"Good wlb/culture, bad everything else","easy work, good work life balance and culture, people are nice","mediocre tech and product, comp is relatively low, bad career growth","Verified User Current Employee a****** Software Developer - Mar 19, 2022",
4,"Great culture and people, not the best pay, bad WLB in sales but that's most places",The younger people in management are more in tune with the work place and helps drive SAP to be better,"Joined in 2021 so I barely get any shares, compensation is decent but not great compared to big tech companies. Sometimes the older SAP 4lifers are really out of tune with how companies should operate and are losing talent.","Verified User Current Employee d***** Cloud Solution Architect - Mar 19, 2022",
4,Excellent work life balance,Excellent work life balanceGood cultureFriendly peopleEncouraged to contribute to social / CSR activities,Slow growthDifficult to change project outside local organizationSlow application of new technologies,"Verified User Current Employee s*** Software Back End Engineer - Mar 19, 2022",
3,It's an experience,"- funny people, lots of events- benefits, vacation and sick day policies- easy lateral movement- you pick the WLB/career growth you want- charismatic CEO with a spine- flexible tech stackIt all comes down to your willingness to network, learn and contribute and you can have a pretty decent career, with annual progressions and the occasional off-cycle raise once you find the right team.","- Compensation is terrible below C level- lots of little kings with their own little kingdoms (lifers fighting change/just want to coast) - total hit and miss how your team or product is placed in the organization (annual reorgs are a running joke), messing up your overall revenue (looking at you S/4) and roadmap- integration of acquisitions","Verified User Current Employee Y***** Architecture Engineer - Mar 18, 2022",
4,Good wlb. Low compensation,"Good work life balance, good culture, care about employee well-being","No priority compared to head courter, low compensation, low career growth","Verified User Current Employee R***** Data Scientist - Mar 18, 2022",
2,"Good for people who wants to get settled, but not growth","Good Work life balanceOffice space ,food, shuttleReputed company, job security",Low salary for existing employeesSlow personal growth.Politics is too much and need to please manager for every thing.,"Verified User Current Employee C****** Quality Specialist - Mar 18, 2022",
3,An okay company,"WLB (But not exactly, have to wake up too early everyday to attend stand-ups as they mainly use the resources from East Europe).","Too lazy, low balls and headcount is too limited..Need a better company if you are more ambitious","Verified User Current Employee O***** Software Developer - Mar 17, 2022",
3,Only good for core ERP in Germany,Good work life balance Stable due large customersGood benefits,"Low payAcquisitions (Concur, Ariba) are neglected Poor leadership from German old boys club","Verified User Current Employee A***** Software Development Manager III - Mar 15, 2022",
5,SAP is a really great place to work!,"At SAP, you can be what you want to be, just backed on your drive and motivation. Great opportunity to learn, grow and improve yourself.","Not all managers are 100% great, but we have clear goals and can move around as desired. Change always happening.","Verified User Current Employee s***** Customer Success Director - Mar 15, 2022",
4,Great company to work for,Great colleagues to work withEmployee focused with great benefits,Too many processes take too long to do anythingToo many decision makers end up with suboptimal decisions,"Verified User Current Employee p********* Senior Director Product Marketing - Mar 14, 2022",
4,Come here to retire,Great work life balanceYou can work two jobs or travel part time,Low payLess growth opportunities Work does not align with the management speechVery very slow,"Verified User Current Employee y**** Data Scientist - Mar 14, 2022",
3,Your Manager & Org Unit are Everything,Experience varies widely based on org function and direct management.,Endless Reorganizing which is needed but often misses the mark. Complacency. German culture is king.,"Verified User Current Employee a******** Customer Success - Mar 14, 2022",
4,Meh,"Average company, management keeps changing every quarter so chill work life","Not really learning in job, tech leads are all old boomers","Verified User Current Employee L***** Senior Software Developer - Mar 14, 2022",
4,"Great WLB, difficult salary jumps",Overall its a great places to work:WLBcolleaguesculture,A bit slow and cumbersome sometimes. Pay could be bettersalarypromotiontoolsslow processes,"Verified User Current Employee T**** Customer Success - Mar 14, 2022",
4,"Decent company, cloud teams are great","Work life balance, care for employees, good benefits, good culture","Huge salary disparity at same level, rest everything ok imo","Verified User Current Employee n***** Associate Software Developer - Mar 14, 2022",
3,Business slow to adopt design processes,Great work life balance and the people are friendly. Products can be exciting depending on the team.,Upper management and business stakeholders can be a pain to work with and stubborn in their ways.,"Verified User Current Employee m****** UX Designer - Mar 14, 2022",
4,Good company,"Good work life balance, pretty good compensation. Generally stable. Can be a lifer.",CK and leadership team have ruined the company. Things were much better under Bill. CK does not have experience needed to run SAP. Stock down over 25%. Push to have German-based leadership has completely alienated US based employees. Many talented leaders have left already.,"Verified User Current Employee a********* Software Engineer - Mar 14, 2022",
3,"Good worklife balance, but bad compensation",Good work life balanceGood cultureGood peopleCareer Stability,CompensationProprietary technologySlow career developmentToo much business jargon,"Verified User Current Employee w**** Software Engineer, Front End - Mar 13, 2022",
1,"Worst place to work, no career growth.","15$ lunch card, that is the only good part working in this company.",If you are good licking your manager shoes please join this company.,"Verified User Current Employee S***** Senior Test Automation Engineer - Mar 12, 2022",
4,"Great work life balance, average compensation","WLB is the best you could get anywhere,Company culture is great",Comp and hikes are relatively lower compared to other companies,"Verified User Current Employee d***** Software Engineer - Mar 12, 2022",
3,"Good WLB, Low pay",WLBGood peopleFree food & shuttleThey care for the employees (except salary part),Very low pay compared to marketMost of the teams work on old tech stack,"Verified User Current Employee A***** Senior Software Developer - Mar 11, 2022",
3,So so,"Good wlb, friendly people, good benefits, and a decent company","Low pay, little career growth, difficult to move around, liberal bias","Verified User Current Employee M***** Program Manager - Mar 11, 2022",
3,"Good WLB, Average Pay, Not a Company for Old Men",a. Stable Softwareb. Great work life balance if working with German Teamsc. Good people (in Germany) who are friendly and humaned. Steady growth Companye. Can retire there if you are not ambitious and know your way around.,"a. In India, if you are a man > 40 yrs old and have no good connections with the powers-to-be, you are doomed. The woman centric policies will ensure that you are forever stuck in the role that you are. No one will care for you. The HR care for Women in Leadership metric rather than finding the right leader. b. Not much to learn wrt Open source and industry defining software since most of it is proprietary. Maybe in SAP BTP Teams there is some learning. c. Incredibly Political climate. VPs have marked their territory.","Verified User Former Employee a***** Manager, Software Development - Mar 11, 2022",Seemingly better opportunities in the outisde world that did not exist in SAP.
4,Great work life balance,Amazing place if you need flexible working hoursSupportive colleagues Good benefits package,Lot of new products trying to establish in market with strict competition from everywhere,"Verified User Current Employee V***** Technical Solution Architect - Mar 11, 2022",
5,Great place to work,- flex work- great culture- safe work place,- average career options- fair amount of slackers- average compensation,"Verified User Current Employee f***** Designer - Mar 10, 2022",
4,"Great work life balance, low compensation",Great for those looking to retire or coast (e.g. families)Good place to start off as a jumping pad to better opportunities Managers are fairly hands-off,Lots of painful legacy codeProcesses move slowlyNot a ton of growth opportunities Relatively lower compensation Frequent shifts in management recently make it hard to establish a relationship,"Verified User Current Employee k** Software Design Engineer - Mar 9, 2022",
4,Good mobility,"Lateral transition opps, work life balance, leadership is very solid","Stock falls, Lower Comp than competition. Org changes constantly again","Verified User Current Employee y***** Sales - Mar 8, 2022",
4,Great work life balance. Career growth is slower after 3 years,"Great benefits, culture, management and decent pay (getting better)","Boring products sometimes, better to job hop for compensation in most cases","Verified User Current Employee Y***** Software Developer II - Mar 8, 2022",
4,Career growth,Good opportunity to learnGreat wlbCulture of trust No micromanagement,Compensation could be improved Legacy codebase Timezon issues for global team,"Verified User Current Employee J***** Software Engineer - Mar 8, 2022",
1,Great place for retirement and people who likes comfort zones,Good pay and good benefits. Too much free time (donno if thats a good thing or not. It wasnt for me),"I did a BIG mistake by joining SAP. The environment is pretty much laid back for people who are seeking retirement. very old technologies, still working with on premises mentality on the cloud. All internal processes are very complex. People are not motivated to do anything, lot of people are very deep in their comfort zone.","Verified User Former Employee c***** Sales Engineer - Mar 8, 2022",Outdated process and technology . Very boring environment. No challenge
4,Great work-life balance,"Work-life balance is good here, working hours are flexible. Management is good",Compensation could be better. Both in terms of cash and stocks.,"Verified User Current Employee s********* Associate Software Developer - Mar 8, 2022",
4,Amazing benefits in Germany but stagnating pay,"Benefits (pension, phone, leave, stock purchase plan)Work life balance - many long-time employees in Germany seem to get by barely working at all",Pay is rapidly falling behind the North American companies expanding to Germany looking to make headways in Europe,"Verified User Current Employee w***** Marketing & Communication Manager - Mar 7, 2022",
4,Great work life balance,Great work life balance. Always learning new technologies as part of career development,"Pay is relatively lower than the market, benefits are okay","Verified User Current Employee K***** DevOps Engineer - Mar 7, 2022",
4,Great WLB,"Decent comp, pro diversity, good work life balance, great benefits","Old tech, slow moving innovation, too many lifers without ambition","Verified User Current Employee I******* Product Manager - Mar 7, 2022",
1,Stay away,"Stay away from any hana related department where people are substantially arrogant, egoistic and foolish.",Your intelligence would degrade if you keep working with these people.,"Verified User Current Employee a******* Senior Developer, Business Intelligence - Mar 7, 2022",
5,"Strong flexibility, mature culture","SAP has a great culture - very grown-up, the leadership is mature the culture is very healthy - especially around flexible working. There is lots of internal mobility for people who want to stay. The business is pointing in the right direction towards cloud.",Career progression depends on working the internal network. New joiners may be better rewarded than those with long tenures.,"Verified User Current Employee r******** Human Resources Consultant - Mar 7, 2022",
3,Great work life balance,Work like balanceMed InsTution fee reimbursement 401K match,Old tech stack eith maintenance Less TCLess Growth opportunity,"Verified User Current Employee n****** Senior Software Developer - Mar 7, 2022",
4,Has a positive impact on global society - outstanding European company,"positive culture, positive leaders. values are genuine. commitment to diversity but realistic with it. good work life balance. aspirations 100pc in right place. board are excellent communicators.commitment to sustainability",focus on profit means some less glamourous investments do NOT get made properly (but some investment goes in) - and so some depts are no so good in a more expensive way.resistance to restructure (manage out/sack) poor performersUS resistant to European working practices (or perhaps SAP in Europe (Germany) doesnt try to change them) which means a terrible deal for new mothers (versus in Europe). basically SAP US offers the legal minimum.locations in US dont make sense in 2022.,"Verified User Current Employee H***** Human Resources - Mar 7, 2022",
4,"Great WLB, bad pay, bad career growth, great people",Good for WLB and the people are great/smart/supportive. Generally progressive company being a German one.,Really easy to stagnate and not get promoted/significant raises. There doesn't seem to be any consideration for internal employees to try new roles and move around the company. I've been outright rejected for internal job reqs without even an initial phone call.,"Verified User Current Employee u***** Senior Consultant - Mar 5, 2022",
5,Great work life balance,Flat organization Friendly cultureGenerous PTODecent InsuranceEmployee Stock Purchase Program,Small pay hikesConstant reorgs and a re-shuffling of the chairsLarge organization,"Verified User Current Employee P********* Senior Business Process Consultant - Mar 5, 2022",
5,Lots of opportunity,"Open, international, any industry or idea 💡 can be tackled.",As it is with large organizations. You don't always get there fast and need to stay persistent.,"Verified User Current Employee e***** Data Scientist - Mar 4, 2022",
3,Work life balance is great,"Work life balance, benefits, leaves, Timings, office, free food one time, shuttle cab","Career growth , management, old tech stack, salary less than market","Verified User Current Employee i******* Applications Developer - Mar 3, 2022",
5,"Great wlb, several learning opportunities","You can switch projects, change your direction to your liking. Support for women in tech.",Less innovation and exciting projectsSometimes it difficult to get recognized,"Verified User Current Employee r***** Software Developer II - Mar 3, 2022",
4,Great WLB,People here are super supportive and knowledgeable and work life balance is great,"Management decisions are not as transparent, sometimes the direction is vague","Verified User Current Employee t********* Applications Developer - Mar 2, 2022",
3,Great work life balance,A good work life balance.Work hours are flexible and manageable.,Negligible career growth and slow financial growth.The technology stack is outdated and there is huge legacy dependency.,"Verified User Current Employee J****** Software Developer II - Mar 2, 2022",
3,No career growth,"Good benefits and pay, work life balance great, nice people","No career growth above low levels, lots of beurocracy, lots of bad middle management","Verified User Current Employee x***** Senior Director, Operations - Mar 2, 2022",
4,Good work life balance but poor compensation,Good work life balanceWork on latest technologiesFree access to learning hub and certifications,Low compensation and no RSUs in TC included.Growth is not great,"Verified User Current Employee S**** Senior Support Engineer - Mar 2, 2022",
4,Great Tech and Products,Great Products and TechGreat place to learnGreat Management,Old ManagementCompensation is poorNo consumer techSlow to move,"Verified User Current Employee M***** Product Manager - Mar 1, 2022",
3,Boring and using old tech,"Great WLB, coworkers and managers are friendly, you'd have to TRY to get PIP'd.","Old tech/frameworks being used, onboarding has been terrible for the 3 team's I've on, compensation is crap.","Verified User Current Employee K***** Associate Software Developer - Mar 1, 2022",
4,Aight,"Nice people, good team culture, decent compensation and perks and benefits","Not enough resource, org is too big and people are overworked","Verified User Current Employee T***** Software Engineer - Feb 28, 2022",
4,Great Company,Great Product Portfolio Focus on Cloud Internal Trainings for employees,Too many org changesSalary is below market level when compared. RRSP contribution is capped at 2500$.,"Verified User Current Employee p******* Customer Engineer - Feb 28, 2022",
4,Good company,Its not the best but overall a good company. Some employees have been working here for more than 5 to 10 years and that says a lot about any company.,Some technologies are really old or rusty and it takes time to implement any change.,"Verified User Current Employee Z****** Software Engineer - Feb 27, 2022",
4,Great for WLB very less hikes,Great WOrk Life Balance. Relaxed environment. Flexible working hours. 100 percent bonus payout,Very less hikes. High in politics. Career growth depends on the Team,"Verified User Current Employee s********* Senior Developer, Business Intelligence - Feb 27, 2022",
4,Great wlb,"Work life balance good, also depends on team to team","Less salary as compared to industry, could have been better.","Verified User Current Employee G***** Software Applications Developer - Feb 26, 2022",
4,Great Work life balance,The best part about the company is work culture and policies,"Low compensation, legacy and proprietary tech stack and no growth prospects","Verified User Current Employee s********* UI Developer - Feb 26, 2022",
2,Force to relocate to New Port Beach and Mandatory to come to office,Technology stack we use is goodThere are some good people to work with,All team members are mostly fresher in New port beachLots of bureaucracyManagement forces employees to come to office even though covid situationLots of people got infected by Covid for the same reason,"Verified User Current Employee W***** Software Developer - Feb 26, 2022",
5,Great place to work,- great colleagues- job safety - benefits- 32 days of vacation in Germany - colleagues with empathy - company car in Germany,- salary is not comparable to Google or Meta- depending on the team you have to work with old technology like ABAP or UI5,"Verified User Current Employee s***** Software Architect - Feb 25, 2022",
4,"Very well run, stable, conservative company","Work life balance, security, professionalism, diversity and inclusion focus, profit minded","Pay, NoAm Career Opps, On Premise Mindset, European Workers Council, Too Risk Aversive, Too Many Chiefs","Verified User Current Employee h******* Vice President, Operations - Feb 24, 2022",
3,Great Work Life Balance,Work life balance Helpful colleaguesGreat diversityJob securityAll good except compensation.,Low Compensation compared to Competitors.Management lack power to address employee compensation.,"Verified User Current Employee r***** Principal Technology Architect - Feb 24, 2022",
2,No career path,Flexible and Laid back work life. Generous PTO and benefits.,Walldorf is central command. The traditional pyramid leadership structure that makes it difficult to be nimble. Reorgs are a frequent occurrence.,"Verified User Current Employee j***** Program Manager - Feb 24, 2022",
4,It's a great place to work,Everything is good nothing to complain about except salary. Team is cooperative.,"Salary less compared to outside, nothing else to complain about.","Verified User Current Employee u****** Software Developer - Feb 24, 2022",
4,"Great Work Life Balance, You can work on the technology that you like, Poor Compensation","Great Work Life Balance,Learning Opportunities,Start Up Cult ure",Poor Compensation compared to other Product Based Companies and SAP Being the ERP Leader,"Verified User Current Employee X***** Applications Developer - Feb 23, 2022",
3,Okish wlb,"Great peers, opportunities given to explore more than what job entails","Poor career growth,, nothing called as promotion, even catalyst/over achievers are at the bottom of the compensation slab","Verified User Current Employee b*** Applications Developer II - Feb 23, 2022",
3,Good WLB with peanuts salary,Good WLBLots of leavesCar lease policy Employee centric policies,Old tech stack as most of stable products are build decades agoPeanut salary Slow career growth,"Verified User Current Employee m*** Applications Developer II - Feb 23, 2022",
5,Employee friendly company..,Employee friendly company..Good WLBManagement is working hard to gain trust from employees.,RSU are low.. Compensation is low..Need more young people in company.,"Verified User Current Employee @****** Director of Development - Feb 21, 2022",
4,great work life balance,"great work life balance, inclusive culture, generous time offs, food and benefits",less than market compensation . appraisal cycle hikes are worse. old timer politics,"Verified User Current Employee h***** Software Development Engineer III - Feb 21, 2022",
4,"Good work life balance, but poor career growth.",Company culture is good and work life balance is hard to beat,"Very stagnated career growth, and can be challenging to contribute if you're not in Waldorf","Verified User Current Employee t******* Software Developer - Feb 21, 2022",
5,Great work life balance.,Great Work life balanceGood benefitsVery friendly peers and managersCares for its employees,Very less career growthUnderpaid by industry standardsNot product focused,"Verified User Current Employee m***** Senior Software Developer - Feb 20, 2022",
3,Great work life balance,Great work life balance and multiple opportunities with in the organisation,Proprietary software. Low compensation and growth with in organisation is slow.,"Verified User Current Employee v***** Senior Support Engineer - Feb 18, 2022",
5,"Great company to work for, great place to grow and learn","Nice and friendly atmosphere, the company offers you many opportunities to grow and learn about different things",Slightly behind in terms of equity compensations compared to other large competitors,"Verified User Current Employee F***** Talent Acquisition - Feb 18, 2022",
5,SAP PM,Great WLB Great culture and benefits People first company Lots of internship opportunities,Lots of reorganizations Slow moving company in terms of innovation,"Verified User Current Employee C***** Project Manager - Feb 17, 2022",
3,Great work-life balance but at the price of career growth,Never feel pressured in work .good work life balance . People kind,Inefficient organization structure Create confusion and lots of unnecessary barriers,"Verified User Current Employee a***** Applications Designer Professional - Feb 17, 2022",
5,Great place to work in Brazil,"Awesome culture, great work-life balance depending on the area you work on. Lots of opportunities to get involve with high-visibility projects and to shape you career as you want.","TC good for brazilians but below average if you can work remotely for foreign companies. career growth is quite slow, as you could expect from a mature company. Hard to progress in the same role if that is what you want.","Verified User Current Employee D******** Support Engineer - Feb 17, 2022",
4,Great work life balance,It's usually a very relaxed working envrionment. Working load would change from team to team.,Even though there are young teams using new technologies there are also quite old teams stuck with legacy stuff.,"Verified User Current Employee c***** Senior Software Engineer - Feb 17, 2022",
3,Great work life balance,Great work life balance is the only thing I can think off,Engineers are not as valued as management which makes it hard for engineer to want to stay. They get paid peanuts,"Verified User Current Employee i***** Software Engineer - Feb 16, 2022",
