Rating,Description,Pros,Cons,Author Info,Resignation Reason
4,Unfair pay pissed me off,"Culture, LP is not slogan but practice Mechanisms are greatTools Infra is awesome",Comp is low and unfairHR is nonsenseManagement is bad under the env,"Verified User Current Employee  j*****  Software Development Engineer - May 6, 2022",
3,It was good while it lasted,* Great manager* Great pay compared to (local) market* Smart coworkers,* Mediocre skip level manager* Constant churn (software and people)* Directionless org at times* Bad WLB due to too many meetings at unreasonable hours,"Verified User Current Employee  s*******  Software Development Engineer II - May 6, 2022",
3,Great to learn technology,You will get to understand some of the fundamentals in distributed systems,Compensation is not that great and perks are worst. WLB is worst,"Verified User Current Employee  k***  Software Developer - May 6, 2022",
4,Own Your Development,- Grateful to have a supportive team- Wide range of career opportunities- Great mentorship program- Cultural diverse company- Excellent benefits,- Took me awhile to find a strong support system- Changed 4 managers within less than a year- Peak season could be extremely draining,"Verified User Current Employee  r*********  Area Manager - May 6, 2022",
4,Bad work life but i got a great team and a great manager,"Compensation, good team, good management, work from home in my team.",Work life balance is the only bad part. You live for weekends,"Verified User Current Employee  S*******  Software Development Engineer I - May 6, 2022",
3,Time to go,"Lots to learn if you want to, not easy to communicate between teams",Poor WLB and management. Management don’t know what they are doing.,"Verified User Current Employee  x*****  Software Engineer II - May 6, 2022",
4,Good orgs and bad orgs,Amazon is huge. They are improving pay and benefits. New offers are very competitive and lots of interesting projects to work on.,Bad managers are really bad and it can make your time at Amazon awful. However the great managers and teams are good to work for.,"Verified User Current Employee  b*****  Software Engineer - May 5, 2022",
3,Individual Growth,"Work on cool projects, good teams. Opportunity for personal growth and improvement if you listen to feedback. ","Top down management. Levels are taken too seriously, comp 👎","Verified User Current Employee  B*****  Risk Management - May 5, 2022",
5,Better than reputation,"Compensation Ownership Model, all levels have strong ownership and two-pizza team with single owners. ",TPMs and SDMs are spread thin while engineers remain focused,"Verified User Current Employee  y*****  Software Development Manager III - May 5, 2022",
4,Subjective,Your experience really depends on your team/manager. Non-tech will generally have more wln,Compensation is trash especially if you start young in the company and move up,"Verified User Current Employee  d*****  Program Manager - May 5, 2022",
3,Hit or Miss,- Good comp- Good opportunity to learn and grow,- Culture drives you to work overtime- You must be self driven and committed to get things done,"Verified User Current Employee  K*****  Software Engineer I - May 5, 2022",
1,WORST WLB ON THE PLANET,"the brand, that you can tell people you work for amazon","Everything but the brand is con! No WLB, manager is not trustworthy, peers are stabbing in the back","Verified User Current Employee  C*****  Senior Product Manager - May 5, 2022",
2,"Customer-centric, fast-paced with tons of learning!","- Opportunities for growth, if you take them up.- Experienced good team culture in both teams I’ve worked in  ",For 25-30% of the year my work-life balance takes a huge hit and I end up questioning why I’m working here.,"Verified User Current Employee  s*******  Product Manager II - May 5, 2022",
4,Experience varies from team to team,Collaborative team culture and supportive leadersInternal switches are comparatively easier to make (people keep hopping roles internally),Boundaries are in place as to what one can or cannot take up as part of a roleWork life balance can be hard to maintain at times,"Verified User Current Employee  u*****  Business Intelligence Engineer - May 5, 2022",
4,Opportunities to expore,"Start from customersBranding and productsGreat teamates, SA and support",WLBCompensationToo many unnecessary internal meetings to attendPerks and benefits,"Verified User Current Employee  D*****  Sales & Business Development Representative - May 5, 2022",
4,Great manager,WFH permanent if you want it. Flexible hours as long as work is completed,Team docs can be disorganized and be hard to follow,"Verified User Current Employee  a*******  Software Applications Engineer I - May 5, 2022",
3,Good company to grow yourself and resume. Not much else,Lots of personal growthLots of passionate engineersBananasNot much else,Very low WLB most people on my team including me work 40+ a weekNo real perks and few benefits compared to other big tech companies,"Verified User Current Employee  d*****  Software Developer I - May 5, 2022",
2,No work life balance,"It had a good stock growth, looks good on resume. ","No work life balance, very bad culture, lot of people leave in 2 years.","Verified User Current Employee  c*****  Senior Product Manager - May 5, 2022",
4,My experience has been good,Big companyLots of resourcesGood career growth potentialInteresting workWorking with some smart people,Can be frustrating at times working across orgsSome under qualified employees,"Verified User Current Employee  N*****  Software Development Engineer III - May 5, 2022",
5,"No nonsense, great place for high performers","Hard and smart work is awarded, little room for low performer to cruise under the radar",Some non-tech leaders managing tech IC’s can be frustrating and create churns,"Verified User Current Employee  P*****  Applied Scientist - May 5, 2022",
4,Things have changed a lot. Good compensation,A lot of learning for anyone. Everything is at scale and lots of different teams to jump around if your interests match. I see very high growth if you’re good.,Benefits are little lacking compared to other big techs and resource snatching is always there from different managers from different teams.,"Verified User Current Employee  t****  Senior Software Engineer - May 5, 2022",
4,Great place if you want to learn,ownership-you can own a complete stackvast usecasesindustial standards,more toolsdifferent worldpoor WLBpoor org structure on call,"Verified User Current Employee  f******  Data Engineer - May 5, 2022",
4,Decent enough,Work-life balance varies by team. I've been able to self advocate and keep from working overtime except for near large launches.Progression is fast if you've got the managers on your side.,"Despite reports to the contrary, there's still stack ranking in some form. I've had extremely competent coworkers not be given raises despite their performance. Can't help but think there's some kind of quota to meet.","Verified User Current Employee  V*****  Software Front End Engineer - May 5, 2022",
3,Good WLB in my team and low comp,"I’m a sde in the customer service org, which has great wlb. I work at most 30hrs per week; however, the downside is that this is not a fast-moving environment and it takes a lot of time for people to push for something new, plus total comp is pretty bad.",Bad comp and low team moraleLimited growth opportunityLegacy products,"Verified User Current Employee  s*****  Software Development Engineer II - May 5, 2022",
3,Lots of ownership to be able to take on as many things as you want with lots of freedom on how to do it,Teams are very receptive to change and open new ways of solving problems. It’s great to leverage AWS within the company which can improve lots of company processes,With so much ownership it seems like people always are spread thing by being given so many responsibilities. Work life balance is tough and often there isn’t a clear direction for achieving team goals,"Verified User Current Employee  k*******  Senior Program Manager - May 5, 2022",
5,Great work life balance,Lots of freedom to choose your own projects. Managers are very encouraging and supportive,You may feel lost at times because of the size of the company.,"Verified User Current Employee  B*****  Talent Acquisition Consultant - May 5, 2022",
4,"Great in devices, terribly bad in OPS","If you join Prime Video or any device team, it is nice","Operations is the hell, don't join there for technical stuff, management doesn't care about it","Verified User Current Employee  r******  Research Scientist I - May 5, 2022",
3,Promotion is difficult in some roles,Promotion is a process you should ask for to your manager after two months of positive results in your position.,"Promotion depends a lot on your team and manager. And the roles change a lot, so you might have 1 manager change per year. Difficult for non technical and more creative roles specially. ","Verified User Current Employee  m*******  Program Manager - May 5, 2022",
3,"Career growth dependent on you, WLB highly team dependent","Great scale, TC, technologies, career-driven coworkers. It's a typical corporate environment --- don't expect much fun here","Weak benefits, WLB can be bad, high focus on ops","Verified User Current Employee  O*****  Software Development Engineer I - May 5, 2022",
5,"Good for career and wallet, not so good for mental health","TC, career prestige, learnings and being exposed to new technologies, writing skills improvements ","Very combative colleagues, political promotion process and process to work on new things","Verified User Current Employee  B*****  Software Engineer II - May 5, 2022",
3,Pretty good work life balance,"Supportive management, helpful, gave good feedback in terms of expectations","Short deadlines, at times stressful. Sometimes needed to work long hours.","Verified User Former Employee  7****  Product Coordinator - May 5, 2022","Needed a break, and wanted to work at a different company "
2,Good for workalcholic. It's just work and work.,Good for learning and trying some cutting edge technology with good impact.,Poor work life balance and company culture. You are still worried about deadlines even you are on leave.,"Verified User Current Employee  a*****  Software Development Engineer II - May 5, 2022",
5,Work life balance is okay,Management is great in my team and is very supportive.,"Long hours, and some competition.Put a sleeping bag under your desk if you’re working for AWS.","Verified User Current Employee  b********  Technical Recruiter - May 5, 2022",
2,"Been here for 5 years, working hard but getting peanuts",Opportunity to change roles and work on different products given Amazon does a bit of everything,"Low compensation, poor benefit, no work life balance, harsh culture, slow promo ( people joined later have higher compensation than people who stay through even with promo) ","Verified User Current Employee  d******  Senior Product Manager - Technical - May 5, 2022",
3,Great team members,Stock/comp.  Upcoming stock split.  Large company.  Many offices.  Decent people,Always overwhelmed and in a state of panic.  To much work for the pay,"Verified User Current Employee  j*******  Human Resources - May 5, 2022",
4,"Great team, good wlb","Have a great work life balance, great team members, can work whenever I want","New pcs was extremely disappointing, team shrinking over time, on call","Verified User Current Employee  G*****  Software Developer I - May 5, 2022",
5,Didn’t meet my horrible expectations (AWS),Great manager and teamWork about 30-40 hours a weekAbsurd compensation given my experience levelWFHInteresting problems and projects,Launch plan/onboarding tasks mostly irrelevant to the role.Not a lot of diversity.,"Verified User Current Employee  m********  Software Engineer I - May 5, 2022",
5,Great place for driven people,"Compensation, flexibility, very broad range of exposure and work opportunities across group companies.","Its competitive culture might not suit everyone. But if you are self-driven, you can thrive here.","Verified User Current Employee  B*****  Senior Scientist - May 5, 2022",
4,Great,"Nice teams and work life balance,good documents,weekly meeting with team","Nothing to complain about,recently joined and still in my learning curve","Verified User Current Employee  z*****  Operations Program Manager I - May 5, 2022",
5,Grate team,A good place to learn and try the new things,Depends on the team and a little poor of WLB,"Verified User Current Employee  Y*****  Senior Hardware Engineer II - May 5, 2022",
5,Great work life balance,Career growth Pay compensation Good management Support leader in work life balance,Nothing as of now Fortunate to be part of good team,"Verified User Current Employee  r*****  Software Development Engineer In Test II - May 5, 2022",
4,Solid Place to Start Out At!,- great place to start your career- structured internship process because they've done it a million times- there are some talented top level individuals you can learn from as an intern/entry level engineer,"- pretty common knowledge, but perks are far worse than other companies","Verified User Current Employee  b********  Software Development Engineer I - May 4, 2022",
4,There are tons of opportunities. But operations are very heavy.,Amazon is a good place to jumpstart developer career. You can find very challenging problems to solve.,Operations are so heavy that it impact personal life. Poor benefits and compensation.,"Verified User Current Employee  r******  Software Developer II - May 4, 2022",
4,Not for everyone,TC if you got in recently/negotiated wellLots of innovative areas of workNot boring,Benefits are not greatHigh pressure sometimesPromotion process sucks,"Verified User Current Employee  k*****  Software Applications Engineer II - May 4, 2022",
4,Good company for  egon your career,Gives you a solid tech foundation if you bong to the tech family.,"Unclear, Challenging and unresonable career growth path. This is the most common reason for people to leave.","Verified User Current Employee  a******  Data Engineer II - May 4, 2022",
3,great pay,"Pau became more geared toward cash to compensate for the low expectation for the stock appreciation going forward, ","Constant panic mode, paranoia - due to miscalculated risks and resoruces. ","Verified User Current Employee  x*****  Senior Design Engineer - May 4, 2022",
3,Eat or be eaten,"I’ve been on a lot of teams at Amazon, and I’ve had some great managers. I enjoyed the office culture when we were in-office.","No work-life balance. Below-market compensation. It’s so hard to get promoted, but if you’re not after a promotion, you risk not meeting the bar.","Verified User Current Employee  G*****  Program Manager - May 4, 2022",
5,Amazing Amazon,Culture and learning and ample space to pick up new skills and knowledge,"None, to mention now, all is good and fine. Things are ok","Verified User Current Employee  g********  Manager, Business Intelligence - May 4, 2022",
5,Solid work life balance on my team,Great growth opportunities  and you can transition to other teams if you’d like to explore different aspects of the business,Promotions are challenging and compensation could be better overall in my opinion,"Verified User Current Employee  D*********  Senior Producer - May 4, 2022",
4,Okay so far,"Pay, comp, offices, project, growth, plenty of work, alot of tech ","Culture, writing focused too much, wierd cult culture, lack of visibility","Verified User Current Employee  o*****  Principal Product Manager - May 4, 2022",
4,"Good work life balance, slower growth, lower comp",Good work life balance. Flexible hours. Remote work and hybrid work option.,Slower career growth and low compensation as compared to competitors. High pressure.,"Verified User Current Employee  P*****  Hardware Development Manager - May 4, 2022",
3,Lots of software areas to choose from,Great learning about distributed system within  AWS.Easy to move around the company and find your niche.,"Not many smart people around off late.Always on fire culture, not enough time for personal career development.","Verified User Current Employee  N***  Software Engineer II - May 4, 2022",
3,Exhausting at times,Decent comp packagePlenty of career growth opportunities. Interesting stack,"WLB non existentCulture is inconsistent between teams, not sure what you are going to get. ","Verified User Current Employee  j*****  Data Engineer II - May 4, 2022",
5,Learn a lot fast,Customer obsession - decision making is generally done with a common objective.,"Customer obsession - on call is taken seriously, and can really impact wlb on some teams. ","Verified User Current Employee  j*****  Software Engineer - May 4, 2022",
3,Great established company culture,Great people and lots of interesting stuff to work on,The company doesn't value it's veterans and it shows in the comp,"Verified User Current Employee  c***  Software Engineer III - May 4, 2022",
5,Love it,Good people.  Smart company. Really loving it here and will stay for long time.,Hard work but challenging and rewarding.  Can be very intense at times.,"Verified User Current Employee  d*****  Manager Global Marketing Analytics - May 4, 2022",
4,Underpaid,I don’t feel as hated for being a straight white man as I did at another far left tech company.,Underpaid in first role. Still underpaid when I got a promo. The third promo was supposed to pay 20% more but through some loop hole I’m actually getting less base pay and half as many stocks as most others with my title.,"Verified User Current Employee  B****  Business Analyst - May 4, 2022",
3,Amazing place for growth and impact for people can handle high stress,"Growth opportunity, autonomy in decision making, high caliber of employees","Frantic, unrelenting pace with no wiggle room with no direct sight to impact ","Verified User Current Employee  a*****  Principal Technical Product Manager - May 4, 2022",
4,Average work-life balance,"Career growth, smart people to work with, good culture, ability to switch teams internally","Most often impossible to have a decent work-life balance, pressure, artificial/subjective feedback sometimes, politics everwhere.","Verified User Current Employee  v*********  Technical Product Manager - May 4, 2022",
3,Bad from the start,Team wasn't badManagers I interacted with were good as well,Work life balanceRecruiter fought against getting me more pay,"Verified User Current Employee  J*****  Software Developer I - May 4, 2022",
4,Easy to get in and good start for a career but can be bad in wlb,Great start for a new grad. Easy to switch teams and there’s a lot for you to learn.,Promotion is difficult and experience various in different teams/leadership. Some team with bad management will burn you out.,"Verified User Current Employee  r*********  Software Development Engineer - May 4, 2022",
5,Above avg comp,Above ave comp. Lots of exposure to different peojects and later movements with diff responsibilities.,Slow promo cycle limited promotion runway. Flat org hierarchy requires a lot of self service work,"Verified User Current Employee  i*****  Finance - May 4, 2022",
3,"Bureacratic, chaotic","When things work, company finds a way to explode it. Very good at scaling ops, not so good with tech.","Tech teams are the most non-committal I've seen. Not my problem, is the usual mantra.","Verified User Current Employee  T*****  Senior Product Manager - May 4, 2022",
4,Great Work Life Balance (For me),Company culture. You will find a team  with your unique preferences (if you look enough),Not a wow TCManager centric work environment ( your manager will make your life either heaven or hell),"Verified User Current Employee  n*****  Software Applications Engineer II - May 4, 2022",
4,Great TC,Total compensation is competitive. Get the chance to solve high scale problems.,PIP culture is stressful. This leads employee hard to trust each other’s.,"Verified User Current Employee  a*********  Software Development Engineer II - May 4, 2022",
4,"Ok company, joined as a new grad","large impact, scope, move fast. Good developer toolscan learn a lot if you want to ","PIP is a must, every team and org will have an attrition rateculture is ok","Verified User Current Employee  Y*****  Software Engineer - May 4, 2022",
4,Okay so far!,Great compensation packageJob Stability with great appreciation in the stockNeutral Pro: Overwhelming amount of resources which most of it can inundate you but to each their own.,"Disorganized training that focuses on broader Amazon Culture but it doesn't correlate to the functions of the job. There are no standardized SOPs which is shocking considering how old Amazon is, so knowledge is from tenured employees. ","Verified User Current Employee  M*****  Senior Recruiter - May 4, 2022",
3,Avg place.,I see lot of passion in people and also good bunch of professionals who are willing to help with suggestions in career,Lack of direction from management on what to do for the future,"Verified User Current Employee  P*****  Program Manager - May 4, 2022",
2,"Competitive Compensation, Outdated Software, Burnt-out Employees",- TC is very competitive- Benefits are average for tech industry,- I've only worked on migrations away from legacy systems- Most employees just feel burnt out,"Verified User Current Employee  m******  Senior Front End Engineer - May 4, 2022",
4,Great place to start of your career,- Great peers- Quality work(depends on team)- scope of growth is good.,- Internal politics- People at the top usually lack empathy.- More talk and less work is common.,"Verified User Current Employee  b*********  Software Development Engineer II - May 4, 2022",
5,Great place to work,Team is great with lots of career growth and possibilities for training. Compensation is competitive,"Work life balance can be a challenge at peak times, but at least management is trying to address it with hiring.  ","Verified User Current Employee  n*****  Software Development Engineer II - May 4, 2022",
4,"Great opportunities to learn and level up, bad culture",Great opportunities to learnFast growth if you’re willing to put in the work,Compensation favors external hires instead of loyal internal employeesNot so great work life balanceMore bad managers and directors/general managers than good ones,"Verified User Current Employee  l*****  Software Development Engineer III - May 3, 2022",
4,Good place to learn,"* Good infrastructure, easier development and deployment process.* Can learn from lots of internal material(design doc, code base)",* 1-2 reorg every year* need to handle mandatory migration work * promotion bar is unclear,"Verified User Current Employee  e*****  Software Developer II - May 3, 2022",
5,Great opportunities,"great opportunities, good pay and getting better, AWS is leading the industry","big company, team quality varies a lot. Some teams can be extremely legacy","Verified User Current Employee  x*****  Software Development Engineer II - May 3, 2022",
3,Average company with a brand name,Competitive environmentOwnershipGreat scope for growthOption to work across geographies,Bad work life balancePay scale lower than other Faang,"Verified User Current Employee  c*********  Technical Program Manager III - May 3, 2022",
4,For growth you need to make sacrifices,There are teams where you can maintain WLB.. Multiple pathways to career growth.,But growth comes with sacrifices especially WLB. Long term employee are mostly underpaid compared to new hires,"Verified User Current Employee  d*****  Systems Development Engineer - May 3, 2022",
4,Highly dependent on your manager,Lots of opportunitiesSmart colleaguesGreat trainings on AWS tools,"Your specific experience is mostly depend on your manager, and not all managers are capable and considerate.","Verified User Current Employee  B*****  Program Manager - May 3, 2022",
4,"If you align with the culture, it's a great place to work","Great team, continuous learning, endless career paths and supportive management","Employees need to set their own boundaries, Amazon will take from you everything you give.","Verified User Current Employee  s*******  Principal Solutions Architect - May 3, 2022",
3,Ok start for career,"Good career trajectory, work on high impact projects if motivated ","Subpar comp for wlb, bad vesting schedule, low morale generally ","Verified User Current Employee  p******  Software Developer I - May 3, 2022",
4,Can have a lot of impact if you are senior,Can have a lot of impact if you are senior,Top down leadership. Don’t refresh well if you have stayed for a while.,"Verified User Current Employee  W*****  Applied Scientist - May 3, 2022",
3,Good Pay Okay work,Pay is decent and occasionally there are some cool projects,Day to day kind of sucks and a lot of stuff is political,"Verified User Current Employee  a*****  Software Development Engineer II - May 3, 2022",
4,Great learning,The management is very smart and has great learning. Smart engineering team,Too much into writing documents which can waste time.,"Verified User Current Employee  h*****  Senior Program Manager - May 3, 2022",
4,Great place to start your career,- a lot of smart people- interesting technical challenges- exposure to cloud infrastructure development,- can run into problems building duplicate products- pay compensation does not reward internal employees who are tenured,"Verified User Current Employee  a*********  Software Engineer - May 3, 2022",
2,The promotion is hard in some teams,The only big company give me offer when I graduate.,"Amazon is a huge company, so not all the teams share the same promotion standard. For me, it takes almost 3 years to promote. Also when I try to transfer to other team, the managers thought based on my promotion doc I should be promoted already. ","Verified User Current Employee  q*****  Software Engineer - May 3, 2022",
3,[AWS] Awesome career builder with high impact. Politics and fiefdoms on the rise,"- It will be hard to find another company where you can impact businesses at an equivalent or greater scale than AWS. - If you want to learn about world class IT operations, AWS is the flagship operator. - You can see the results of your work relatively quickly","- the single threaded leader model is great for scale and pace of innovation, but it’s created a sprawl of AWS services. This model is the rock that chipped the windshield, ie it’s what’s caused the fractured/complex customer experience you see today, and N’s of fiefdoms internally. Good luck trying to align goals across services unless you get an ultimatum from a SVP/burn bridges to get there. - If you’re looking to become a great PM leader, go to AWS, then leave after you’ve learned a ton, reached L7, but before you report to an eng leader (typically the single threaded owner) who only thinks being a PM is stack ranking customer asks and writing docs for them. - leadership is reacting rather than innovating. The recent bout with compensation (which was written on the wall for a long time) is a great example. AWS is starting to act like a typical large enterprise ","Verified User Current Employee  a****  Senior Manager, Product Management - May 3, 2022",
4,Great opportunity for career growth,"Awesome projects, smart peers, steep growth curve, multi dimensional learning opportunities.","Delayed recognition, inconsistent work life balance, lack of employee benefits.","Verified User Current Employee  B********  Software Engineer II - May 3, 2022",
5,Great learning curve,Flexible office timing.Good environment.Yummy food.Freedom to work from anywhere.,"Work is more compared to other companies.At start, you won't get free time.","Verified User Current Employee  W*****  Software Developer I - May 3, 2022",
3,"Good compensation, smart people, bad culture",Ok compensation.Good name in cloud.Smart people.Remote culture.,"No work life balance, in fact they went as far to debate the whole term, and replace it with work life harmony !!!Almost military culture, meaning seniority in Amazon overrules anuthing else.They talk alot about inclusion, diversity and equity, while reality is far from it.It is like a nasty survivor game.","Verified User Current Employee  a*******  Senior Solution Manager - May 3, 2022",
2,"bad wlb, horrible team environment ",Pay is good as compared to other companies. That is the only pros,"Everything other than pay. Horrible work culture, team politics, hostile environment.","Verified User Current Employee  v*****  Software Developer - May 3, 2022",
4,"Great learning, poor benefits / comp","lots of hard problems, super smart people, tons of learning opportunities","poor comp, growing bureaucracy, starting to feel like day 2","Verified User Current Employee  a*****  Director, Software Development Management - May 3, 2022",
3,Mediocre,A lot to learn a lot to choose from if you don’t like your current team,Low pay career growth is hard level band is too big,"Verified User Current Employee  y******  Software Development Engineer - May 3, 2022",
5,Great Company,Culture is great. People are respectful. Unlimited Bananas given,"Compared to other FAANG companies, t c is slightly lower","Verified User Current Employee  a*********  Business Development - May 3, 2022",
1,Crappy work life balance,Lot of teams to choose from in Amazon among many,"Poor work life balance actually , but depends on team and individual though","Verified User Current Employee  d*****  Software Development Engineer II - May 2, 2022",
5,Great work life balance and Amzing projects,Great leadership and remote options available. Great pay and stock appreciation.,Benefits can be better compared to other FANG. Internal transfer policies can be improved.,"Verified User Current Employee  1**  Front-End Developer - May 2, 2022",
3,Feels a bit like day 2,"Lots of smart, driven people. Many diverse teams and projects. Benefits are lacking, but they get the job done. ","Feels a bit like day two now. A lot of the interesting projects have been solved, and operational/oncall burden is increasing. ","Verified User Current Employee  n*****  Software Developer II - May 2, 2022",
3,Was awesome. Going down hill.,Smart people everywhere. You can grow if you perform and manage your career. Writing cultureCustomer obsession,Hard to scale and sustain bar. It’s lowering. New wave of unqualified middle management. Old boys club at top.,"Verified User Current Employee  u*****  Senior Manager, Product Management - May 2, 2022",
2,Depends on team,"Depends on team, able to learn scalability patterns and tech skills","Poor work life balance, slow promo cycle,Subject to random luck. ","Verified User Current Employee  w*****  Software Engineer II - May 2, 2022",
3,Great for prestige but not for sanity,"Great item to have on the resume, and you will learn a lot while here.","Nights and weekends and micromanagement, as well as forced stack ranking and PIP everywhere.","Verified User Former Employee  w*****  Software Engineer II - May 2, 2022",Bad WLB and needed something that let me work less than 60+ hours a week
4,Good learning place! Get out soon,"Great learning experience, if you are in the right team. You get better at writing and communicating your thoughts ",Managers could be dumb depending on what team you join. Culture varies by the org and director level. Compensation could be better,"Verified User Current Employee  l******  Senior Product Manager - Technical - May 2, 2022",
3,Strong growth but low comp,GrowthExciting workGreat people to work with Ability to switch teams,Work life balance Perks Depending on teams Low tech bandwidth,"Verified User Current Employee  G*******  Manager, Business Operations - May 2, 2022",
1,Worst company to join in your career,Cannot think of any right now as it’s basically a hyped organization,"Bad culture, bad management that does not care about employees ","Verified User Current Employee  E*****  Sales Manager - May 2, 2022",
5,Shadow of its former self,"There used to be a lot of pros. Far fewer now. But there are corners of the company with great scope and interesting work and where people actually follow old Amazon processes. Perhaps with the right negotiating tactics, you can get paid properly. If it’s not right on the way in, though, it won’t be fixed later.","Since lowering the bar by getting into too many things and becoming distracted by culture war nonsense, it has gone downhill. Hard to get meaningful scope and career opportunities. Performance review process is opaque. Backbiting and backstabbing people are around everywhere. Pay isn’t remotely competitive when the stock isn’t rocketing up.","Verified User Current Employee  I*****  Software Development Engineer II - May 2, 2022",
4,Overall a great place to learn,"- Very talented coworkers- Engineering systems are top-tier- Lots of cool, large scale projects",- Compensation and benefits lag behind other big tech companies,"Verified User Current Employee  M*****  Software Engineer II - May 2, 2022",
3,"Teammates are great, management is not",Your peers are all hard working individuals that know what they’re doing and you can rely on them to do the job,Management needs an overhaul as they really don’t know how to direct the org for growth. Office politics is also really annoying,"Verified User Current Employee  j****  Software Development Engineer I - May 2, 2022",
5,Great place to learn and build your career,Strong leadership with execution focus and bias for velocity decision making,Automation of manual processes would help improve work life balance and free up time to support high impact initiatives,"Verified User Current Employee  p***  Finance - May 2, 2022",
4,Good growth,Growth opportunities and mentoring opportunities are really good. Decent internal tools.,Compensation is not the best at the moment in Canada,"Verified User Current Employee  A****  Software Development Engineer - May 2, 2022",
3,Work life balance and experience depends a lot on team.,- intelligent co workers- some teams have low or no oncall,- bad compensation policies- hard to move up the career ladder,"Verified User Current Employee  I*****  Software Developer III - May 2, 2022",
2,Good title for the resume and that’s it.,Awesome team to work with but obviously this can differ from team to team.,Little to zero benefits for employees. Stacked ranking hurting morale.,"Verified User Current Employee  l*********  Software Development Engineer I - May 2, 2022",
4,Overall a good place to work,"Compensation, culture and opportunity for growth are great for the most part","WLB is spotty, can me up on a bad team sometimes","Verified User Current Employee  a******  Software Developer - May 2, 2022",
