Rating,Description,Pros,Cons,Author Info,Resignation Reason
4,Great comp but company direction can be disheartening,Great comp and great benefits. Also a lot of opportunity to be challenged and to grow,sometimes hard to stay motivated because of the company direction and changing culture,"Verified User  Current Employee   c**   Mobile Engineer - May 4, 2022 ",
4,Awesome culture and solid WLB,"Great culture and overall solid management. You have all the tools needed to do your job here and if not, you can always have it built if needed. Good sense of community and impactful work for the most part. ",There seems to be a good bit of busy work that comes in every now and again but not a huge deal as projects are constant iterations to try and improve existing processes/infrastructure.,"Verified User  Current Employee   z*****   Program Manager - May 4, 2022 ",
5,Better than most,- Resume Ribbon- Comp + Benefits- W/L balance is decent- Realistic expectations and goals,- Cult-like- Constant and rapid shifts - Equity is volatile,"Verified User  Current Employee   n*****   Talent Sourcer - May 4, 2022 ",
5,Great place to work,Benefits and amazing people. Great tech. You are welcome for my review,Track to manager can be difficult if coming in as an IC,"Verified User  Current Employee   p*****   Strategic Partner Manager - May 4, 2022 ",
3,Depends on team,- Comp is at about market rate there abouts.,- Finding team fit is hard ... political & people issues,"Verified User  Current Employee   n*****   Software Engineer - May 4, 2022 ",
4,It's OK,- at RL working with cool hardware tech - good team,- focus on personal impact causing people to focus on their own goals more than team/direction- tons of docs to make and plans to prepare just to keep replaning and repriotizing,"Verified User  Current Employee   h***   Software Engineer - May 3, 2022 ",
3,Employees are not sure where the company/leadership is heading to,Compensation is fairly enough and teams are still moving relatively fast,"work and life balance, PSC pressure, it just feel not worth of the efforts now","Verified User  Current Employee   S*****   Software Engineer - May 3, 2022 ",
5,Great place to coast,Good work life balance. Decent paySmart coworkersGood perks,Don't see a future in the tech and ar vr vision,"Verified User  Current Employee   R*****   Software Engineer - May 3, 2022 ",
5,Fast moving but somewhat chaotic,"Brand, benefits, cutting edge at scale, good tooling, meaningful impact can be seen quick",Perm concernsManagement is not very clearDecisions and directions are changing frequently,"Verified User  Current Employee   d**   Software Engineer II - May 3, 2022 ",
5," High reputation in tech, many cutting edge AI technologies been used in production.  ",Can learn many cutting edge AI. Compensation is high. Perks are great.,"Too many product directions, sometimes less focus. Too many middle management which are less technical. ","Verified User  Current Employee   h*****   Engineer - May 3, 2022 ",
5,Great so far,"Good internal communication, very clear mission, awesome comp and benefits, remote friendly","Growth is slowing, metaverse seems risky, bad reputation when you tell friends / family","Verified User  Current Employee   m*****   Product Manager - May 3, 2022 ",
4," Good company, but there's drawbacks ",Good comp and benefits. Large user base. ‘Eans that you can work on stuff that people will use. Open internal culture.,Lots of constant churn and unclear priorities Stressful performance review cycle,"Verified User  Current Employee   S****   Engineer, Staff - May 3, 2022 ",
3," People are great, work is slower ",- great people although this is team dependent - wealth of resources to leverage internally,- work / life balance is really hard to achieve - slower pace working on products,"Verified User  Current Employee   I*****   Produce Manager - May 3, 2022 ",
4,Innovative company,Bottom up culture. Good managers. Focus on impact to deliver results.,Can become very messy without structured long term thinking. Too focus on impact.,"Verified User  Current Employee   u*****   Product Manager - May 3, 2022 ",
1,evil corp,throwing money at problemsresources in many domainsok wlb in the right team,"executives encourage lies, no ethics at allengineering culture going down hill fast","Verified User  Current Employee   s*******   Engineer - May 3, 2022 ",
4," Great Pay and Benefits, Bad WLB ","Top Pay, Good Career Growth, Top Benefits including insurance, commute, free food.","WLB, often long hours.Some orgs have frequent reorgs and office politics","Verified User  Current Employee   c*********   Software Engineer - May 3, 2022 ",
5,Great place to work,"Great work life balance, opening lots of remote work, great benefits",Remote comp changes based on where you live even if the work is the same. Internal tools can be buggy and support is hard to get,"Verified User  Current Employee   M******   Talent Acquisition Sourcer - May 3, 2022 ",
4,Great training,-PMs have power-A lot of resources and room to run depending on what team you're on -great benefits,-facebook's existing reputation makes it difficult to build anything new,"Verified User  Current Employee   R*******   Product Manager II - May 3, 2022 ",
4,Great work place,Salary used to be very high but not any more,Work life balance is hard to sustain if one does not know,"Verified User  Current Employee   s*********   Software Engineer - May 3, 2022 ",
4,Challenging and did change my life,- lots of talented people- culture of feedback and help people grow- good on resume,- quite some org leadership doesn't have good direction - impact driven means many PM EM just chasing the metrics and like a giant growth team,"Verified User  Current Employee   Y*****   Software Engineer Manager - May 3, 2022 ",
5,Good for independently working,You'll love it if you like working independently and like working a lot. Tons of work to do and impact to make.,It feels chaotic and sometimes feel like there's no clear goals.,"Verified User  Current Employee   h*********   Software Engineer - May 2, 2022 ",
4," Experience varies a lot in different teams, but overall good ",Promotion is fast. You can select team after joining company and internal transfer is very flexible. Pay is good and pay structure is transparent.,"Work life balance is below average. A lot of peer pressures in some teams. Sometimes it could take  months to clear privacy reviews of new feature, which could potentially delay project progress. ","Verified User  Current Employee   z*****   Software Engineer - May 2, 2022 ",
5,Overall I've really enjoyed my time here,"I've grown considerably since joining the company. There is massive opportunity to exceed if you want it. I've gone through phases over the years, from pushing super hard and getting big discretionary equity bonuses that created generational wealth for me, to taking it easy and coasting a bit to have more personal time, and back again. It is what you make it, but the opportunities are there.","Find a manager you mesh well with and stick with them. It's true that people quit managers, not jobs. There are some that have no idea what they're doing. The good news is they don't last long. They either quit or they're managed out. The bad news is that their teams suffer the thrash. Find your crew and rise in the ranks with them. Chase the opportunities as a team.","Verified User  Current Employee   M********   Product Designer - May 2, 2022 ",
4," Good comp and perks but competitive, stressful and fast paced  ",-TC and benefits-Will learn a lot from the smart people you're surrounded by,"-Frenetic, distracting culture of workplace chat-Competitive-Going through growing pains -Lack of work life balance ","Verified User  Current Employee   m******   Technical Recruiter - May 2, 2022 ",
3,Grind life,"Really good compensation and good growth opportunity, and fair algorithmic raises ","Very poor work life balance. In the end, it's not sustainable","Verified User  Current Employee   p***   Software Engineer - May 2, 2022 ",
3," Professional, most things are standardized, transparent ",Relative fast career growth in growing team/projects; transparency of every one's work,"Bad work life balance, not quite enjoying day to day work…","Verified User  Current Employee   I*****   Software Engineer - May 2, 2022 ",
4,Good career growth,"Diverse range of projects to work on, lots of experienced peers","Company culture has changed over the years, perhaps for the negative","Verified User  Current Employee   <***   Software Engineer - May 2, 2022 ",
3,Poor work life balance,Great perks & amenities. Location is great and people are friendly,"Poor work life balance, process & workflow documentation are scattered, onboarding could use some work. The impact first culture can be a little toxic ","Verified User  Current Employee   e*******   Product Operations Specialist - May 2, 2022 ",
3,Good career growth opportunities,Good career growth opportunities and interesting infra to work with,Constant bad press and questionable leadership decisions. Lack of resources,"Verified User  Current Employee   Q*****   Data Scientist - May 2, 2022 ",
3,Too big of a company,"Competitive salaryGood perksDepend on teams, could have good management","No wlbToo big, feel like separate small companies - hard to tie to the mission and vision as the whole","Verified User  Current Employee   a*******   Portfolio Analyst - May 2, 2022 ",
4," Truly friendly people, great benefits but corporate processes ","- Truly friendly caring people, it is the social network after all - Great benefits especially for parents - Fair evaluations",- Difficult career advancement prospects outside of big office hubs/ central teams - Heavy processes and bureaucracy to get things donw,"Verified User  Current Employee   M*****   Marketing Manager - May 2, 2022 ",
4,Good company,Great perks and benefits. Would recommend you work at Meta.,Giant social media company. It's hard to feel your friends.,"Verified User  Current Employee   T*****   Product Manager - May 2, 2022 ",
4,Great people to work with,Worked with great people. They were all very collaborative and smart,Work life balance can suffer. It depends on your own goals.,"Verified User  Current Employee   U*****   Software Engineer - May 1, 2022 ",
5,One of the Best of the Best,Excellent WLB -- at least for non-engineer types.  Lot's of support and guidance if you want it.  I've been around a long time -- read I am 60+ -- and I have never felt out of place or uncomfortable around a (largely) much younger workforce.  Just the opposite -- I feel appreciated and respected.  Few companies that I have been a part of during my career talk the talk and walk the walk when it comes to committing to / investing in things that matter.  My only regret is that I did not join Meta sooner!,"There is a lot to navigate at Meta, especially for a company that has grown so quickly over the past several years and has now committed to AGAIN creating something that no one has seen before -- the metaverse!  ","Verified User  Current Employee   M********   Senior Technical Sourcer - May 1, 2022 ",
4,Great benefits. Nice people. Good career opportunities.,Great benefits. Nice people. Good career opportunities.Free food and company holidays,Company priorities are U.S focusedLate night and early morning calls,"Verified User  Current Employee   9******   IT Analyst - May 1, 2022 ",
4," Good WLB and benefits, interesting problems ",Good managersGreat mat and pat leave Smart people who get things done,Many reorgs; new leaders changing directionStock pricing tanking currently,"Verified User  Current Employee   z*****   Strategic Partnerships Manager - May 1, 2022 ",
5,Excellent growth and overall culture,"Strong leadership, transparent culture, smart colleagues. Great for anyone looking to learn, grow, and operate in a dynamic/ fast changing environment.",Consistent negative external perception of the company can dampen morale.,"Verified User  Current Employee   m*****   Product Manager - May 1, 2022 ",
1,Nothing good other than money,"Comp is better than most places, you get to see the scale","Inexperienced and immature management (dir and below), lack of clear communication across diff parts, lack of real growth, or real challenging opportunities, very very ageist- no place for 40+","Verified User  Current Employee   u*****   Principal Technical Program Manager - May 1, 2022 ",
4,Fast paced,"- fast paced- high pay for top performers- fast career growth, still lots of high impact work","- fast paced- pressure to innovate/relatively poor WLB, no option to take longer leaves - more red tape and corporate middle management culture than compared to 5 years ago","Verified User  Current Employee   B*****   Data Scientist - May 1, 2022 ",
5," Video Analytics Department, and atmosphere is friendly and passionate  ",Coworkers are friendly and driven to work hard with teammates.,Analytics can be a little dull since its not intense ds focused,"Verified User  Former Employee   p***   Data Scientist - May 1, 2022 ",the analytics aspects was not that compelling to the degree of career pursuit
4,Great company,- great mid level management- good comp- fastest career growth opportunities- supportive environment- great benefits,- unsuccessful higher management- big bets not planning out due to problematic navigation of issues,"Verified User  Current Employee   s*********   Senior Production Engineer - Apr 30, 2022 ",
4,Ain't what it used to be,"Cool place, good benefits. Lots of smart people. Food is good.",Consistently fails on all new things. Many extra layers of Managers.,"Verified User  Current Employee   e*********   Data Scientist, Analytics - Apr 30, 2022 ",
2,Not worth it anymore,Could grow fast if you know how to wrangle with other eng and fight your way through,"Bad WLBLots of scope overlap, need to fight for scope as E5+Bad eng quality and duplicate implementations","Verified User  Current Employee   y*****   Software Engineer - Apr 30, 2022 ",
2,Great perk,Food is amazing in the New York office and company wide days off,"Poor work life balance, internal teams scope grabbing pretty often","Verified User  Current Employee   m*****   Software Engineer - Apr 30, 2022 ",
4,Good place to work,"Open culture, good for decision making. Career growth is good",Work and life balance is bad. Move too fast. Intense,"Verified User  Current Employee   M*******   Software Engineer III - Apr 30, 2022 ",
3,No work life balance,Enough chances to grow for new grad. Awesome company community,"Well~ easy to burn out, no work life balance .","Verified User  Current Employee   J*********   Software Applications Engineer - Apr 29, 2022 ",
5,Still a good company,"Good benefits, good culture, nice payA lot of good methods ","Too big a company to learn real things Too many politics, tighter and tighter budget","Verified User  Former Employee   d*********   Senior Account Executive - Apr 29, 2022 ",Got a better offerStand too much for big companies. Also tired for the work
5,Best Place I worked at,I think there are too many to tell:- culture- wlb- money- mission,Just making things up but here:- public pressure,"Verified User  Current Employee   O*****   Product Manager - Apr 29, 2022 ",
5,Overall pretty fantastic,"Love the internal community and transparency from leadership. The bottoms-up culture takes a bit to get used to, but it's effective if you're in an org that really believes/lives it. Other obvious pros: comp, great coworkers, benefits are top of the line. ",Defining what impact means seems to change regularly. This is an alarming trend in our org (can't speak for the rest of the company).,"Verified User  Current Employee   c*****   Technical Program Manager - Apr 29, 2022 ",
4,Metric driven,Teammates are very nice. Many open resources to learn. Benefits are top-tier in the industry.,"For product ranking teams, so metric driven. If no metric impact in a short term, very likely a reorg will happen.","Verified User  Current Employee   b*******   Research Scientist - Apr 29, 2022 ",
4,Like it here,"Great culture, autonomy, flexibility — can consistently learn new things if you want to and chill if you don't",Public perception is bad and creates problems that may not exist elsewhere,"Verified User  Current Employee   a*****   Operation Analyst - Apr 29, 2022 ",
4," Good comp, smart colleagues ",Great benefits and learning opportunities at mid levels and early senior.,Scope becomes though at higher levels and politics can be a problem.,"Verified User  Current Employee   l*****   Software Engineer - Apr 29, 2022 ",
3,Hit or miss,"Good perks, if you can find a fast growing team there is great career advancement opportunity",Highly political under the guise of building community.Very much about empire building.Compensation lagging behind the market.Codebase is a mess. Loads of debt.Performance cycle breeds a specific culture focused on promotion only,"Verified User  Current Employee   O******   Business Solutions Manager - Apr 29, 2022 ",
4," Great benefits, getting burnt out ",- amazing pay and benefits- automatic promo cycle- no negotiating for raises,- always changing managers- sometimes really bad WLB- constant deadlines for product teams,"Verified User  Current Employee   A*****   Software Engineer - Apr 29, 2022 ",
5,Excellent work life balance and great comp in related to work,The people are smart and easy to work with. Great comp.,I work remote and don't live near an office so don't reap all benefits,"Verified User  Current Employee   c******   Project Manager - Apr 29, 2022 ",
4,Bias for impact,Be prepared to prioritize what you are working on constantly to align with impact,Stock growth and management shifting priorities to focus on new meta initiative,"Verified User  Current Employee   D********   Software Engineer - Apr 29, 2022 ",
3,Changed so much in past 4 years,Good benefit and compensation at the present market when joining,"Poor wlb, constantly reorg, high peer pressure, much politics overhead that are common for mega companies","Verified User  Current Employee   f********   Software Engineer - Apr 29, 2022 ",
5,Team selection is everything,Great culture. Great people. Incredible scale. Cutting edge tooling. Interesting products.,Work life balance is better or worse depending on the team. But usually it's generally pretty bad.,"Verified User  Current Employee   ⚓***   Software Engineer - Apr 29, 2022 ",
3,Good work life balance,"Strong focus on product delivery, and opportunity to work closely with talented peopleGreat culture and work-life balance","Career growth highly dependent on the motivation of your EM, which is sometimes out of your controlSoftware quality is often sacrificed for expedient delivery","Verified User  Current Employee   X*****   Software Engineer - Apr 29, 2022 ",
3,Solid place to build a network,Good comp & perksLots of engaged people to work on projects & network withLots of information on intranet & internal data tables easy to find,Can be bureaucratic & growing pains with lots of middle management Product perception is low,"Verified User  Current Employee   m*****   Strategy & Business Development - Apr 28, 2022 ",
1,WLB is decent,Perks on the job People who work there Work life balance,No growth after a certain level Management is too weak A lot of pandering to the Senior Leadership,"Verified User  Current Employee   J*****   Program Manager - Apr 28, 2022 ",
4,Ship fast,"- prioritizes shipping fast- amazing benefits, like whoa- lots to learn ","- poor code quality- high expectations, ambitious (almost impossible) projects- information overload","Verified User  Current Employee   s******   Software Engineer - Apr 28, 2022 ",
4,They love engineers,"Great pay, perks, career progression, and much more. Good eng culture.","Some teams overwork, lots of high achievers. Leadership is sad","Verified User  Current Employee   💃******   Software Engineer, Staff - Apr 28, 2022 ",
4," Some good, some bad ","Comp and perks are great. There are interesting things to work on, managers are generally good. Campuses are awesome.","Culture has gone downhill as the company has gotten bigger. Slower, more processes. ","Verified User  Current Employee   E*****   Software Engineer III - Apr 28, 2022 ",
5,Best company culture for hacker-minded people (surprisingly),"Meta has the best culture if you are a hacker, or engineer-minded folk. It has great WL balance to allow you constantly learn about new things, along with all the support you can imagine. ","When the company has the influence of Meta, I think there's much to be done about taking up the corresponding responsibility ","Verified User  Current Employee   Q*****   Data Engineer - Apr 28, 2022 ",
5,Great opportunities,Love the culture and transparencyA lot of cool products to work on and easy to switch stacks and teams,"wlb can be tough, especially if you dont have a good manager to support you","Verified User  Current Employee   R*****   Software Engineer - Apr 28, 2022 ",
5,Pretty challenging work and good growth,The scale and scope of the problem space is very wide and this allows people to work on challenging projects with pretty smart people.,Impact and metric driven culture gets annoying. People can play the metrics and metrics can overshadow the quality of engineering happening.,"Verified User  Current Employee   O*****   Software Engineer - Apr 28, 2022 ",
5,world class org!,"total comp, benefits and the people. great place to be ","with over 70k employees, large company vibes are starting to show up","Verified User  Former Employee   c*******   HR Business Partner Manager - Apr 28, 2022 ",i am still there…not sure why it says  former employee
4,Great Work Life balance,"Great Paternity LeaveBenefits are great, specially coming from outside of techFlexibility",Stock going down is lowering total comp significantlySome cost cutting - benefits lowering,"Verified User  Current Employee   k*****   Data Scientist - Apr 28, 2022 ",
5,Great opportunities for VR/AR folks,Insane transparent culture. Nothing is hidden.Take on high profile projects that impact billions of peopleWell-being benefits are generous,Fast paceConstantly change of directionsCompensation drop after stock crash,"Verified User  Current Employee   m********   Software Engineer - Apr 28, 2022 ",
5,Great mission,Focused on personal dev and mission driven company with goal alignment,Constant changes and pivots but good for morale tbh.  Not bad,"Verified User  Current Employee   S*****   Recruiter - Apr 28, 2022 ",
3,Overall mediocre,"Comp is great, benefits great, the rest wildly depends on what you work on. ",Management structure is poorly done and bureaucratic at time. It does depend on what team you work on though in terms of manager quality.,"Verified User  Current Employee   I*****   Security Analyst - Apr 28, 2022 ",
4," Great perks, stressful environment  ",Lots of smart people. Tons of opportunities for career growth. Great perks and compensation.,Questionable societal impact. Constant competition within teams to lead things/own projects in order to develop ones own career.,"Verified User  Current Employee   m*******   Software Engineer - Apr 28, 2022 ",
1," Smart people, toxic environment  ",You will work with some of the brightest in the field.,Extremely political which often negatively impacts work. Managers will make or break your career.,"Verified User  Current Employee   O*****   Sales - Apr 28, 2022 ",
5,Kindness all round,"- People are hired and rewarded for their thoughtfulness.- Loads of very smart people, with a healthy disinterest for politics.","- lots of cross regional work means uncomfortable hours- social good, while mentioned a lot, is questionable","Verified User  Current Employee   b***   Engineering Director - Apr 28, 2022 ",
5,Good compensation and wlb,Good compensation and wlbGreat work cultureAmazing talent/co workersExciting projects,Growth path for EM track depends a lot on luckPR/ negative perception,"Verified User  Current Employee   l*****   Engineering Manager - Apr 28, 2022 ",
5,Love the focus on employee wellbeing,Amazing work culture and very good career growth. Comp is also fairly decent though current stock price is a bummer,Far too much regulator scrutiny and increasing negative perception in public,"Verified User  Current Employee   T*****   Product Manager - Apr 28, 2022 ",
2,Not worth it,Good pay and prestige.Relatively easier promotion.Easy internal team transfer.,"Not worth the mental damage the terrible work culture causes.Also too much scandals and law suits, even affecting PERM for immigrants.","Verified User  Current Employee   M***   Software Engineer - Apr 27, 2022 ",
4,Good for growth. Slightly cutthroat.,"- great career growth, best in industry- great perks- smart people",- iffy wlb- promo can get political - psc hunger games,"Verified User  Current Employee   b*****   Software Engineer - Apr 27, 2022 ",
4,Autonomy and balance,Lots of autonomy and work-life flexibility. First job I felt valued fairly.,Public perception and accompanying fIre drills. Often hard to know who the final decision maker is.,"Verified User  Current Employee   L*****   Business Development - Apr 27, 2022 ",
4,Good benefits but bad WLB,"Comprehensive benefits, more so than other tech companies. Multiple types of leave policies offered to full time employees. ",Bad work life balance due to urgent requests and constant reorgs,"Verified User  Current Employee   g*******   Product Manager - Apr 27, 2022 ",
5,Meta,"Comp, benefits, smart people, great leaders, multiple orgs to work in.",PSC reviews.  It comes down to how much your manager and division lead will go to bat for you can your actual performance.,"Verified User  Current Employee   I*****   Strategic Partner Manager - Apr 27, 2022 ",
5," I'm a Facebook boomerang, generally love this company.  ","Very high talent density, above average engineering management, generous conversation",Work color balance can be poor. Performance review is very exhausting and stressful,"Verified User  Current Employee   j*****   Engineering Manager - Apr 27, 2022 ",
4," Good career growth, good wlb (if you want) ","Good pay, very good for engineers, where manager plays a very small role, lots of things are initiated by engineers.","The company has no next growing point.Current product won't grow anymore, it can't attract new people.The promised future (metaverse) is unlikely to reach anticipated effect.","Verified User  Current Employee   W*****   Software Engineer - Apr 27, 2022 ",
4,Great work life balance,- Great WLB- Great compensation- Amazing food- More,The work environment can get a bit competitive when comparing to other engineers,"Verified User  Current Employee   x*****   Software Engineer - Apr 27, 2022 ",
5," If you're at Meta, You've Made It! ","Comp, Diversity, Move Fast Culture, and lots of flexibility (where you work, when you work, how you work)","Move too fast sometimes, Pacific time centric which causes late night work/calls.","Verified User  Current Employee   P*****   Program Manager - Apr 27, 2022 ",
5,Great company!,"Food, perks, benefits, learning curve, bootcamp, internal team switch, remote",I don't see very many cons here at the moment,"Verified User  Current Employee   a*****   Software Engineer - Apr 27, 2022 ",
4,Benefits,Benefits and culture are excellent and cover a wide variety. Culture of events and managing work life balance.,Complex structure to understand at times. Can be a bit scrappy.,"Verified User  Current Employee   t********   Project Manager - Apr 26, 2022 ",
4,Very impact driven,Can be fast in promotion; good place to learn skills,Work are extremely impact driven and often re-org by top down projects,"Verified User  Current Employee   8*******   Data Scientist II - Apr 26, 2022 ",
5,Great culture,Growth & compensation is the best in industry.Flexible with remote,Overwhelming sometimes but not too bad.Lot of tools to Learn within the company .,"Verified User  Current Employee   c*********   Package Design Engineer - Apr 26, 2022 ",
4,Great place to work!,Engineers are great. Good food and work environment. Learn more things,Wlb is not that great. Compare to other company. Improve that would be better,"Verified User  Current Employee   s******   Applications Developer - Apr 26, 2022 ",
4,Good company benefits,"Good company benefits, free food, high compensation, good insurance coverage ","Peer pressure, promotion pressure if you are <=L4, management style ","Verified User  Current Employee   e*****   Data Scientist I - Apr 26, 2022 ",
4,Love working here,"Plenty of high impact teams w tons of scope. Since Meta owns Instagram, Facebook, WhatsApp, oculus there are opportunities to work in any field you want. Team match allows you to find and choose the team that's the best fit for you ","PSC impact culture can be annoying. After the major stock crash, company is doing nothing to compensate those who had their TCs significantly lowered ","Verified User  Current Employee   m*******   Software Engineer - Apr 26, 2022 ",
5,Proper work life balance,Fast promotion and no blame culture. People are nice there and pay is good,Too many metrics to focused that means easily to be distracted,"Verified User  Current Employee   J*****   Software Engineer - Apr 26, 2022 ",
4," dream company, but pick your team wisely ",- 'god-level' of benefits and perks - you will always be taken care of / thought of for all things you need to deal with outside of work- encouraged to have hard conversations and question the status quo (whether one on one or in a broader forum)- diversity is embraced,"- not all orgs are prioritized the same, which affects funding, and thus affects incentives to promote and grow people- if you don't RTO, you have to be fully remote and thus lose in-office perks","Verified User  Current Employee   p*********   Program Manager - Apr 26, 2022 ",
4," Great vision, great people, lack of career opportunities on the business side ","It's a great company, a rock ship like no otherD you learn a lot. Vision, culture, people.","Work life balance, you got to be on Zuck priority and in MPK to advance career.","Verified User  Current Employee   C******   Vice President, Strategic Partnerships - Apr 26, 2022 ",
4,Meets All,"Most mangers not only empathize with their ICs as human beings, but also many have a sense of responsibility to help foster your growth. ",If you stay to long you'll get PTSD because the company talks about all the social issues it cares about but does nothing to help resolve. Doing so little to make society better be such a pain point if Meta didn't say it cared so much.,"Verified User  Current Employee   a*********   Senior Product Designer - Apr 26, 2022 ",
3,Great work life balancr,"Contingent worker.  So, all work and no benefits free food is the only perk for us cws.   ",Low pay like in 21 dollars per hour.  Health insurance deductible 6k in network  and 12k out of network.   Should I say more?,"Verified User  Current Employee   r******   Customer Service Representative - Tech Support - Apr 26, 2022 ",
