Rating,Description,Pros,Cons,Author Info,Resignation Reason
3,Lack of growth and low comp if not in sales or IBD,"Good, smart peopleOpportunities for Mobility - mobility is encouragedGood benefits including family leave","If not in sales or IBD, comp is behind competitionOperations tends to reward how many people you manage, not how you innovate","Verified User Current Employee j***** Vice President - Program Manager - May 4, 2022",
3,"Good opportunities for growth, poor comp",Plenty of opportunities for growth across the firm (up to a certain point).,"Below market compensation, average work life balance and out of touch leadership.","Verified User Current Employee s**** Vice President, Engineering - May 4, 2022",
3,Big Name,"Big name for the career, smart people around, ok comp",Poor work life balance. Mandatory in office everyday. Aggressive management. Stressful.,"Verified User Current Employee S******** Quantitative Trader - May 4, 2022",
4,Great place to learn; senior folks are too greedy,"Smart people, easy to learn from others. Great at Fixed Income.",Political at senior level; good example of income inequality. Poor asset management business.,"Verified User Current Employee m***** Strategy Manager - May 4, 2022",
1,Tone Deaf,It's nice to have on your resume as a booster - that's all.,"Forces RTO, low market pay, keep cutting benefits, poor management, C-Suite is tone deaf to majority of the employees needs, etc","Verified User Current Employee p***** Financial Analyst - Private Wealth Management - May 4, 2022",
3,"Ok WLB, sometimes pushed to work a lot","Great peers to work with, good compensation is a plus","Poor management, work on legacy systems, a lot of rework","Verified User Current Employee p********* Software Engineer - May 3, 2022",
4,Extremely short staffed,Prospect to make a lot of money in the long run. Smart people.,Poor work life balance. Stress. Heavy work load. Slow tech. Lack of support.,"Verified User Current Employee W***** Financial Analyst - May 2, 2022",
3,Good for Finance focused but worst for engineers,- wholistic view on Banking industry- extremely smart people,- Bad culture for engineering - Poor Growth path beyond VP,"Verified User Current Employee f********* Vice President Senior Applications Developer - May 2, 2022",
5,Good place for branding,Great place to start your career or learn while pivoting in a new direction. More like a fine tuning exercise for your future goals.,"Don't have expectations. Work hard. Brand yourself , learn the trade and move on if you don't get recognized. Life is too short","Verified User Current Employee J***** Vice President - Global Consumer Product Development - May 1, 2022",
3,Can be cushy if you're tenured but tech and politics are not great,At some point you become an SME and you have infinite job security,"Competing projects internally makes for political headache. Tech evolves at a snails pace and comes second to delivering too often.Comp is middling as upper percentile, I can't imagine what it's like to be perceived as average.","Verified User Current Employee h***** Software Engineer - Apr 30, 2022",
3,Career Suicide or Multimillionaire (strats),"- Potential to make a lot of money- Great on resume, opens doors to many many places- Super smart people - Mildly Interesting work",- Pay should be at least double - At least 10hours / day MINIMUM- Lot of legacy technology and maintaining code based- Dealing with traders and sales is like explaining exponents to your high school bully,"Verified User Current Employee f******** Quantitative Analyst - Apr 29, 2022",
4,Good work life balance,"Decent compensation, good diversity, good cafeteria, good culture and good work","Less foreign opportunity, very difficult to get international mobility","Verified User Current Employee Y***** Associate Software Engineer - Apr 29, 2022",
3,Great people to work with but compensation isn't the best.,The culture of the firm is really great and you get to work alongside very smart individuals. A good place to grow and develop professionally.,"The salary isn't the best, no overtime, and very political (controller specific).","Verified User Current Employee p***** Product Controller - Apr 28, 2022",
5,I live my company,Pretty chilled work and wlb is good not hectic. Superb,The problem is that all the perks like free food are being taken awayVery low comp,"Verified User Current Employee L***** Senior Analyst Software Engineer - Apr 28, 2022",
2,No work life balance,Get to learn about the industry from some of the brightest,"Horrible tech stack, if you keep working on it for long, you ll lag behind.","Verified User Current Employee S***** Vice President, Engineering - Apr 27, 2022",
4,No Work Life Balance,- Fair Compensation - Great networking opportunities and internal mobility,"- Nonexistent work life balance, we're talking 60 hour work weeks at a minimum if you're at the bottom of the food chain","Verified User Current Employee R******* Administrative Assistant - Apr 26, 2022",
3,Goldman (but not for swe? ),Decent engineers in junior and senior positionNot so good product managers,Not so decent engineering due to poor planning by management,"Verified User Current Employee j***** Senior Service Engineer - Apr 24, 2022",
1,"If you can avoid GS, please do it",There are intelligent people in certain groups/teamsYou get to do a lotResume boost,"No flexibility, no transparencyPoor payHighly hierarchical, no collaborationCompany cares about the entire world/progressive values except its own employees","Verified User Current Employee t***** Research Analyst - Apr 23, 2022",
3,Good opportunities,Projects are interesting Smart people who are great to work with,"Pay could be better, especially vs similar buy side roles","Verified User Current Employee e********* Associate - Financial Analyst - Apr 23, 2022",
3,Not so great,"Team dependent, Consumer has new tech stack compared to other orgs .","Low pay, more work, no good benefits, no work life balance","Verified User Current Employee g*** Software Engineer - Apr 23, 2022",
3,Tech is not good,Good compensationSome teams have great workGreat non monetary benefits,Finance orientedPoor tech and managementLots of Internal tools,"Verified User Current Employee a***** Technical Analyst - Apr 23, 2022",
1,Worst place to work,"I've been here for 4 years. This firm has been on a constant decline since then. DO NOT WORK HERE, if you do, understand they truly do not care about you and you're indispensable every single day.","Everything. Low pay, no WLB, no team dynamic, terrible management, only good thing about working here is that it can be worse if you compare it to working in Venezuela","Verified User Current Employee I******** Associate - Financial Analyst - Apr 22, 2022",
3,As an engineer Definitely could be a lot better,Reasonable work life balance. Decent tech but that's because I got lucky with my team. The people are really smart,"Slow, bureaucratic, political, intense pressure to RTO. Can get paid more somewhere else.","Verified User Current Employee D********* Cloud Engineer - Apr 21, 2022",
3,Outsourcing,Job securityResponsible team matesGym on siteManager is trying to improve experience,"Vast majority of team is in IST. Lots of early morning meetings. If you have an issue or blocker in the afternoon, often have to wait until the next morning to discuss with appropriate person in IST. Tooling leaves a lot to be desired for developer experience.","Verified User Current Employee o***** Vice President, Software Engineering - Apr 20, 2022",
3,"Stay 1-2 years then dip, get that experience","Global team so there's mobility to move around regions. Reputation, Goldman Sachs is well known","Long hours, compensation is bad. Barely any employees benefits. RTO 5 days a week","Verified User Current Employee Q********* Associate - Financial Analyst - Apr 19, 2022",
2,"Not the worst, if you manage to get good pay",There are smart people around in pocketsYou get a lot of autonomy in getting things doneBonus has possibility of being very good,"College biased compensation structure in IndiaLegacy tech, needs supportToo much red tapeNo benefits as suchMerit is not recognized and rewarded in time","Verified User Current Employee i********* Software Engineer - Apr 18, 2022",
3,Nothing great,Good if you start as a fresher or intern. Opportunities to learn.,Political environment. Can be caustic. Have to be in the right company of people to grow,"Verified User Current Employee g**** Vice President - Applications Development Manager - Apr 18, 2022",
5,It's good but low pay,Food and work life balance is really good here with decent personal time off,The pay is very low and company should increase it,"Verified User Current Employee X***** Data Analyst - Apr 17, 2022",
4,Best bank for trading roles,"Global Markets management are super competent - they live and breath GS. Firm has great risk management culture, technology, and pays up for existing talent.","Work life balance is minimal, people are expected to really push for the firm","Verified User Former Employee v***** Trader - Apr 17, 2022",I left for personal reasons during the COVID pandemic in 2021
3,Good start point but not long term career,"Easy interview, has office around the world and can meet a lot of different people","Below average compensation and benefit, see lots of office politics in management","Verified User Current Employee z***** Software Engineer - Apr 14, 2022",
4,Great WLB at my team and great working Environment,"Nice culture in terms of professionalism and WLB, at least my team",Some old tech integrated with your stack like legend and slang,"Verified User Current Employee p***** Software Engineer - Apr 13, 2022",
4,Really good people to work with,"Good culture, competitive salary. Smart people to work with. Nice office.",Not the best place to work as an engineer in terms of career progression,"Verified User Current Employee j***** Software Engineer - Apr 13, 2022",
5,"Amazing place to work & learn, but not to settle probably",Compensation is goodQuality of people amazingCulture is really good Helpful peopleManagement is excellent,Work life balanceNo perks like google/ Microsoft No laptops,"Verified User Current Employee s***** Associate Software Engineer - Apr 13, 2022",
4,A healthy mix of pros & cons,People who work at GS are super smart and sociable! There is great camaraderie and is actually much friendlier than expected. (Though I'm sure this is team dependent) The culture keeps you motivated and projects have been interesting. There are definitely opportunities to do pioneer work and become a leader.,GS is attempting to be more progressive but sometimes still operates with archaic systems and thinking. Work life balance varies heavily depending on your department and team. There could be more promotion transparency,"Verified User Current Employee m**** Product Analyst - Apr 13, 2022",
4,Turning into a traditional bank,Universally recognizable name and reputation - easy to go anywhere after,Risk appetites are going down and the merchantness is giving way to traditional banking,"Verified User Current Employee c****** Analyst - Business Consulting - Apr 12, 2022",
2,"Great place to learn finance, but bad wlb","If you want to learn about finance, this is a great place to do so","Unfortunately in many divisions you have 60-80 hour workweeks, unreasonable timelines, under-resourced projects, and a bad legacy codebase. You will often see people working till 1 am on weekends to meet deadlines. There is no time in the day to even go on a run without someone calling in the middle of it due to an urgent emergency.","Verified User Current Employee e****** Software Engineer - Apr 12, 2022",
3,great work life balance,Ability to navigate across the firmPromotes diversity regardless of the level you're in,Hierarchical but just not on paperMoving jobs out of hub location,"Verified User Current Employee M***** Vice President Operational Risk - Apr 12, 2022",
4,Poor wlb,Good benefits; some room for growth; good for resume;,Constant meetings; work from home is strongly discouraged by management,"Verified User Current Employee d***** Product Owner - Apr 12, 2022",
3,Okayish place to work.,Career growthCompensation matches industry levelFlat hierarchy Lots of opportunities,Not easy to move internallySome teams with old tech stack,"Verified User Current Employee r***** Vice President - Project Manager - Apr 10, 2022",
4,Pretty decent overall,People are nice and happy to answer questions. Internal mobility encouraged so you can move around.,Not much career growth in some teams. Expected to figure a lot of things out on your own (can be a pro depending on how you see things),"Verified User Current Employee r***** Software Analyst - Apr 9, 2022",
3,Great work life balance,"Ez engineering work, but work life balance very team dependent",Boring. Not a good place to cs grad or someone wants do engineering,"Verified User Current Employee €*** Software Analyst - Apr 9, 2022",
5,Poor work life balance,Prestigious firm to be working at and lots of room for growth,Mediocre compensation and very long working hours across the firm,"Verified User Current Employee s*** Finance Associate - Apr 9, 2022",
5,Decent Comp and Great people to work with,Smart people and great culture. Compensation is not bad given the industry standards for a similar role.,Work life balance can take a hit depending on the team you are part of. Can get too intense and stressful sometimes.,"Verified User Current Employee G***** Vice President - Financial Analysis Manager - Apr 6, 2022",
4,Good place depending on team,Some very great teams and people to work with overall,Have to network and be extrovert in order to possibly gain any recognition,"Verified User Current Employee f*** Analyst Software Engineer - Apr 6, 2022",
3,Slow career growth,Money wise the company pays decently but not very good compared to other financial firms,Career growth is very very slow compares to many product based companies,"Verified User Current Employee 0***** Associate - Financial Analyst - Apr 5, 2022",
5,Grate place to work.,Smart PeopleGood Envgood work-life balancethe learning opportunity is excellent,Sometime Work-life balance is badInternational relocation is very toughno free food or gym,"Verified User Current Employee n********* Analyst Software Engineer - Apr 5, 2022",
3,Good work life balance,Work lifeSome teams do interesting workGood PTO and leave,Get placed on teams randomlyBad compRestrictions make development hard Need younger people and more diversity,"Verified User Current Employee r**** Software Engineer - Apr 5, 2022",
4,WLB and Tech stack at par in Engineering division,"Working on cloud technology WLB is good, it mainly depends on the manager",Everything is too much interlinked and need approval and review even for a small POC,"Verified User Current Employee z***** Associate - Financial Analyst - Apr 4, 2022",
4,People,Company has very smart people and one feels you can always learn from people.,"This company has a very fundamental problem: people pay attention to the titles (who says what), not to the ideas. That's a blocker for innovation and take company to next level. Sad.","Verified User Current Employee b****** Software Engineer Manager - Apr 4, 2022",
4,Bias on team: Good WLB,You get what you sign up fortransparencymany learning and networking opportunities,not the best compa very outdated format for promotions,"Verified User Current Employee G***** Engineer - Apr 4, 2022",
4,Great place to work,Good wlb and work culture is good. There are many smart people,Salary not competitive compared to market. They said they changed it last year but still is less,"Verified User Current Employee g***** Associate Applications Developer - Apr 4, 2022",
1,Gaslighting managers and team,Good money. Latest tech stack in cimd team. Teams are expanding in India.,Gaslighting managers and team. Bad people. Too many meetings. Late meetings for Indians.,"Verified User Former Employee o***** Associate Engineer - Apr 4, 2022",Teammates were ganging up against me. This was especially bad.
1,Nothing great in particular,May be the people are the only good thing here,"Everything else is a nightmare. RTO, wlb, tech debt etc","Verified User Current Employee N******* Software Engineer - Apr 2, 2022",
1,Good resume builder,"Strong name, interesting work, smart coworkers and generally a young office as few employees stay over 10 years","Extreme attrition (30-50+ % in SLC for some teams)Bad managers that are very gossipyCliques and high school type environmentPoor pay even for slcAmbiguity related to promotions, quartile, bonuses, etc","Verified User Former Employee I***** Credit Risk Analyst - Apr 1, 2022",Took another job in industry for higher pay and better WLB.
4,"Good place to start a career, opens many opportunities",Great people work there and the work environment is excitingly and fast paced,"Too many internal politics, as a bank had fair share of legacy tech","Verified User Current Employee A***** Software Developer - Apr 1, 2022",
4,Good comp and smart people,CompAdvanced engineering teamsGood career opportunitiesWork life balance in Engineering teams,A lot of teams have poor management. Pick your team carefully,"Verified User Current Employee z**** Vice President Engineer Lead - Mar 31, 2022",
5,Fun place to be,Good office in NYCInteresting company and workNice people,Career growth after Vice PresidentCompensation is not the best,"Verified User Current Employee P***** Analyst Software Engineer - Mar 31, 2022",
3,Work life balance is screwed. Bad engineering practices.,Compensation is good for freshers. Learning opportunities in financial domain,Bad engineering practices. Poor work life balance. Compensation is not competitive,"Verified User Current Employee i********* Analyst Software Engineer - Mar 31, 2022",
4,Good place to work for,Good professional culture. Good compensation relative to the industry standard.,Some coworkers don't want to help/ guide without escalations. No place for introverts.,"Verified User Current Employee i*** Associate Software Engineer - Mar 31, 2022",
3,"Good place to be in, but not the best place.",Good and very helpful people. Decent tech stack to work on.,"No meritocracy in Technology. Everyone would be paid on similar level, except for a few outliers.","Verified User Current Employee a********* Associate, Investment Banking Division - Mar 31, 2022",
4,Great work if you're in the right teams,Great brand value for CVGood managementInteresting problems to solve,Not a great engineering culture but its being improvedGrowth can be slow,"Verified User Current Employee J***** Software Engineer - Mar 30, 2022",
3,We just keep divesting from productivity.,Smart people. Good risk taking. Willingness to be aggressive. Good brand name.It's a very good place to work before Citidel makes a better offer.,"Our productivity sucks. It takes months for new analysts or developers to get started. BYOD policy and bad servers don't mix. Can't get basic equipment, have to bring it from home.CEO should take a break from DJing and clean up his house. We have no leverage, our comp isn't even that good and if this environment turns against us revenues will collapse cause we got complacent.","Verified User Current Employee a******** Quantitative Researcher - Mar 30, 2022",
4,A decent company,"If you find the right team(e.g not IBD, Strats etc) the work life balance is pretty decent, specially for people in EMEA. Teams in India seems to be working long hours to overlap with US though and that's definitely a senior management problem in India","* If you are in India or wrong team, long working hours.* Even though they are focused on diversity, you would need to be in your MD's inner circle if you want good comp or want to grow ladder","Verified User Current Employee c******* Software Engineer Manager - Mar 30, 2022",
4,Everything is nice,"Continuously have new business, new feature new stuff to do.Great autonomyPeople are nicePay is good",Might have night callsMight be stressfulA lot of times in meeting,"Verified User Current Employee n**** Technical Associate - Mar 29, 2022",
4,Full of smart people doing not-so-smart work,Very smart and talented colleagues. Good total compensation and work-life balance better than you might expect.,"Work is often boring, certain teams are unfriendly. Focus is on delivering ASAP with little attention paid to quality of delivery or support old systems.","Verified User Current Employee m**** Associate, Quantitative Strategist - Mar 29, 2022",
3,Decent if you want to coast,"WLB for GS engineering is pretty good, nothing like the 100 hours weeks the finance side has.","The tech here isn't great. Documentation for internal projects is almost non-existent; the best you can do is find a help page or ask someone who knows. The firm is moving to a more modern tech stack, but that sadly won't fix the code quality (or lack of).","Verified User Current Employee d***** Analyst Software Engineer - Mar 28, 2022",
3,"Bad work life balance, legacy tech stack and tooling, regulatory overhead.",Comp can be good in India. People are generally polite with good communication skills. Depending on your manager and team your work life balance can be good or bad.,Some teams have late night meetings with us. Some time I get calls on weekends and early morning due to escalations from support team. Gs sometime feels cheap when it comes to benefits.,"Verified User Current Employee d******* Full Stack Developer - Mar 28, 2022",
4,Great place to work with,Have a Great work life balance. Provides Good compensation. Good culture and management.,Limited career growth for technology roles. Not up to date on latest technologies.,"Verified User Current Employee s********* Technology Associate - Mar 28, 2022",
3,CWM isn't too bad to work at,Easy to work with teams. Friendly managers. Good work life balance,"Compensation is still below market value. No extra perks, no free gym anymore","Verified User Current Employee i***** Analyst Software Engineer - Mar 25, 2022",
4,"Good place to work as an engineer, might be a great place in a few years","Pay and benefits are good and seem to be getting better with time. Great managers and colleagues from my experience. Work/ life balance is good on my team, but definitely not the case for all teams.","Culture can be a bit bland, seeing some woke nonsense creep into the firm as well.","Verified User Current Employee a****** Engineer - Mar 25, 2022",
1,Depending on team wlb can be pretty good to the point where you only have to work few hours a week,If placed in right team good work wlb. Pretty hard to get fired.,Comp isn't great and culture is toxic. Tech isn't a priority.,"Verified User Current Employee d***** Engineer - Mar 25, 2022",
3,Okay place to work for technologist,"Good brand name in wall st, that's about it. Pay is okay not great not bad either","Slow to adopt new tech, priorities are changing very frequently","Verified User Current Employee v******* Engineer, Senior Staff - Mar 24, 2022",
4,Its up and down with mixture of work life balance.,Good bonus with base pay as per market I guess.,Don't have freedom to buy specific shares due to Compliance. Even though we don't have access to any insights,"Verified User Current Employee r****** DevOps Engineer - Mar 24, 2022",
4,High learning opportunity,"Central to many aspects of finance; I worked in Global Markets, specifically equities, right after school and was exposed to many complex and interesting transactions.Internal opportunities to take on high impact projects and switch positions. But this is also as a result of turnover as Goldman feeds both into buy-side and tech firms.",Bureaucratic as expected of a large company; throw people at tasks but not necessarily specialized to their skill,"Verified User Current Employee i******** Associate, Quantitative Strategist - Mar 24, 2022",
3,"Good comp. To learn , and make you a hard working person",You can use GS name anywhereBetter bonuses are paid,"Work life balance is not there, you will have to work hard ,there is no choice.","Verified User Current Employee F***** Analyst Software Engineer - Mar 24, 2022",
1,RTO sucks,Smart people that are generally motivated to do good work.,Old tech. Terrible leadership. RTO. I can't see this company keeping good talent,"Verified User Current Employee B***** Vice President, Asset Management - Mar 22, 2022",
3,Not what it used to be,"If you're lucky, you'll work with people who are among the best on the street","Culture is changing, lots of turnover, comp has a GS discount","Verified User Current Employee c***** Associate Engineer - Mar 22, 2022",
3,Still riding on past laurels,"- depending on division / role, still the destination employer for those looking to build a career in finance out of school- coworkers / team members helpful- prob a good stop on the way to something else.","- in engineering / tech, aging tech, legacy architecture- significant bureaucracy to get some things done- compensation not even close to tech and faang- bad WLB- 100% RTO to be applied across the board; ie one size fits all","Verified User Current Employee n***** Engineer - Mar 21, 2022",
4,Good company to start,Reasonable working hoursNo micromanagement People in general are very skilled Teams are result driven,Tech in a bank is not top priorityTech supports business that leads to acceptable tech debts,"Verified User Current Employee b********* Engineer - Mar 21, 2022",
4,"Highly unfair compensation, horrible wlb",Career growth both technical and otherwise is good. Fairly accomplished colleagues,Horrible work life balance.Horrible first few years which feels like some kind of rite of passage ritual,"Verified User Current Employee g***** Vice President Senior Applications Developer - Mar 20, 2022",
3,Fast Paced Environment,- Intelligent and friendly teams- Lots of opportunities to explore- Exposure to finance,- Outdated tech- Projects are rushed causing issues down the line and poor work life balance,"Verified User Current Employee L***** Software Engineer - Mar 19, 2022",
3,Great place to start the career,Friendly and smart peopleGreat Growth by in retail businessLast year pretty good,benefits and compensation way less than competing companies and startups,"Verified User Current Employee e*** Software Engineer II - Mar 19, 2022",
3,Avoid for tech career,You will be involved in almost all the aspects of project management,"High working hours, bad tech culture with lots of politics","Verified User Current Employee P******* Software Engineer - Mar 19, 2022",
4,Slightly better for tech than before 2022,"Having interacted with senior management, like CTO and CIO, I sense they do care but have their hands tied a bit because this is a bank, not a tech firm.Compensation improved a lot in 2022, so now it's a viable place for SWE but it's obviously not top tier. Still a massive gap between GS and tech firms.",Very team dependent. Culture is a bit culty at times. Comp should continue improving.,"Verified User Current Employee b******* Software Engineer - Mar 18, 2022",
4,Good place to start your career,"So much to learn, passionate people to work with. Overall, it's a good place to launch your career.",Work life balance is very poor. Pay can also be better.,"Verified User Current Employee E** Operations Analyst - Mar 18, 2022",
4,Good benefit during Covid,GS try to improve its benefit hardly bonus is great,Still could not compare with tech company. Could not learn a lot tech thing.,"Verified User Current Employee o***** Software Engineer - Mar 18, 2022",
5,Good company,"Fast paced and good learning, competitive salary and bonus, great co-workers","Aggressive timelines, less PTO, cannot do personal trading since it becomes conflict of interest.","Verified User Current Employee r********* Information Security Associate - Mar 18, 2022",
3,"Fabulous engineering, Good culture, Worst developer experience, Very Un-transparent mgmt & policies!!!",Very good engineering & finance workVery nice & helpful peopleNAPAs are well taken careTeam switch is easyPeople development is important,Extremely outdated & bad developer experience & toolingsToo restrictive & inflexibleFORCED RTOUn-transparent compensationBad mgmt & firm policies,"Verified User Current Employee g********* Senior Programmer/Vice President - Mar 17, 2022",
5,Great Company,"- Some smart people- good culture, you feel included- good on resume - good technologies at least for my team",Can have bad WLB depending on the team.You need politics to move up the ladder,"Verified User Current Employee g**** Software Analyst Developer - Mar 17, 2022",
4,Fortunately working in one of the better teams at GS,"Give time to ramp up and learn, have met really nice people across the company. Made friends for life in the short period here","Real push to go back to office, I go to office 3-4 days a week, but definitely would have preferred if we had more flexibility to work from home.","Verified User Current Employee m***** Software Engineer II - Mar 16, 2022",
2,Great place to start career but be ready to leave,1. Name recognition2. Smart People3. Decent Pay4. Cool projects,1. Front office or bust2. Minimal career growth3. Old school management mentality 4. Mental health,"Verified User Current Employee c***** Associate - Financial Analyst - Mar 16, 2022",
4,"Good team culture, pay, work life balance",Really smart people and engineers all around who you can learn a lot from,Have to deal with corporate red tape which slows down engineering collaboration,"Verified User Current Employee s******** Software Engineer, Front End - Mar 16, 2022",
4,Not bad,Growth and learning Lots of interesting problems to solve for Good access to tools to solve them Good people to apply those tools,Pay could be better but over time it improvesSome solos but we're working on fixing that,"Verified User Current Employee L********** Vice President - Business Analyst - Mar 16, 2022",
4,Great work life balance but career growth opportunities are limited I compared to tech.,Great environment to work. Supportive managers. Will get put on projects you want if outspoken.,Comp is bad compared to FAANG. Have to work with proprietary languages. Old tech stacks.,"Verified User Current Employee l******** Associate Software Engineer - Mar 16, 2022",
4,Descent work life balance,Promotes descent work life balanceDescent compensation to start with.,"Career growth for a VP is pretty stagnantHiring left right center, reducing quality of people and not much matured planning of roles.","Verified User Current Employee t******** Vice President Engineer Lead - Mar 15, 2022",
3,Good wlb in some groups,Good WLB in some teams.Good engineers.Decent pay and salary.,Lots of process.Scrum is popular.They are pushing back for a Return To Office.,"Verified User Current Employee s***** Software Analyst - Mar 15, 2022",
4,Good balance,Similar to me of Microsoft- consensus needed to move things forward. Culture and engagement big focus.,As in larger organizations- the hirarchy can limit speed to implement.,"Verified User Current Employee q***** Vice President, Human Capital Management - Mar 14, 2022",
4,Hit or miss for engineers,"Nice and helpful teammates. Tech stack you get to work on might be a hit or miss, totally based on luck. Some teams do have latest cutting edge technologies though. Hiring executive leadership from big tech has slowly started movements in efforts towards improving engineering experience, not many visible outcomes yet though. You'll learn people management more than engineering.","For Engineers: NDS lags, restrictions in development etc. add up to a subpar developer experience, and despite having a DevEx team and bunch of surveys they haven't figured this out yet.Despite being a multi national, international relocations aren't that easy especially if you're in India. At least for now, there's a forced Return to Office and no hybrid options.","Verified User Current Employee m***** Analyst Software Engineer - Mar 13, 2022",
3,Helpful people but lot of work,Helpful peopleHelpful people again! Also it depend on your manager,Lot of workNo work from homeTech stack is very old,"Verified User Current Employee R***** Associate - Financial Analyst - Mar 13, 2022",
4,"Good levels of autonomy, poorly organised workforce and processes",Good autonomy. Awesome office with free food (at the moment),Request overload due to lack of hierarchy. Meaningless work at times,"Verified User Current Employee S***** Data Scientist, Analytics - Mar 11, 2022",
4,Overall good company to work for.,Great work satisfaction. Highly motivated and smart workforce. Good focus on projects,Could be difficult at times. Be ready to put your 200% everyday.,"Verified User Current Employee M***** Vice President - Applications Development Manager - Mar 11, 2022",
4,Good compensation,Goldman's good branding. Consider as a tech in financial companies,"Outdated tech stacks, working hours and long meetings with business and product","Verified User Current Employee f********* Software Engineer - Mar 11, 2022",
1,Not for software engineers,"Good compensation and premium office in Bangalore, nice food, lake near office","No technology, no logic, need to do over formalities, legacy systems, stagnant learning curve","Verified User Current Employee g**** Software Analyst - Mar 11, 2022",
2,"Toxic finance culture. As an engineer, I STRONGLY ADVICE TO KEEP OUT unless you are really passionate about finance.","Pay is not too bad. Even though the base salary is lower than the average for engineering, they have pretty good bonuses (no stock though).If you really want to grow your career in finance, I guess you know what you're getting into and in that case GS might not be too bad a place to be when it comes to finance.","Toxic hours culture.No deadlines for projects yet you will need to be in the office from 8am to 6pm (AT LEAST) regardless of how much work there is to do. So expect some looooong days at the office (extremely non flexible when it comes to WFH).I have found it EXTREMELY hard to stay motivated and my sleep is terrible.People will look at you very judgmentally if you ever try to leave early.Most of the time I don't even work with others, all things have been individual projects for the 8 months I've been here (which i could perfectly do from home most of the time) but yet i still need to be in the office for 10 hours sometimes without exchanging more than a good morning and a see you tomorrow in the whole dayOh, and did I forget no lunch breaks? You have to eat at your desk. Well, you don't HAVE to, but people will judge you if you don't which is even worse imo. I feel like I'm in prison all the time, stuck to a desk for 50+ hours and hardly being productive.","Verified User Current Employee D***** Analyst Software Engineer - Mar 10, 2022",
3,Ancient leadership in Engineering,Can pay anything to you if you ask for it,Ancient people who joined 2 decades ago are running engineering divisions.,"Verified User Current Employee p******* Analyst Software Engineer - Mar 8, 2022",
4,Great work life balance,Very balanced life and something that can be carried forward,Not much technical growth and not much to learn and explore technically,"Verified User Current Employee S****** Associate Applications Developer - Mar 6, 2022",
