Rating,Description,Pros,Cons,Author Info,Resignation Reason
4.0,"Nice company, Sometimes you have to work out of office hours but it's really rare will recommend joining",Nice benefits likeWell being SubsidyWork from home Allowance Free Smartphone program,Nothing till now will update if any And all the best,"Verified User Current Employee  r*********  Analyst Software Engineer - May 4, 2022",
5.0,Great wlb,Good wlb and Competitive pay. Easy to grow to next levels,Some projects are demanding and require to put more hours ,"Verified User Current Employee  d*****  Software Engineer - May 3, 2022",
3.0,Find a good team and stick with them,Flexibility to change between industries and functional areas within each industry you choose ,"I have found a large amount of incompetence within the company leadership, managers are justifying their existence and Senior managers are barely available and focused on the next project rather than what needs to be delivered today. ","Verified User Current Employee  L*******  Senior Consultant - May 3, 2022",
3.0,"Work Life Balance is either having nothing to do, or busy as hell!","Still consider is as a good exit brand name, plenty of exit opportunities","The pay is at the bottom, compare to other good consulting company, let alone tech","Verified User Current Employee  B*****  Business Analytics Manager - May 3, 2022",
1.0,"Average pay, terrible work life balance ",You will have the opportunity to work across a wide range of sectors,Senior Leadership are more focused on profitability over the wellbeing of their people ,"Verified User Current Employee  r********  Senior Manager, Business Consulting - May 3, 2022",
4.0,Great place to start your career,- High growth potential- Satisfying results-oriented work (with most clients)- Working with and learning from smart people ,- WLB -> goodbye- Comp and name SWAG are way behind industry,"Verified User Current Employee  k*****  Senior Manager, Consulting - May 2, 2022",
4.0,Great Work life balance,"Great WLB, good management, promotions on time, good leadership. ",Compensation and benefits are not so great.They could do better in matching the market value.,"Verified User Current Employee  O*****  Senior Consultant Team Lead - May 2, 2022",
4.0,"Bad WLB, low pay, good opportunities within the firm",- you work with some of the smartest people in your industry- you learn a lot because you're doing so much work in different areas- diverse projects and backgrounds of colleagues,- you work all day & all night- the pay sucks,"Verified User Current Employee  T******  Tax Consultant - May 2, 2022",
5.0,Great benefits,The Benefits are amazing.Great culture and good work environment.,"Longer hours.No other cons to mention, overall good company. ","Verified User Current Employee  t***  Data Analyst - May 2, 2022",
4.0,It's okay for what it is,"If you find a good team, you're golden. Lots of opps to network and meet people",Everything depends on your team. Avoid GPS due to all the heavy gov restrictions,"Verified User Current Employee  s******  Consultant - May 2, 2022",
4.0,Great benefits. Overall welfare depends on project and how project is managed,"Benefits, diverse workforce, networking opportunities. Great opportunity to work on challenging projects ","Work life balance, opportunity to end up on bad projects if you don't network properly ","Verified User Current Employee  f*****  Senior Consultant - May 1, 2022",
2.0,Good starting job out of college ,PTO Well being subsidiary Meal expenses Benefits Helpful people Managers are good ,Compensation WLFshortage of workersLong work hours 8am to 11pm during busy season ,"Verified User Current Employee  H********  Audit Assistant - May 1, 2022",
3.0,"Their compliance criteria sucks! To be in compliance, they will demand you provide your kidney and organs.",Nice productivity and well-being allowance. A very diverse place to work.,Same as the provide explanation above. Like literally they want to know all ,"Verified User Current Employee  n*****  Consultant - Apr 30, 2022",
3.0,Experience depends on the team,I am lucky to have great leader on my side but I saw that the experience really depends on the teams. ,Work Life balance is bad. Also sometimes it feels like everyone is passing the work to the next person. Lots of inefficiency.,"Verified User Current Employee  S*****  Technology Manager - Apr 30, 2022",
2.0,Awful Management,+ PTO allowance+ fitness subsidy+ certification and degree payback programs ,"+ it's about who you know not what you know, which is why incompetence reigns supreme+ despite a significant talent shortage, Deloitte still touts the delegate model+ performance management is a flawed system; hard workers and high performers can receive average ratings while their less utilized counterparts receive high ratings+ the greed is unreal; we sell, sell, sell but are we delivering value? Doesn't matter how much tax payer money they waste as long as their revenues are high.+ independence requirements ","Verified User Current Employee  l********  Program Manager - Apr 29, 2022",
4.0,Crazy work hours,"Not sure, but yeah the compensation is good enough and you'll be respected","Crazy work hours, high expectations, no time to grow into the project. ","Verified User Current Employee  f*****  Strategy Consultant - Apr 29, 2022",
3.0,Moderate Work Life Balance ,On-site Stints.Employee Well Being Policies.Fair Compensation Structure.Good Leave Policies.Good Work Life Balance.,Leadership is bureaucratic.Project Allocation is random sometimes.Obsolete Technologies used in most projects,"Verified User Current Employee  s****  Manager - Applications Development - Apr 29, 2022",
4.0,"New starter, doesn't seem as bad as reviews say",- Supportive people in the company- Ability to work remotely- Variety of work,- It is about networking as it will decide what projects you get involved in,"Verified User Current Employee  b*****  Analyst, Consulting - Apr 28, 2022",
4.0,Good place for people who want to be a professional in financial services ,"Clear career path, supportive team, talented co workers and flexibility in non-busy season",The salary is not as competitive as positions in the industry ,"Verified User Current Employee  l*******  Tax Consultant - Apr 28, 2022",
4.0,Your mileage may vary - a lot!,Some great projects and great people! Decent amount of choice on projects. ,"Huge variation between projects in terms of amount of hours worked. Zero overtime and time off in lieu, minimal recognition for putting in 60-70h weeks on project whilst still expecting 20% of your time to be on PD","Verified User Current Employee  t*****  Manager, Consulting - Apr 28, 2022",
5.0,I had always great work life balance ,Great benefits and perks. Also they provide good PTO apart from Disconnect  during Christmas ,Someone who is purely techie might not get challenging projects easily. ,"Verified User Current Employee  S*******  Senior Consultant I - Apr 26, 2022",
4.0,"Diverse team, good career growth, poor wlb",Good for career growth and great benefits. Fitness subsidy is awesome. Provides good mental health support.,"Poor wlb, overworked staff. Very aggressive metrics. You are evaluated against your peers, not on with respect to you meeting your goals","Verified User Current Employee  m******  Senior Manager - Finance - Apr 26, 2022",
5.0,Good WLB,You may get lucky and be placed on a project where the team cares about you,Hard to switch out of your current practice. May take some time,"Verified User Current Employee  Q*****  Business Analyst - Apr 26, 2022",
3.0,Disheartening  expirience ,"Good company name, good benefits, career growth opportunities are plenty if you want to be overworked ","Impersonal, you get boxed into whatever practice you're hired for and it's easy to feel like your just a number.Mentorship feels like nobody really cares","Verified User Current Employee  O*****  Consultant - Apr 26, 2022",
5.0,Overall is good,Leadership put people first and they start to give us more day offs. ,Overtime work is inevitable and it seems a norm here ,"Verified User Current Employee  P*****  Senior Data Scientist - Apr 26, 2022",
4.0,Interesting projects ,Access to a great network and resources for personal development ,A lot of politics involved with promotions and getting in a good project ,"Verified User Current Employee  B*********  Project Manager II - Apr 25, 2022",
4.0,"Good WLB, decent quality of work, poor compensation. ","Good WLB, decent quality of work, good work culture in my org. ","Very poor compensation, career growth is very slow or non-existent. ","Verified User Current Employee  h*********  Solutions Architect - Apr 25, 2022",
4.0,Overall great place to work and you get out of it what you put into it. ,Great team to work with. A lot of great people that care about your career.,"Long days, a lot of ambiguity and some project leaders are not great at leading. ","Verified User Current Employee  Y*******  Solutions Specialist - Apr 25, 2022",
5.0,Best Management Consultancy.,"collaborative Culture, Stong vision of the future, excellent, engaged, leadership",High client expectations based on the rates. Compliance due to audit business is a pain,"Verified User Current Employee  G********  Managing Director, Consulting - Apr 25, 2022",
4.0,Greta place to learn,"Learning and training opportunities, ability to work with like minded individuals ", Salary is not enough to justify long hours and brand,"Verified User Current Employee  t*****  Management Consultant - Apr 25, 2022",
1.0,Not so bad compensation,They gave a lot of people good rases before the end of year 2021 and that's it...,"No real plan to get you promoted, every yeatr they come with new strange reviews like- you worked too much (but you are expected to do more during promotion year)- you did not delegate (i believe you 1st need to take care of topics before delegating those)- you need to help your team mates and practice (yes i helped multiple project because there are not so many resources right now but someway that doesnt count)","Verified User Current Employee  S********  Senior Consultant - Apr 24, 2022",
2.0,Don't do it ,You get to work on a range of projects and get exposed to different industries ,"No respect for nights, weekends, or PTO. It's all about who you're friends with aka your network which makes it hard to get staffed on projects your qualified for but if you're not in the boys club ","Verified User Current Employee  N*****  Manager, Business Analytics - Apr 24, 2022",
3.0,Take it if this is your 1st job and do not have options,"Working at Deloitte can be a great resume booster, its like going to one of them D1 schools. ",Very bad company culture and low pay. Often overworking employees.,"Verified User Former Employee  A*******  Software Developer - Apr 23, 2022",Bad culture and No work life balance at all. 
1.0,will work you to the bone for peanuts,didnt really find many pros. i guess brand prestige? lol,"low pay, high hours, will work you to the bone","Verified User Current Employee  i*****  Manager - Applications Development - Apr 23, 2022",
4.0,Good Career Starter,Great development opportunitiesGreat exposure to different projectsGood benefits,"Not the best paySome WLB issues, depending on team/engagement","Verified User Current Employee  k*********  Consultant - Apr 23, 2022",
5.0,Great work-life balance! Although this mostly depends on what offering you are in,"Great employees. Everyone is very friendly, and eager to network. Great benefits( for the most part, depends on offering)","The compensation differs greatly through offerings. Even if you are the same level as another employee with the same amount of experience, because you are in another offering your pay might be less.","Verified User Current Employee  D********  Senior Consultant - Apr 23, 2022",
5.0,Great growth prospects,Lots of opportunities and partners want to put you on projects you want to be on ,Overall compensation is low in accounting. Not only DT. Lots of turnover as well. ,"Verified User Current Employee  n*******  Tax Senior - Apr 23, 2022",
5.0,Loved Working For Deloitte,Lots of interesting workSmart colleaguesGreat brandAlways investing in your learning and career development,Extremely demanding with high hour inputs expectedPeers compete internally instead of pulling together. ,"Verified User Former Employee  H****  Partner Specialist - Apr 23, 2022",Left to pursue owning my own company. 16 years with Deloitte really taught me well. 
3.0,Deloitte offers great learning opportunities for new grads and interns. You get to work with amazing clients ,You work with amazing clients and learning opportunity is great.,"Compensation is low, have to play politics to get promoted, longer hours on project","Verified User Current Employee  p********  Business Technology Analyst - Apr 22, 2022",
2.0,Selling only by brand,Flexible working culturePossible to get a breadth of experiences from various engagements,Payments are peanutsDon't have any value for knowledge ,"Verified User Current Employee  H*****  Data Scientist - Apr 22, 2022",
5.0,Great place to work ,"Top digital projects to work with, in different domains .Good place for freshers to learn.","Worklife balance sometimes can be hell, disbalance in the hierarchy ","Verified User Current Employee  a******  IOS Developer - Apr 21, 2022",Better opportunities and money ahead
4.0,Established Brand,"Large presence with client deals, resources available. Best part is you are respected as an adult and a professional here. ",So large it's hard to connect to larger teams and have a culture,"Verified User Current Employee  T******  Recruiter III - Apr 21, 2022",
3.0,Decent but room for growth ,Opportunities for growing as a engineer are there. Management open to change,Pay more money for longer hours.  Don't just say wfh try to actually show it ,"Verified User Former Employee  K*****  Consultant - Apr 21, 2022",I left because I found better opportunities elsewhere for the field 
4.0,"Great work life balance, helpful management",Good work life balanceHelpful managementGood people to work with,Dubious personal growthIffy compensationDifficult to change project or tech stack,"Verified User Current Employee  t********  Front-End Web Developer - Apr 20, 2022",
4.0,Great work life balance (risk advisory),"Great company, they really do care about their employees and your career (YOU OWN YOUR CAREER)!!","Management sucks. Idk where they find these ppl,but they need to go. ","Verified User Current Employee  D******  Consultant - Apr 19, 2022",
4.0,Great company if you can get staffed on a decent project,Once you are staffed and hopefully working within your wheel house it's great.,Once you hit the bench you actually feel like your on your own so keep that resume crisp!,"Verified User Current Employee  p*********  Mobile Developer - Apr 19, 2022",
3.0,Average work life balance,Some managers truly care about being good mentors; there are opportunities for personal and professional growth if you reach out to the right people,"Management team played favouritism, high turnover of talented employees, stingy with employee benefits","Verified User Current Employee  z*****  Risk Consultant - Apr 19, 2022",
4.0,"Great Promotion and Learning Opportunities, Long Hours and Salary that is Eclipsed by Big Tech","- If you are good at networking and find the right contract, you can get promoted very quickly (up until the level before Principal/Partner/Managing Director)- There is always some interesting project on which you can learn new skills and increase your network- The hours in Deloitte Consulting's Government and Public Services, while longer than other companies, are usually not as bad as the rumors surrounding Deloitte as a whole (unless you are Partner/Principal/Managing Director, at which point the hours are unforgiving regardless of where one resides in Deloitte)- The salary and benefits are very good for a traditional industry- There is a great collegial atmosphere among a large portion of colleagues- Deloitte University is awesome","- The hours are often long and brutal outside of Deloitte Consulting's Government and Public Services- The level right before Principal/Partner/Managing Director is especially brutal in terms of what needs to be accomplished in order to get a promotion- The pay is not competitive with Big Tech for a technical person until they get to Partner/Principal/Managing Director, at which point the hours are unforgiving regardless of where they reside in the company","Verified User Current Employee  G*****  Software Engineer - Apr 18, 2022",
3.0,No work life balance,"- If you find the right manager, work is a delight, when with nearly no work life balance","- Lots on unnecessary internal politics at Deloitte USI- The performance management system sucks- Training hopper planning needs to be way better, I was trained on SAP PM and got no project for the next 3 years, had to pay for it by being on bench, impacting hike. Please bear in mind I was not given an option to choose which module of SAP shall I train in.- Nearly no work life balance ","Verified User Current Employee  A*******  Business Transformation Consultant - Apr 18, 2022",
5.0,Great work life balance ,Great corporate culture Great support systems in place Great employee benefits ,Need to work on 401k matching Improve compensation and promotion metrics ,"Verified User Current Employee  Q*****  Analyst, Consulting - Apr 17, 2022",
4.0,Overall it's good as I'm working with analytics team.,Working with the international team is the biggest pros here,Work life balance is not good sometimes you have to work on multiple project simultaneously.,"Verified User Current Employee  A****  Data Engineer II - Apr 17, 2022",
3.0,Average wlb and,"Good employee benefit programs , nothing apart from that .",Don't like the management and people but guess it depends on the teams,"Verified User Current Employee  b********  DevOps Engineer I - Apr 17, 2022",
4.0,"Entrepreneurial, but it's not for everyone ","Network, ability to learn new skills. Brilliant people depending on sector and offering portfolio. ","Compensation isn't the best. Some recent hires from outside consulting lack, not just core consulting skills, but general critical thinking — how to present information to a client, how do we come up with an innovative, durable solution to this problem, etc. Not a hit on all EH, of which I'm one. But caliber of talent isn't at the right place right now. ","Verified User Current Employee  _****  Senior Consultant - Apr 17, 2022",
4.0,"NOT competitive compensation, but great culture & work life balance","Nice people, flexible culture (permanent hybrid working), great hours. Great training for graduates",hands down the lowest compensation in similar roles I see,"Verified User Current Employee  V*****  Consultant - Apr 17, 2022",
2.0,No work life balance,There are A lot of opportunities for personal developments if you want to learn.,You have to work long hours under high pressure on most projects ,"Verified User Current Employee  s***  Manager, Business Consulting - Apr 17, 2022",
3.0,Great opportunities to find the next place to work,Get to work with fortune 500 companies learning about the technology.,"They don't make a product - so performance can't be tied down to something tangible. Networking, politicking, and influence is what dictates performance. ","Verified User Current Employee  a********  Manager, Tax - Apr 15, 2022",
3.0,WLB is project dependent ,Possibility to choose to work from home even after travel opens up ,Hours and culture are both dependent on project senior leadership ,"Verified User Current Employee  W*****  Consultant - Apr 14, 2022",
4.0,Career is what you make it,- you have the ability to work on highly diverse projects and initiatives,"- leaders talk the talk, but seeing the execution takes ample time and is less than originally framed","Verified User Current Employee  V*****  Consultant - Apr 14, 2022",
3.0,Good place to get exposure,"Variety of work, if you are smart enough to find the right projects","No training whatsoeverExperience is highly variable - depends on team, manager, and project","Verified User Current Employee  o*****  Senior Consultant - Apr 14, 2022",
3.0,"If you're in tech strategy, WLB is nonexistent",Benefits / perksHands on learning / training MentoringCoachesNetworking,Same work every dayVery little opportunity to move within industries or technologies Don't pay remotely close to Accenture/other consultancies,"Verified User Current Employee  y*********  Consultant - Apr 13, 2022",
5.0,Great work life balance ,"Great teams, work life balance is amazing and well respected and valued ","Promotion are slow, lacking clarity to what is missing to move to the next level","Verified User Current Employee  X*****  Cyber Security Engineer - Apr 13, 2022",
4.0,Good wlb. Not the best for technology. ,"Good WLB, some benefits are good, really cool offices around the country","Low pay, low growth opportunities, a little too political with people only caring about climbing the corporate ladder. ","Verified User Current Employee  b*****  Applications Developer - Apr 13, 2022",
4.0,Good way to start your career ,"Good PTO, Flexible time between projects, great co-workers, smart people","Slow salary increases, depending on the project there can be less than ideal work life balance, promotion is primarily based on tenure vs performance, especially at junior levels ","Verified User Current Employee  p*****  Strategy Consultant - Apr 12, 2022",
4.0,Good place to work but hard,"Smart people, high level work, great career exits / upward mobility","Can be toxic depending on team, long hours, comp slightly behind peers","Verified User Current Employee  t*****  Senior Consultant - Apr 12, 2022",
3.0,Grind and hustle culture is the name of the time,+ recent competive comp adjustments even the field a little bit+ $1000 wellness stipend (can use on gaming consoles even)+ $500 remote working stipend,- total comp remains uncompetitive for YOE and skillset- everyone is expected to put in extra work on firm initiatives and proposals- difficult to carve out good work-life balance unless lucky with team and managers- difficult to understand your niche within the company without massive amounts of networking and schmoozing to find opportunities,"Verified User Current Employee  z****  Consultant - Apr 11, 2022",
4.0,GPS - Great work life balance but slow pace ,- Training Opportunity- Resume Builder - Great PTO benefits,- sometimes you get put on a role you don't like- none-covid you travel a lot,"Verified User Current Employee  H*****  Machine Learning Engineer - Apr 11, 2022",
5.0,Great overall company for new hires,"Great benefits, team cultures, driven and motivated individuals. The organization really cares about teaching and training new folks.","Hours, pay is average, 401k matching is only at 25% for every 1 percent up to 6%","Verified User Current Employee  Q*****  Analyst - Business Consulting - Apr 11, 2022",
4.0,Like it,"Came to Deloitte from non consulting background 6 months ago, really like the freedom and flexibility. ",Difficult to navigate the company.  A lot of things are unclear. ,"Verified User Current Employee  J*****  Sales Solution Specialist - Apr 10, 2022",
5.0,Bad work life balance,"Good pay, nice managers, easy to get along with people ","Horrible work life balance, nebulous tasks, depends on the project","Verified User Current Employee  S*****  UX Designer - Apr 9, 2022",
3.0,(2.5 stars),"Met some good bosses and mentors, good location, good exposure to various industries and business problems","Insane OT to meet tight deadlines sometimes, low pay, learning curve plateaus pretty quickly as nature of the engagements gets repetitive; not ideal if you want to keep levelling up your technical skills ","Verified User Current Employee  x*****  Data Analyst - Apr 8, 2022",
3.0,Decent company,Mostly chill work environment depending on team that you are on.,Pay is not on par with market value for engineers/data scientists,"Verified User Current Employee  k******  Data Scientist - Apr 8, 2022",
4.0,Good company ,The pay is great and wlb has been decent for me,I wish we get to choose our project. Been stuck in the same one for over a year,"Verified User Current Employee  w*********  Analyst - Business Consulting - Apr 7, 2022",
4.0,Great work life balance,"Great wlb, good opportunities for growth. Good place to start your career",Compensation is very low compared to other firm including tech. ,"Verified User Current Employee  a***  Manager, Consulting - Apr 7, 2022",
4.0,Good firm with bad wlb,I really enjoyed here with nice perks nd great leadership,Poor wlb and turning into a body shop soon like Infy tcs,"Verified User Current Employee  S****  Analyst - Business Consulting - Apr 7, 2022",
2.0,Mixed Bag,"I've had some great managers and really learned a lot working for them. Free swag, offices to work out of in every major city",Really toxic peopleInsular communitiesAsked to work while on PTO401k matching is awful,"Verified User Current Employee  V*****  Senior Consultant - Apr 6, 2022",
3.0,So so company,Lots of learning opportunity through their online platform for opportunity,Bad compensation which choose to spend minimum base salary to anyone with the sam job grade level despite their skills,"Verified User Current Employee  X*****  Mobile Developer - Apr 6, 2022",
4.0,Great place to learn consulting quickly and get out,The best firm out there. Great opportunity to learn and get experience ,No balance in work and life. You are just a number. ,"Verified User Current Employee  E*******  Senior Management Consulting Manager - Apr 6, 2022",
4.0,Work environment is highly dependent on practice and client,- Interesting clients- Smart colleagues - Vast number of opportunities- Amazing WLB (my personal experience)- Generous PTO,- lack of a consolidated culture- travel/lifestyle benefits are not as good now that traveling to client sites is less frequent- feels hard to explore teams/project once established with certain partners/senior managers- compensation could be more competitive,"Verified User Current Employee  s*****  Senior Consultant - Apr 5, 2022",
3.0,Wlb is bad,Good for people join from collage good career progress and learning ,Micro Management no work life balance  Mangers ask for working odd hour's ,"Verified User Current Employee  n*****  Senior Consultant - Apr 5, 2022",
5.0,Great work life balance,Great management & work life balance. Professional teammates & environment to be in. ,Unable to choose your clients to work on & switch,"Verified User Current Employee  L*********  Solutions Consultant II - Apr 4, 2022",
5.0,Great,Hello this is a great company which being ranked as number 1 company in 2022,The work life balance is not great. Sometime you need to work overtime ,"Verified User Current Employee  O*****  Tax Consultant - Apr 3, 2022",
3.0,"Great to learn, not to earn",Good opportunity to learnTeams try to build expertise in new areas all the timeGood team players at all levels,Compensation below parDifficult clients are hard to get overDon't be surprised if you have to work during holidays,"Verified User Current Employee  b********  Senior Consultant - Apr 3, 2022",
2.0,Internship,Deloitte looks very good on a resume. The compensation has gotten a lot better for accountants. ,The culture is poor. I interned at Deloitte and had a terrible manager. ,"Verified User Current Employee  z*******  Accountant - Apr 3, 2022",
4.0,Great work life balance ,Looks good on the resume and gets you interviews for other places ,"Pay is not competitive, career direction is limited, lot of power point slides that are pointless. Lot of people are good at talking but honestly don't do anything or create anything. ","Verified User Current Employee  d******  Product Manager - Apr 2, 2022",
4.0,Great place,there is a lot of great support provided at the firms,"pay is too lower for senior developer , only match 25% 401k","Verified User Current Employee  X*****  Senior Software Developer - Apr 2, 2022",
3.0,Not all that hyped up to be,"Lots of employee subsidies; well-being, tech. Prestige and clout. A lot of interesting projects to work on. Great place to network. ",Performance management and utilization targets are excessive and difficult to adhere to. A lot of preferential treatment to those that suck-up. Leadership hardly gets to know their employees. Lots of broad stroke emails to create a false sense of culture. Pay is not that competitive.,"Verified User Current Employee  2******  Senior Consultant II - Apr 2, 2022",
4.0,It's ok,Flexibility to move teams if you don't like your current projectPeople are generally easy to talk to (most everyone in consulting is a people person),Pretty low payBad benefits (401k is abysmal)You'll be a big fish in a massive pond or a small fish in a massive pond,"Verified User Current Employee  O*****  Software Engineer - Apr 1, 2022",
2.0,Good brand. Poor compensation.,"- Even though it's not a strong name in the tech world, it's still a good brand and can help you get noticed.- Nice environment for graduates- Travelling and paid expenses can be fun","- Not the place to make money as a technical contributor. It will take you 6-8 years to make the same you could in 2 years working elsewhere.This is because the consulting framework is applied no matter the role you have, so although you might be promoted every two years, the pay is still significantly below market. - Your experience will depend mostly on the projects you are on, and rarely a project will have the perfect combination of interesting work, nice client/project team, and cool location. You may get the first two for example and be in the middle of nowhere. - It feels like you are constantly looking for a job. That's because you are (in most cases). You have to keep your CV always up to date, network to be recommended to projects, interview for roles, and can be rolled off your project at any time. Unless you want out of the project. In that case, it's very likely that the engagement manager/partner will hold you there for as long as possible.","Verified User Current Employee  x********  Software Engineer - Apr 1, 2022",
4.0,Good if you want to grow slowly and organically but then again it's consulting ,Good PTO and disconnect days. Have access to learning resources such as Udemy which I like.,"The typical flaws of being a consultant, where you have to be good at client site and additional work at Deloitte itself.","Verified User Current Employee  X*****  Consultant - Apr 1, 2022",
3.0,Culture is sink or swim with rare support from others,BrandPrestigeClear linear career progression Benefits are not bad ,Culture is not collaborative where everyone wants to step on others Low pay ,"Verified User Former Employee  S*****  Solutions Developer - Mar 31, 2022",Better job more interesting position better team better pay better almost everything
5.0,Amazing to start professional career,"Great work life balance, team culture and supportive leadership. Career progression might depend on teams.","No competitive compensation, work hours might vary based on team.","Verified User Current Employee  n*****  Consultant - Mar 31, 2022",
5.0,Internal is best,Most EA colleagues shut down at 40 hours no issue; wellness stipend is amazing; during covid they gave out random bonuses/retention awards,You have to work well over FT to get promoted; comp as disturbingly low in some areas; EA bonuses average <5%,"Verified User Current Employee  K*****  Associate Security Analyst - Mar 30, 2022",
4.0,Variable Experience ,Great work life balanceGreat cultureMix of consulting and development opportunitiesWilling to take very junior candidates,Low pay for experienced workLots of politicsExperience entirely dependent on your project,"Verified User Current Employee  j********  Software Developer II - Mar 30, 2022",
5.0,"I am new to deloitte so far my experience has been amazing experience, they really take care of their people ","Work life balance is practiced very well at deloitte, they also emphasizes a lot on networking, growth and they assign us a couch to help us through our career , good health care benefits for the entire family. ","I have none to share as I am new to Deloitte , as far Fas as cons I can't share yet , I will update when I have spent more time and experienced something to list ","Verified User Current Employee  X*****  Consultant - Mar 30, 2022",
3.0,Chart your own path,"If you want to explore different roles at a big company, this is a good spot to do so early on in your career. Deloitte has very smart people. It's up to you to build your network with the people you want to surround yourself with. ","It's so easy to get stretched thin here. With client work, people/team management, firm initiatives, and business development, it feels like you have at least 3 different day jobs. It gets very overwhelming and exhausting. You can also get h lucky and be placed on a project where you are not doing what you expected or you have poor management. ","Verified User Current Employee  p*****  Senior Consultant - Mar 30, 2022",
4.0,"Incredible company to learn a ton, work with incredibly smart people, and solve complex problems.",Matrixed org means with the right leverage you can basically pick and choose what projects you spend your time on. Lots of lateral and upward mobility.,Terrible WLB at the Senior Manager -> PMD levels. Compensation for technologists is not up to market. They also really struggle in the technology investment and product spaces.,"Verified User Current Employee  z*****  Product Architect - Mar 29, 2022",
3.0,Great place to start your career,"Provides generous pay, great opportunity to network and holiday disconnect","The work life balance is not that great, long hours","Verified User Current Employee  N*****  Cloud Engineer - Mar 29, 2022",
3.0,USDC so great work life balance,USDC only - great work life balanceGood expense policy,"Low pay, firm initiatives required for promotion.Easy to get lost in such a big place","Verified User Current Employee  f*****  Solutions Consultant - Mar 28, 2022",
5.0,"Good to start a career, not so great work life",Lots of learn from. Project-based work means you keep learning tackle different problems,"Demanding hours. Outside of client work, you're expected to contribute to other firm initiatives  ","Verified User Current Employee  H*****  Consultant - Mar 28, 2022",
4.0,Great place to work once with lots of opportunities and roles in different industries ,Variety of project opportunities Learning opportunities Client exposure Leadership roleProblem solving Exposure to different industries and functionPTO,Compensation is not competitive Utilization requirements Lots(Pre-COVIDNo stock options ,"Verified User Current Employee  z*****  Manager, Consulting - Mar 26, 2022",
2.0,Not much,"To include here, same as anywhere else . Good place to learn ",Same old work culture. Low expectations and you will be happyp,"Verified User Current Employee  i*********  Manager - Applications Development - Mar 26, 2022",
4.0,Not bad,Great fallbackJob securityGood benefitsGreat for grad students Excellent learning opportunities,Low salaryMin avenues for promotionCompany politicsWill promote only if you can sell more work,"Verified User Current Employee  z*****  Consultant - Mar 24, 2022",
