Rating,Description,Pros,Cons,Author Info,Resignation Reason
4,I love it here,Impactful work in a company relatively smaller to big tech and FAANG,Consequences of things you do impact the platform and in extension—the world. Stressful.,"Verified User Current Employee  B****  Operations Analyst - Apr 26, 2022  ",
5,Work to life balance is probably the best part,-flexibility with WFH/ work from anywhere- monthly days of rest -  great company culture,- limited growth - lower end of compensation for comparable roles,"Verified User Current Employee  Y*****  Policy Analyst - Apr 26, 2022  ",
4,Great WLB,Great WLBGood opportunities to growFree foodGreat culture,Slightly lower compensations than other tech companies Depends on ads,"Verified User Current Employee  a*****  Software Engineer II - Apr 26, 2022  ",
5,Great care for employees,Really care about work life balance and diversity. Impact to the work.,Ad hoc everything  challenges with innovation from leadership affects execution and product clarity.,"Verified User Current Employee  2***  Technical Advisor - Apr 26, 2022  ",
3,Great work life balance,WLB is the best lots of PTO and days of rest.,Do not trust management at the time of writing this.,"Verified User Current Employee  w*****  Software Engineer - Apr 26, 2022  ",
3,"Bureaucratic, poor leadership ",Good work life balance so far Projects with large scope,The CEO has absolutely no Charisma to lead the employee through this tough time,"Verified User Current Employee  d*****  Software Engineer - Apr 26, 2022  ",
5,Really good to work at Twitter,- comp- culture- Work life balance- offices,- uncertainties- leadership changes- turmoil and future,"Verified User Current Employee  l*****  Engineer - Apr 26, 2022  ",
4,Great culture,"Diversity, great culture, friendly environment, great benefits and also welfare ","Slow career progression, not for introvert, target might be hard to achieve","Verified User Current Employee  z*********  Sales - Apr 26, 2022  ",
5,"Chill place, good benefits, high impact","Lots of days off, work from anywhere, low stress (team dependant), great office food, lots of opportunities for high impact work.",We're in the news a lot. Lots of internal drama. Pacing can be slow for project delivery.,"Verified User Current Employee  b*****  Software Engineer II - Apr 25, 2022  ",
5,Great wlb. Great firm,Great wlb. Great benefits. Supportive environment. Very helpful colleagues. Great firm overal.,"projects move very slow. Promotion is slow. however, if you try, there are plenty opportunities to demonstrate impact. ","Verified User Current Employee  R*****  Machine Learning Engineer - Apr 25, 2022  ",
3,"Interesting problems to solve, good product, but lots of dusruption","employee centric, remote friendly, rest days, focus weeks, great teammates","Disruption, musk, new CEO, reorgs, lack of innovation, poor execution","Verified User Current Employee  r*****  Product Manager - Apr 25, 2022  ",
4,"Bit of a mess right now, but still good","Excellent work life balance: not a lot of meetings, no crazy pressure to meet deadlines. Interesting features and lots of cross functional collaboration. ",The circus with Elon Musk is distracting and future of company is uncertain. Response from upper management has been pretty silent.,"Verified User Current Employee  q**  Software Engineer II - Apr 24, 2022  ",
4,Great work life balance,"Great work life balance. In a good team, you can have growth opportunities",Compensation is not as competitive. Leadership is not that great,"Verified User Current Employee  c****  Software Engineer - Apr 24, 2022  ",
4,My best job yet,"Permanent WFH policy is great if it lastsDecent pay. Management looks to reward you more or less every year, depending on your performance of course, whilst my former employer didn’t give me one more dime for two years😂Tech stack is excellent giving people exposure to meaningful technologies and trendsNice people and managers ",Management and planning are sub-parSome people are more about talking than doing and that seems to really work well in this environment,"Verified User Current Employee  K*******  Software Engineer II - Apr 23, 2022  ",
5,"Great WLB, lots of change management","Great managers who care (cortex), lots of really cool projects to work on.","Too many gatekeepers, infra is old, change management is a pain.","Verified User Current Employee  v*****  Senior Software Engineer - Apr 22, 2022  ",
5,"The ships needs steadying, but has promise",WLBTeamCompChallengeRemote friendlinessGreat offices with nice food,"All the musk uncertainty, and the comp-related stress that come with it","Verified User Current Employee  w*****  Staff Engineer - Apr 21, 2022  ",
4,Good work life balance,Twitter is great. The benefits are awsome. I just wish it wasn't so public.,The public seem to watch everything you do. Like let me live. sheeet,"Verified User Current Employee  v*****  Full Stack Engineer - Apr 21, 2022  ",
3,A company that has potential,- Great work life balance- I work with a wonderful team. - Work from home or office. You choose.,"- Compensation needs to be more competitive- While the work life balance is great, some one my team have taken advantage of this and sometimes barely put the effort in leaving others to pick up work that needs to be finished- While growth is possible in the company, sometimes management can show favoritism in choosing who they plan to place in an advanced role ","Verified User Current Employee  8*******  Content Specialist - Apr 20, 2022  ",
3,Very slow promos & lots of politics,"WLB is really good, people are nice and helpful for the most part","SO many politics, both literally and metaphorically (people literally try to have political conversations in 1:1s and sometimes even stand-ups). Super slow promotions. Most people have to go through multiple promo cycles to get a promotion, and every promo cycle requires a lot of time and effort. Management can be overbearing and I recently got a manager that wanted to do stand-ups 5 days a week for 30+ mins a day. ","Verified User Current Employee  i****  IOS Engineer - Apr 20, 2022  ",
4,Good company,"Great culture, decent work life balance. Best diversity I’ve seen in a tech company",Stock is volatile. Recently new people are given inflated ranks,"Verified User Current Employee  C*****  Product Manager - Apr 20, 2022  ",
5,Great WLB and remote friendly culture,Great WLB with full remote flexibility and nice offices availableCompetitive compensationSupportive cultureProduct has incredible potential,Bureaucratic processes can show down innovationUnclear vision on what the best direction for the product is,"Verified User Current Employee  m*****  Engineer - Apr 19, 2022  ",
3,Great wlb,Small company with big impactGreat peersFully remote...,Compensation not par with other tech companies Constrant churn and lack of vision from upper management Tech stack,"Verified User Current Employee  i*****  Senior Software Back End Engineer - Apr 19, 2022  ",
4,Fun products but lack of tech vision,Fun products. Inclusive and open culture. Great people. You can have a big scope and impact if you are up for,Lack of tech vision from the management. Move slowly. Data platform and infra are bad,"Verified User Current Employee  a*****  Engineer - Apr 19, 2022  ",
3,Chaotic - not great WLB for non ICs,Pay is decent - not top tier but not horribleEnergetic culture Diverse workforce,WLB is non existent for mgrsLacking maturity in knowing how to operate smoothly,"Verified User Current Employee  x*****  Senior Manager, Engineering - Apr 17, 2022  ",
5,Great WLB,"Learn a lot, work life balance, nice manner and colleague",Not very confident on the company growth. Maybe I am jot on a high level position.,"Verified User Current Employee  t********  Machine Learning Engineer - Apr 16, 2022  ",
4,Good teammates and coworkers,Good teammates and coworkers Plenty of learning opportunities Pay is pretty good,WLB is not all great in all orgs. My org is very hectic with aggressive deadlines.,"Verified User Current Employee  G*****  Software Engineer II - Apr 16, 2022  ",
4,Great work life balance and culture,Great work life balance with opportunity to grow career prospects. Lots of genuinely kind people willing to help.,It looks like upper level management needs to be replaced with leaders with a fresh perspective,"Verified User Current Employee  d*****  Software Engineer - Apr 15, 2022  ",
4,Overall great company,"Work/life balance, ability to branch out in career, remote work culture ","Lack of transparency from leadership and not clear direction, omg","Verified User Current Employee  p*****  Partner Manager - Apr 15, 2022  ",
4,Great culture but it is changing,Work life balance Nice and helpful people Pay is good,Weak product leadersMoved to top down culture Distraction by lots of news about the company,"Verified User Current Employee  j*****  Engineer - Apr 14, 2022  ",
3,Great WLB but majority of management has been here 6+ years and have no vision,"Of any company I’ve worked for, the best WLB, caring for the employees well being, promoting mental health and very supportive of social issues. Culture in that regard is great. ",Management. Many of which have been here for several years and nothing has changed within that vision. Different parts of the org feel like entire different companies based on their organization of items. Virtually impossible to get promoted unless on the right team (whatever is a priority that year).,"Verified User Current Employee  n******  Product Manager - Apr 14, 2022  ",
4,Great company culture,Twitter has a workplace culture vastly different than anywhere I worked. They are inclusive and really do try their best to incorporate employee feedback. Twitter is truly a remarkable place to work.,Career movement Company restructures and trajectory shiftsStock has historically underperformed its peers,"Verified User Current Employee  G*******  Site Reliability Engineer III - Apr 13, 2022  ",
4,Great company culture,"Days of rest, kind colleagues and interesting problems to solve.","Lots of bad middle management, some engineering teams are understaffed.","Verified User Current Employee  e*******  Staff Product Manager - Apr 13, 2022  ",
5,"Great culture, WLB and people",People are all very nice and supportive. Best culture and WLB ever,It can be slow sometimes as most projects don’t have hard deadlines,"Verified User Former Employee  c*****  Software Engineer - Apr 13, 2022  ",Family reason and had to resign to take a very long break
4,Great wlb,"Good perks, reasonable pay, allows working remotely, smart peers to work with ",Relies too much internal tech stackSlow catch up with other social media platforms,"Verified User Current Employee  F*****  Software Engineer - Apr 12, 2022  ",
4,"best work life balance, engineering driven, low pay",best work life balance and no hard deadline for most projects  engineering drivencoworkers are very supportive rarely PIP,low pay compared to current market and top paid companies highly depends on employees' self motivation to deliver projects on time,"Verified User Current Employee  W*****  Machine Learning Engineer - Apr 11, 2022  ",
4,"Good perks, good culture, and great food",A lot of perksAllow permanent WFHCompany rest daysCollaborative cultureImpact of individual employee,Slow growthNo major new products taking a big market shareSome teams had high churn,"Verified User Current Employee  s******  Software Engineer - Apr 11, 2022  ",
4,Please bring back Elon,Good work life balance Good culture Decent pay smart team members,The leadership has no clue what they are doing! I have no idea why the board decided to force Elon out. He is literally the only chance for the stock to turn around,"Verified User Current Employee  y*****  Engineer - Apr 11, 2022  ",
3,Cute place,"No pressure, no stress, good perks, work life balance is unmatchable.","No vision, no motivation, slacking people, thinking is basic, PMs are incompetent.","Verified User Current Employee  o****  Designer - Apr 11, 2022  ",
3,Chaotic,"Nice people but lack of effective processes, remote work policy is great ","Lots of political discussions at work, stock is volatile and product leadership is by far the worst I’ve seen ","Verified User Current Employee  j*****  Engineer, Senior - Apr 8, 2022  ",
5,I like it,"good wlb, hard problems, fun place to work. meaningful product. ",wish Jack was still around. maybe pays less than others?,"Verified User Current Employee  r*****  Engineer - Apr 8, 2022  ",
4,Great WLB.,Great work life balance. You can rest for a couple years.,I am not sure if your career will grow. I’m not sure TC is the best.,"Verified User Current Employee  1***  Software Engineer - Apr 7, 2022  ",
4,Great except so-so tech & much tech debt,"Wlb, comp, opportunity to drive projects since the company is pretty lean.","Tech stack is behind other major tech companies that are either larger and thus build better systems, or simply use cloud services. Too much time spent on tech debt.","Verified User Current Employee  l*********  Software Engineer II - Apr 7, 2022  ",
4,Great work life balance,monthly global day offtransparency in compensation and market ratevalid attempt at walking the walk that matches their talk,tribal knowledge vs streamlined processes in certain departmentslack of transparency with executive leadership,"Verified User Current Employee  m*****  Sales and Account Manager - Apr 7, 2022  ",
5,Happy to be here,Good work life balanceGood benefitsRemote work opportunitiesTeams put out amazing work and employees are generally great to work with,Stock needs improvement to meet employee expectations Last minute shifts in priorities,"Verified User Current Employee  j*******  Senior Manager, Marketing - Apr 6, 2022  ",
3,Great work life balance,"Great Hiring Manager teams, great culture that continuously strives for even keeled,  down to earth people, solid work life balance","Leadership in TA has been in and out,  constant changes.","Verified User Current Employee  s*****  Recruiter - Apr 5, 2022  ",
4,Great WLB and pay,- Great WLB- Good pay with stock appreciation- Loads of low hanging fruits,- After Jack and new CEO being off kinda feels like lost the direction a bit,"Verified User Current Employee  V*****  Software Engineer - Apr 5, 2022  ",
5,Smart people and good wlb,Work life balance can be good on the right team as can comp,The place is disorganized and the stock is always rangebound,"Verified User Current Employee  b*********  Research Scientist III - Apr 2, 2022  ",
4,Great work life balance,- Work life balance - Pace is very much eng driven so depending on where you are in your personal life you can be more aggressive or lenient. - Collaboration among peers.,- Slow career growth specially if you want to go beyond senior level.,"Verified User Current Employee  h*****  Senior Software Back End Engineer - Mar 30, 2022  ",
4,Great Place to Grow,Still a smallish company so lots of room to have an impact. Work life balance is excellent. Diversity is improving.,Recent rushed changes which tended to go against Twitter's culture of transparency. Salary postponed around 75 percentile in the market so other places do pay more. Managers are facing a fair bit of burnout.,"Verified User Current Employee  s****  Engineering Manager - Mar 29, 2022  ",
4,"Great work life balance, decent compensation","Great work life balance, decent compensation, impactful product with lots of opportunities ","Execution speed,  too much process for the size of the company","Verified User Current Employee  R*****  Manager - Applications Development - Mar 28, 2022  ",
5,Good WLB and Impactful Work,Good Work CultureGood WLBGood Tech Stack and Pay,Chill CultureManagement seems clueless at timesStock price fluctuate a lot,"Verified User Current Employee  @*****  Senior Software Engineer - Mar 27, 2022  ",
3,Great work life balance,Work on things that affect millions of people.  Everyone knows what Twitter is.,The stock sucks so bad. Very opinionated people and little change based on those opinions.,"Verified User Current Employee  d*********  Software Engineer II - Mar 26, 2022  ",
3,"Quite okay package, wok life balance, incompetent high level management","Considering the work loads, benefits are good. But for non sales, hard to say super high level of package considering other IT company.Good work life balance","The org is too lack of competent, agility, and passion. Totally no idea what the high managements are working for. Feels like working as a government officer. The ads solution itself awful comparing other platforms.","Verified User Current Employee  c*******  Partnership Manager - Mar 26, 2022  ",
4,Great work life balance and competitive perks,Competitive perksGood work life balanceGood work culture here,Projects could be more innovative Many people in leadership positions have recently resigned,"Verified User Current Employee  l********  Software Engineer - Mar 25, 2022  ",
3,It’s okay,"Nice people, good benefits, wlb is team/manager dependent, lots of opportunity to have impact.",Sometimes internal slack channels get very political. Remote onboarding is difficult.,"Verified User Current Employee  e*****  Machine Learning Engineer - Mar 24, 2022  ",
5,Great wlb,Great engineering cultureGood payGreat work life balanceGreat benefits,Relatively slow paceStagnant stockToo much rest and vest,"Verified User Current Employee  H*****  Engineer - Mar 24, 2022  ",
4,"Great work life balance, smart engineers",Smart engineersRemote workGood work life balanceMany problems to solve,Sometime feels bureaucratic and slowPromotion process and feedback can be inconsistent among teams.,"Verified User Current Employee  S********  Senior Software Engineer - Mar 24, 2022  ",
3,Great wlb,"There is great WLB, and opportunities for advancing or branching out.",Siloed environments which can lead to a lot of program blockers.,"Verified User Current Employee  M*******  Senior Front End Developer - Mar 23, 2022  ",
4,"Excellent WLB, OK comp","WLB, flexibility in choice of team, lateral moves easy. Open and inclusive culture. Lots of learning opportunity.",Management is a mess and seems lost for vision beyond incremental gaind. Reorgs and reprioritizing are frequent. Comp is mid range.,"Verified User Current Employee  j*****  Staff Software Engineer - Mar 22, 2022  ",
5,"Great WLB, Decent pays","Great work culture, WLB and decent paysGreat free foodsFair oppotunity to grow",Business growth is questionableManagement not competitiveHealth insurance kind of sucks,"Verified User Current Employee  f*****  Senior Site Reliability Engineer - Mar 22, 2022  ",
4,Great Work life balance,Great company with very good culture. Definitely an employee friendly,Need some improve on the management side. Nothing other than that,"Verified User Current Employee  o*****  Software Engineer II - Mar 22, 2022  ",
3,great people. bad management.,work with awesome people free foodgood perksfun company to work for if you love pop culture,when i quit due to being burnout… knowing damn well i was doing a 2-3 person job.. they rehired my backfill with 3 people.,"Verified User Former Employee  x*****  Senior Accounting Manager - Mar 21, 2022  ",see cons. stock plummeting. lots of change in leadership and direction.
3,Poor leadership,Very good wlb. Twitter as a product still has its ground,Higher leadership is a mess. A lot of strange strategic decisions were made in the past few years,"Verified User Current Employee  r*****  Senior Software Engineer - Mar 21, 2022  ",
5,"Great culture, competitive compensation and best work life balance",- Free to choose if remote or on site- Great benefits- Good compensation- Best in class for work-life balance- Good software development practices,- The dev stack is slow and laptop dependant (not cloud)- A bit slow in execution (but improving)- Many in-house built solutions that slow down development,"Verified User Current Employee  r********  Senior Software Engineer - Mar 21, 2022  ",
3,Cheap,I love the people I work with and I think in my area we are working on some really cool projects that will impact Twitter.,Twitter repeatedly turns a blind eye to decision making and understanding complexity of work. Ultimately pretending to do a lot but only producing a little. They underpay and I fear that the good ppl will leave. There are great people hear who want to do what’s best for the company and unfortunately there’s just a lot of political noise that clouds getting actual work done.,"Verified User Current Employee  R*****  Project Manager - Mar 21, 2022  ",
5,Great work life balance,- great company culture - lovely people to work with,I don’t see any downside as such. Very good place to work,"Verified User Current Employee  k****  Hardware Engineer III - Mar 18, 2022  ",
4,"Great people and culture, not a lot of growth opportunities ","The people are great, the company actively working on WLB and wellness, interesting work. Big brand, not so big company - so you get to feel like you’re not a cog. ","Not a lot of growth opportunities- either learning budgets or promotion paths. For non-engineering roles - it seems like very few roles ever open up so it’s hard to move around and branch out. Also, too PC at times.  ","Verified User Current Employee  l*********  Senior Client Partner - Mar 18, 2022  ",
3,Great for people who just want to rest and vest,"Great WLB, OK perks, folks really care about the mission (whatever that is now)","Management lacks vision and execution, product is not evolving, low comp","Verified User Current Employee  e*****  Associate Operation Manager - Mar 17, 2022  ",
4,Flexible Work but Poorly Managed,Remote work from anywhere.  Lots of focus on employee well being.  Hard to imagine a company that provides more flexibility and days off to their employees.  Unlimited vacation + all major holidays + 12 days of rest per year.,Terrible managers.  Lots of inexperienced senior leaders with no people management skills.  Advancement is possible but is also relationship-based.,"Verified User Current Employee  m*****  Senior Engineer - Mar 16, 2022  ",
3,great work life balance,this is a great place to rest and vest and is extremely flexible in terms of work hours and location,the leadership team is a mixed back and does not give me confidence in the company's future,"Verified User Current Employee  a*****  Operations Analyst - Mar 16, 2022  ",
4,"Great WLB, limited impact, suboptimal comp","- Great WLB, feels like I can take a decent amount of PTO, not expected to answer messages on weekends or holidays or time off- Flexible work, indefinite WFH and don’t have to come into the office, can easily move offices- Friendly coworkers- Promotions happen quarterly instead of only twice a year, performance reviews are once per year instead of twice- I’ve had a great experience with managers so far","- Great performance doesn’t seem very rewarded through comp planning- Really volatile stock- Business scope seems limited, hard to see much of a sustainable future for the company- New features don’t feel super impactful ","Verified User Current Employee  p********  Software Engineer - Mar 16, 2022  ",
4,A Company That Cares,- Great WLB; Lots of time for recharge.- Great benefits.,- Moves slower than other tech companies.- Less established than other big tech firms.,"Verified User Current Employee  2****  Software Engineer - Mar 15, 2022  ",
4,"Great people, great balance",Dedicated people who are really smart. True collaboration - teams have each other’s backs,Who has authority is not always clear. Sometimes death by consensus.,"Verified User Current Employee  n*****  Director, Legal Counsel - Mar 15, 2022  ",
4,Company that cares about its employees,"Great WLB, everyone you work with is motivated, smart, and willing to help. Twitter truly cares about it's employees and their success.Benefits are amazing!","in some areas, there is not much defined for career growth. ","Verified User Current Employee  w*********  Talent Sourcer - Mar 15, 2022  ",
3,Depends on team,Good work life balancePerks comparable to other tech firms,"Depends on team, but politics, backstabbing, credit stealing, bootlicking was rampant in mine","Verified User Current Employee  U*****  Account Manager - Mar 14, 2022  ",
5,Good wlb,"Good wlb, people are nice, solid swag, food is ok","Horrible tech, slow to innovate, some people don’t actually work","Verified User Current Employee  g*****  Software Engineer - Mar 14, 2022  ",
4,Great work life balance and culture,- Good Engineering standards - Good compensation and employee benefits,- Career growth process is too slow- Hit/Miss with management,"Verified User Current Employee  z*****  Software Engineer - Mar 14, 2022  ",
4,Awesome company,"Great WLB, individual growth. People are supportive and willing to help","Stock perfromance, slow process, uncertainty in company growth and direction ","Verified User Current Employee  m****  Software Engineer - Mar 14, 2022  ",
4,Great work life balance,-Twitter really promotes working remote -The culture is pretty decent compared to other places,-No sign on bonus for non tech role-Would like more equity -,"Verified User Current Employee  b*********  HR Associate - Mar 12, 2022  ",
5,Great WLB,"Rewarding for top performers, fast career growth, easy to see impact",Too many incompetent peers and twitter doesn’t fire people enough,"Verified User Current Employee  b*****  Staff Software Engineer - Mar 11, 2022  ",
3,Great work life balance,Great work balance.They practice diversity better than other companies i have worked for.,Too much red tapeToo many meetings with slow decision making process.Pay not top tier.Tenured folks feel entitled.,"Verified User Current Employee  D***  Engineering Manager - Mar 11, 2022  ",
4,"Very team dependent, but overall leadership seems meh",- Work life balance is better than other companies- 1 free day/off each month- Documentation for new folks or others being looped in to read- Mostly nice and open people,- Over documentation yet not everyone can find where documents live- Spends more time writing and talking than doing- Communication top down is poor and seems not synced with messaging- Internal transfers and HR is slow. Painfully slow and you're kind of treated like an outsider with the full interview loops and process. Only company I've been in where it makes it difficult for internal to move around.,"Verified User Current Employee  B*****  Senior Technical Program Manager - Mar 11, 2022  ",
4,Great overall company culture,"People are great and leadership is transparent. Great perks and benefits including generous parental leave, wellness stipend, free counseling, wfh forever policy, and amazing offices. ",A ton of org changes and high turnover in certain orgs right now.,"Verified User Current Employee  h*********  Product Manager II - Mar 11, 2022  ",
5,Busy in my team,"Good company culture, good working environment, good company overall ya","Stock price getting lower, otherwise I think no visible cons","Verified User Current Employee  f*****  Software Engineer II - Mar 11, 2022  ",
4,Great work life balance,- Good compensation- Freedom to work where you feel most productive- Great team,- Constant reorgs- Market value has been declining- Work could be more interesting,"Verified User Current Employee  V*****  Software Engineer II - Mar 10, 2022  ",
3,Bad for career growth and comp. Great for WLB and external brand,Days of restDepending on org the WLB you get could be amazing Benefits are good too,"Comp is not market rateManagers are inept It’s a Wild West culture of fake nice and lots of backstabbing to move up as various execs get axed.People staffed on leadership roles are not properly vetted via backchannels. Some flat out lie to get in and it shows in their execution.Lots of talk, no action to back it up. No product/business strategy No use of data/insights to prioritize the UPLTop down culture and you need to be in the cool kids club to benefit. You’ll be lied to in your face by management while they make the opposite decisions behind close doors.Middle management is flat out stealing from the company and not meeting market expectations. See our stock price. Attrition left and right with coworkers quitting in masses. ","Verified User Current Employee  $********  Data Scientist Manager - Mar 9, 2022  ",
