Rating,Description,Pros,Cons,Author Info,Resignation Reason
4,Great Work life balance... and that is it....,Work-life balanceWell planned and relaxed timelinesImmediate managers are very great,"No clarity in compensationAll decisions are taken way up in the hierarchy, so nothing is clear and on timeVery little internal momentVery old tech stack","Verified User Former Employee u***** Principal Applications Engineer - May 2, 2022",Better career opportunities and lack of clarity in the future
4,Great WLB,"Great WLB, great mentorship culture, lots of ownership, diverse teams",Personally I think the TC and promotions can be better,"Verified User Current Employee f********* UX Designer II - May 2, 2022",
4,"Overall great company culture, just lacking in the career growth and compensation department",Great work life balance and flexible vacation policy. Was able to take off time as needed.,Lack of clear career growth and regular comp raises. Discretionary bonuses mostly with no cadence of bonus.,"Verified User Current Employee X**** Product Marketing Analyst - May 2, 2022",
5,Great work life balance,Good comp and lots of interesting technical problems to solve.,Lots of bureaucracy in management and you have to be buddies with management.,"Verified User Current Employee S***** Software Engineering - May 2, 2022",
3,It's fine a place,There are a lot of people that care about the success of othersIt's collaborative,"Unless you're on a specific team, leader people strategies are archaic","Verified User Current Employee i***** Human Resources - May 1, 2022",
3,Work Life Balance is Good,My immediate Mgr and Dir are good and friends and helpful if I need something. Unlimited PTO is also great.,Upper management has to weigh in on all promotions and pay raises and such when they don't even know us.,"Verified User Current Employee v******** Solutions Architect - May 1, 2022",
4,"Unsatisfying work life balance, insufficient compensation, good quality work",Good learning experience at a fast pace. Great team. Constantly evolving.,Long hours and low compensation. Unnecessary reorgs creating redundant work.,"Verified User Current Employee r***** Financial Analyst - May 1, 2022",
4,"Great work life balance, pay not so much",The team I am working on has a great WLB. Manager is also very good.,We do not have much deliverables in our team so we are pretty much working on maintaining the the that we already built. Learning opportunities are less.Pay is not good enough.,"Verified User Current Employee a********* Senior Software Engineer - Apr 30, 2022",
2,Great work life balance,"Great work life balance, flexibility, culture, benefits but no payraise",No pay raise even though you work very hard. They raise pay only to those who does outstanding work and they think the people who talk much does most of the work. The people who works more are under appreciated,"Verified User Current Employee l***** Support Engineer, Senior - Apr 29, 2022",
3,Good work life balance,Good work life balance and depending on the team you can work on some fun projects,The career progression can be slow and compensation isn't the best,"Verified User Current Employee t***** Software Developer II - Apr 28, 2022",
3,It's just okay,I've generally enjoyed my time at Oracle. I have a great manager; I'm able to work autonomously; I work on a wide breadth of projects; I can take time off when I need it although the work catch up is brutal; generally good benefits.,"My career is not going anywhere. If I wanted to do this same thing for the rest of my career, I'd stay and collect my paycheck but at some point, career growth is important and necessary. Oracle teams are cynical and generally not supportive. Everyone looks to blame each other when something goes wrong. They would rather blame someone than try to solve the issue at hand. The culture is very toxic and not very enjoyable.","Verified User Current Employee 2******** Senior Principal Program Manager - Apr 28, 2022",
3,Good work life balance,good pay in ociwlb is goodmanager is pretty good,work is not that interestinglot of devops work so far,"Verified User Current Employee m***** Software Engineer II - Apr 28, 2022",
4,Good work life balance,Oracle has a very good work-life balance. There are no fixed work timings.,The work is not as interesting as I thought when I joined.,"Verified User Current Employee q***** Software Engineer II - Apr 28, 2022",
5,Good work life balance,Reasonable wlb. Good people. Happy hours. Office nice location. Views are good,Nothing much. Just keep working and learning. Sometimes more work. Sometimes little,"Verified User Current Employee @****** Principal Applications Engineer - Apr 27, 2022",
4,Excellent Company with good WLB,Excellent WLB and good company culture. Excellent Products and had the ability to grow if steered in the right direction.,No Growth and below par pay. Too much of politics and favoritism.,"Verified User Current Employee O***** Software Applications Engineer II - Apr 26, 2022",
4,Great work life balance and good compensation.,"Cool team and good projects, benefits are good and the wlb is fine.","Growth career seems to be a little slow , .","Verified User Current Employee m***** Software Engineer - Apr 26, 2022",
4,Good work life balance,Low key lifestyle with Oracle and stable position and decent environment,You don’t get yearly raises as you would expect which is unfortunate because it would be a good place to settle,"Verified User Current Employee b***** Senior Product Manager - Apr 26, 2022",
4,Overall good company,Good pay and benefits when initially hired. Great WLB while working remotely,no upward mobility and no pay raises. I have been at Oracle for 3 years and no talk of annual pay increase,"Verified User Current Employee K***** Cyber Security Analyst - Apr 26, 2022",
3,Happy with Attrition,Wlb is goodGood people to work withCloud services seem to be getting better albeit slowly,No salary correction everTeams change every FYProcesses in place to micro manage,"Verified User Current Employee m***** Pre-Sales Engineer - Apr 25, 2022",
3,Average,Work life balance is goodPeople are same as most places,Comp below averageAverage everything elseTop down cultureOld school,"Verified User Current Employee m****** Director of Software Development - Apr 25, 2022",
3,Decent SMB Gig,A good company to have on your resume. You can make a good amount of money if you stick around long enough.,Very few people actually hit their number. EXTREMELY high turnover.,"Verified User Current Employee Q***** Account Executive I - Apr 25, 2022",
5,Great work life balance,"Good people smart, very intelligent and they know how to get the job done",Nothing I can think of at this very exact moment,"Verified User Current Employee X***** Sales & Marketing Analyst - Apr 24, 2022",
4,"Good Working Culture, you just be in the right group","Work from home flexibility, good career growth opportunities and company promotes job opportunities for internal candidates.","You need to be in a right group, otherwise it’s very hard to sustain in the company.","Verified User Current Employee f****** Senior Principal Software Engineer - Apr 24, 2022",
5,Great Company to work at,Great TechGood and supportive peopleGood leadership and vision,Not much till now as I have recently joined in the month of Dec,"Verified User Current Employee b***** Software Applications Engineer III - Apr 24, 2022",
2,Stay away from OCI,No PIP and if you are on the right team you really don't do much.,🥜's for pay if you came in during the pandemic. They are offering new hires double and haven't given raises after 18 months. Culture is bad very siloed and extremely hard to get things done. Angers customers with audits and then send you to go sell to them.,"Verified User Current Employee c******** Cloud Solution Architect - Apr 24, 2022",
2,Meh,"Nothing much, apart from good wlb. I was fortunato have good teammates as well, didn’t see any politics.","Low compensation 🥜, teams are assigned randomly to new grads, no flexibility to try out new ideas","Verified User Current Employee O********* Applications Developer - Apr 23, 2022",
3,Great work life balance,Good work life balance; good management;nice people;well run department; nice coworker,Limited promotion opportunityPay is not marketRole is limited,"Verified User Current Employee E***** Senior Legal Counsel - Apr 22, 2022",
5,Excellent if you’re in the right org,"With the right manager the experience is great. For a manager to be successful they needs to have influence in the company, which many don’t and can lead to negative experiences.Compensation is good, although it heavily leans on ORCL stock. Remote options and choices to work anywhere.",Nothing specific to Oracle.Benefits could be better but I wouldn’t say they’re actually bad. Some orgs and leaders don’t set a good example and encourage unhealthy leadership methods.There’s a lot of people who aren’t good at their jobs and complain.Your experience depends on your team.,"Verified User Current Employee o***** Program Manager - Apr 22, 2022",
4,Good work life balance. Great people to work with,Nice work life balanceHelpful and talented coworkersGood enough compensation,Not much interesting workSome teams have a very heavy ops load,"Verified User Current Employee h****** MTS Engineer - Apr 22, 2022",
4,Pay comparable to FAANG,"Pay is comparable to top FAANG companiesDecent perks, food in officeUnlimited PTOFlexible work location",Not so great WLB. Region build project is making people work 14 hours a dayManagement occasionally pushes back date for pay increase cycle and promo cycle or sometimes even cancel the cycle,"Verified User Current Employee b********* Software Engineer - Apr 22, 2022",
4,Too much internal BS,Great work life balance for me. Enjoy all the people I work with they paid for multiple certifications I want and I get to work from home. RSU’s have been great but wish they would pay me more of them. I really I enjoy what I do and the people I interact with.,"Oracle has been great to me on the sales side but the internal BS fighting is the issue. Cloud fighting on prem hardware. People creating fake reg id’s to get accounts and different businesses lines taking accounts. It’s the only negative. I know Larry built for competition but it is hurting our image with the customers, and is also driving employees away to be honest. This is specifically on the on-prem hardware side of the house. Streamline and create verticals let the hardware sellers sell the cloud products they are already in the data center. Would also love to get RSU’s more often. My GVP does a great job getting them but basically has to beg the SVP","Verified User Current Employee s***** Senior Regional Sales Manager - Apr 22, 2022",
4,Decent place,Nice manager who cares about my growthMy wlb is ok,Highs ops workOn call can be rough Heard comp is lower than before,"Verified User Current Employee g***** Software Engineer - Apr 21, 2022",
5,"Great WLB, Management","Great WLB, everyone is pretty laid back. Your experience is going to depend on what organization you join. Ideally, as long as you aren't on the OCI team, you'll be fine.","Promotions and pay raises don't come easy. You'll have to make sure you negotiate well during your interview. You might be better off leaving oracle, going to another company, and then coming back. That's your promotion lol","Verified User Current Employee d******** Software Developer I - Apr 21, 2022",
2,No perspective for improvement,Big company with lots of products involved in all technology domains,Doing catchup and same mentality as always. No proper planning on products,"Verified User Current Employee K***** Software Engineer II - Apr 21, 2022",
4,"You might get work life balance, not the career growth","Work life balance is good, you can chill while working",Technology stack Lack of Management and guidance from managerCareer growth,"Verified User Current Employee R******* Entry Level Application Developer - Apr 20, 2022",
4,Decent work life balance,Work life balance is good. Flexible work location. Unlimited vacation.,the overall comp is nowhere close to the industry leaders,"Verified User Current Employee m***** Senior Product Manager - Apr 19, 2022",
4,Neutral but good technologies to learn,If you are working for oracle oci has the best tech,No work life balance. Little hard to find contact if we want to solve some internal framework issues,"Verified User Current Employee m***** Software Developer I - Apr 19, 2022",
4,Great room for growth on the right team,1. Many opportunities for growth as an IC2. Lots of autonomy to step-up and lead initiatives 3. Pay is not bad,1. Frequent pivots due to realignment of priorities2. Some teams are disorganized,"Verified User Current Employee a****** Principal Software Engineer - Apr 19, 2022",
3,Very overrated,"- if you are in the right team, you get to work on very interesting problem- you will either really love your team or you will hate every second of it",- tons of ops. No time for any real development.- under qualified management - aggressive deadlines with little input in setting them,"Verified User Current Employee q***** Engineer - Apr 18, 2022",
2,"Good wlb, limited growth opportunities","provides good wlb, nice perks, work flexibilitypeople are generally kind","limited growth opportunities, there might be too much bureaucracy involved depending on the project","Verified User Current Employee m***** Software Engineer - Apr 18, 2022",
4,Not that great,Management and HR are good.Fairly decent compensation.Focus on employee well being.,"Bad colleagues, not willing to help.Very slow moving work which gets boring over time.Mostly legacy code maintenance with very less development work.","Verified User Current Employee c**** Principal MTS, Software Engineer - Apr 18, 2022",
3,Can be good if you're in the right org.,quite a few options of changing roles within the companypretty friendly work environment,"eventually gets extremely boringsalary increse negotiations periods are not there unless you remind your managerdepending on the department, work-life balance can be nonexistent","Verified User Current Employee a***** Senior Business Operations Associate - Apr 18, 2022",
4,Avg salary and perks.. avg work life balance..,-Can learn some good new technologies in my work area.- you will be occupied with hands full of work- team work,management is not so good.. some managers may think u could extra hours..🙃,"Verified User Current Employee I***** Senior Principal Software Engineer - Apr 17, 2022",
4,Great work life balance,The work life balance at the company is great!,The salary compensation at the company is average/mediocre compared to others.,"Verified User Current Employee D***** Project Manager I - Apr 16, 2022",
3,It’s ok,"Good wlb, less than 20 hours per week. Great compensation for ng",No career growth. Lots of legacy code. No refresh. Salary not competitive after several years,"Verified User Current Employee A***** Software Engineer - Apr 16, 2022",
5,So much to love,Great workGreat teamGreat managementGreat compensationLoving it,Don't see any cons so far. Pretty decent so far.,"Verified User Current Employee L***** Software Developer - Apr 15, 2022",
3,Not much growth outside OCI,"Smart people, good health benefits, work life balance is ok","Hard to find growth opportunity, not data driven, stuck with internal tech","Verified User Current Employee k****** Software Engineer - Apr 15, 2022",
3,Great entry-level or later in career,They provide great training for entry level sales roles. Comp for entry level roles is pretty decent as well. Great upside if you land on a good team/ have a good set of accounts.,Can earn more and get more hands on experience by leaving after your first few years. Company culture feels very fratty.,"Verified User Current Employee F********* Account Executive - Apr 15, 2022",
3,WLB depends on the team and org,- Good TC - Flex / Remote work- good benefits,- Slow career growth- No standard technology stack- Very slow on innovation and open source adoption,"Verified User Current Employee K***** Software Developer II - Apr 14, 2022",
4,Depends on the team,A lot to learn in a new team. Nice coworkers. Good comp,"Depends on the team, could be a lot of ops","Verified User Current Employee u**** Software Engineer - Apr 14, 2022",
3,Underwhelming,"This review is specific to OCI. Pro- lot of ownership, visibility with management","No real company culture, work life balance can frequently be disrupted","Verified User Current Employee p******* Senior Product Manager - Apr 14, 2022",
2,Only for people want WLB,"For those who want to do a side hustle, you will get free timegood some 1-2 years as they pay well for starting years",very slow and boringno motivation from upper levelvery less scope for salary revision,"Verified User Current Employee j********* Software Engineer II - Apr 13, 2022",
4,"No career growth, good WLB","Good compensation, benefits, WLB, flexible work schedules and holiday break","No career growth, no raises, old tech stack, most people don’t care much about what they are doing","Verified User Current Employee K***** Technical Staff - Apr 12, 2022",
1,Don’t waste your career,Good projectsGood benefitsUnlimited ptoGood smart coworkersNice office locations,"Toxic work cultureNo raisesNo per reviews for a yearsManagement careless If you are junior, be ready to be swamped with work 70-80hr a week","Verified User Current Employee -***** Director of Development - Apr 12, 2022",
3,Ok kind of,"OCI - good take home salary, learning. Growth an promotion","Work pressure is on higher side, not much perks. Leadership is not great","Verified User Current Employee m******* Software Engineer - Apr 12, 2022",
4,"Great work/life balance, Slow career growth","Stable, you can manage pace (choose fast pace projects or slow pace work with little visibility)Internal mobility is cool, you can work for different 'companies' within Oracle and keep the benefits",it's all about executive sponsorship for career growthdirect managers can't promote or make any real decisions,"Verified User Current Employee P***** Senior Manager, UX - Apr 12, 2022",
3,Decent WLB but lack opportunities for growth,There is decent work life balance. health insurance pretty good.,"Low pay compared to competitors, rare promotions, micromanaging, lack of growth","Verified User Current Employee m********* Cloud Engineer - Apr 12, 2022",
5,"OCI - Not a startup, but has startup feel",Not a startup Been around for a long timeManagement that listens (OCI),Cant think of any right mow. Just started with the org,"Verified User Current Employee v***** Principal Technical Program Manager - Apr 11, 2022",
2,"Good money, No (personal) life",StocksMoney Experience how things work in high scale Get calls from other companies! Discount in some shopping sites Highly team dependent work culture,No work life balance No promotions No knowledge sharing among teammatesManager doesn’t care about employees Deadlines keep shifting and everything is always highly time sensitiveRegion build sucks the energy out of engineers Health takes a toll because of all the stress,"Verified User Current Employee b******* Software Engineer II - Apr 10, 2022",
5,Overall happy as cloud engineer. Growing my skills and networking with leadership. But yes aggressive and culture stinks,Learning. Salary is good. Paying for home internet and cell phone. Travel.,Aggressive culture. Management can be shady. Employee churn is high.,"Verified User Current Employee R******** Cloud Engineer - Apr 10, 2022",
3,Oracle - old again is new again. Oracle really hadn’t changed much in 20 years.,Great brandGood training ground for college gradsAbove average comp,Old old oldManagement is out of touchMost moves are sideways,"Verified User Current Employee x********* Senior Sales Leader - Apr 9, 2022",
4,My group is great (non OCI),"Great health benefits, large org structures and processes that can handle all sorts of odd stuff",Convoluted approvals for everything from a Mac that’s non std to vendors.,"Verified User Current Employee q***** Engineering Manager - Apr 9, 2022",
2,Good be better,flexibility and work from Home possible . Good offices,"No employee consideration , no pay raise, no promotion no employee path career","Verified User Current Employee S****** Account Development Manager - Apr 9, 2022",
4,Team dependent work,"Good work if a good team, good WLB, Good TC initially",TC growth depends a lot on your org. Some orgs have high TC growth rate,"Verified User Current Employee B***** Software Engineer - Apr 9, 2022",
4,Great WLB!! Some teams in OCI do good work. Hikes and bonuses are relatively less in terms of market standards,WLB is really good! Nice upper management and learning is good.,Hikes and bonuses aren’t comparable to market. Culture isn’t very aggressive.,"Verified User Current Employee q***** Software Engineer - Apr 9, 2022",
2,Outdated frameworks. Best work life balance,"Best work life balance, Management is very good and supportive",Outdated tech and framework like adfHikes every 2 years that too 7%,"Verified User Current Employee v*** Applications Engineer III - Apr 8, 2022",
3,Ok place if you have find a right team,"Standard benefits, some works could be interesting, good work life balance","Poor management, politics, slow company, low comps compared to industry, no refreshers","Verified User Current Employee e****** Software Engineer - Apr 8, 2022",
3,Not Great,- quick career progression for college hires- totally self service company which means you do literally everything yourself. This is good for resume building.,- really bad culture- actively pitted against each other (on purpose???) - upper management is so disconnected from reality - comp literally does everything they can to not pay you out - zero budget for any sort of fun activities - pay is AWFUL for internal progression,"Verified User Former Employee U******* Sales - Apr 7, 2022",Hit over 100% in 8 of 10 quarters and never got close to my OTE. Management was a mix of ineptitude and smart people who were super mean.
3,Worst compensation when I see others salary at ic4,Work life balance is good.Management is also good.Good support from the manager,Worst compensation Intially they told me that they will provide me the stocks but didn't get anything on joining.,"Verified User Current Employee v***** Senior Software Engineer, Tech Lead - Apr 7, 2022",
1,Wlb is great.. but that's about it,DB org: Enjoy your life for nominal pay. Rest of aspects almost non existent,Slow moving teams. Old tech stack. But db technology is a great.,"Verified User Current Employee s***** Software Engineer III - Apr 7, 2022",
3,Oci is okay,"Good work life balance, you can work as much as you need.","Burn out with admin work, reporting tools suck, no plan for promotion or opportunity for growth unless you threaten to leave.","Verified User Current Employee J***** Solutions Architect - Apr 7, 2022",
4,"Good work life balance and pay, projects can be boring and management can seem arbitrary","Great pay for UX Design, enjoyable people, happy enough with the remote culture.","Some arbitrary decision making, a lot of silo'd departments, and projects can be somewhat boring and tedious.","Verified User Current Employee W***** UX Designer IV - Apr 7, 2022",
3,Ok but slow moving,The work life balance is good most of the time. Benefits are good.,Oracle is a slow follower because of this it’s products and offerings are copies of the more established players in the business it entered. Comp for Sales Engineering is very opaque and usually not on target.,"Verified User Current Employee C***** Cloud Architect - Apr 7, 2022",
3,"Depending on team, WLB can change. Back in 2020, it was bad, now it has improved in my team.","I changed career, so OCI gave me an opportunity to learn a lot.",But it only lasted for a few months and then my learning curve went down. I had to change team to be back on track.,"Verified User Current Employee k***** Software Engineer II - Apr 7, 2022",
4,Good management team,Work from home anywhere in the USGood cooperation cross teamsLots of learning opportunities,Office politics Some staff are too comfortable to grow their skills,"Verified User Current Employee m****** Software Developer - Apr 6, 2022",
4,Great work life balance,Great work life balanceChance to learn at your own paceThe community is awesome,Poor perfornace improvement plans and mentoringManagement is kind of fuzzy,"Verified User Current Employee b***** Software Developer II - Apr 6, 2022",
2,Good pay bad work,"Compensation, benefits are good.Good brand name on the resume.",Everything else is bad other than benefits.Full of ops work.,"Verified User Current Employee O**** Software Engineer II - Apr 6, 2022",
2,Stay away,"Young environnement, good to start. Friendly colleagues ans some good products",Overall it’s a Toxic environment. Low salary and No benefits Pressure from management,"Verified User Current Employee 6* Account Executive - Apr 6, 2022",
3,Decent place,"Bonuses, great benefits, contribute % to RRSP, decent vacation days","Lots of work, can be overwhelming and high turnover rates","Verified User Current Employee s******* Consultant - Apr 5, 2022",
5,Underrated WLB and culture,"Great WLB, supportive culture that fosters growth and learning.Lots of great tools for learning new skills on the company’s dime",Lot of bureaucracy can make some processes inefficient especially involving multiple departments,"Verified User Current Employee H******** Product Marketing Director - Apr 5, 2022",
1,"In general, I feel the organization is not organized.",They pay well if you have counter offers.Decent pay is all I got,Management is messed up. Keep circling aroundThere is no structured way to workSDE are only working to solve bugs instead of developing new features/services,"Verified User Current Employee n****** Software Developer II - Apr 5, 2022",
4,"Great WLB, Old Tech",Good Work life balance (although depends a lot on manager),A lot of work done is on older tech which impacts learning growth.,"Verified User Current Employee L******* Software Developer - Apr 5, 2022",
3,Good work life balance,Good comp for beginners especially college grads . . .,Sometimes things get tougher due to Strict bureaucracy and security policies,"Verified User Current Employee x***** Software Developer II - Apr 4, 2022",
4,Good stepping stone for next role,Lots of learning scope if you show interest. Helpful management to accommodate and help you grow. Overall feel like a good opportunity at start of career,Pay can be better. Sometimes work can become monotonous so have to keep looking for right projects.,"Verified User Current Employee h***** Hardware Design Engineer - Apr 4, 2022",
4,Not been here long enough,"Ability to provide competitive salary, now just got to fill the words",Doesn't seem like the work life balance will be good enough,"Verified User Current Employee d****** Software Developer II - Apr 4, 2022",
3,Good team members,Good team members. Employee driven learning and development. Okay'sh benefits and culture,Not good ESPP.Low salaries in non-OCI.No bonus/RSUs in the end of the year.,"Verified User Current Employee 9********* Security Engineer - Apr 4, 2022",
5,Team is everything,Smart and savvy team - learning from them each day.,There is no standard merit increase each year so there is a cycle of a significant amount of under market rate employees,"Verified User Current Employee I***** Senior Director, Client Partner - Apr 3, 2022",
3,Wouldn't recommend,-There's work life balance. -lots of training opportunities for employees,I work under the line of business of Oracle which is Oracle Netsuite. Very evident gap between the two in terms of employee experience. HR responds to your email after one week or two weeks.- Uses an excel file to track things - wouldnt expect in a tech company. I was hoping they have their own software given that they are a tech company. Oracle Netsuite manually tracks data in an excel spreadsheet.,"Verified User Current Employee K***** Consultant - Apr 3, 2022",
3,Poor management,CompensationExpose to new technologyGood place for new graduate,Poor managementWork-life balance could be worseBad page cultureNo flexibility on project,"Verified User Current Employee A**** Software Engineer II - Apr 3, 2022",
4,"Great salary, WLB is also fair",The company has a fast development period in the cloud market,Losing a lot of employees while hiring a lot people,"Verified User Current Employee l********* Software Developer - Apr 2, 2022",
4,Good work life balance.,The company is large and stable. You can move around to multiple organizations and business units within the company. Excellent diversity initiatives across the company.,Bureaucratic processes make it difficult for promotions and raises. Lack of diversity at the executive levels and in senior management.,"Verified User Current Employee 7**** Senior Director Product Marketing - Apr 2, 2022",
2,WLB actually not very good,Upper management is cool. Most of the people who work in OCI are nice. OCI has great values and always put customer first,I don’t know about other people but my work life balance sucks as a PM in my team. Everyone is balancing two roles and even my manager is overworked. Lots of pressure and stress.,"Verified User Current Employee l******** Senior Product Manager - Apr 1, 2022",
4,Love my team,"Amazing product, great comp and with excellent accelerators. I really enjoy the team I’m on.",Big company comes with politics. Can be hard to navigate all the various resources,"Verified User Current Employee d***** Account Executive - Apr 1, 2022",
5,Decent Career Growth,"-structure-team collaboration-High volume, for sales professionals-good place to start",-Low pay-bad benefits-not a lot of paid time off,"Verified User Current Employee b********* Business Development - Apr 1, 2022",
4,Excellent in OCI,"- pay is pretty decent, including huge sign on bonus- benefits are incredible for you or the whole family- brilliant coworkers; a team that is collaborative and management that truly cares, lots of empathy- Days of rest (usually a Friday or Monday connected to a holiday weekend)- Not much pressure and lots of room for creativity in your work- tons of internal learning opportunities through Degreed, LinkedIn Learning, O’Reilly learning, iLearning, weekly brown bag sessions, lots of speakers, and more - 100% remoteOCI is honestly one of the best places I’ve ever worked. Excellent culture and encouragement for taking days of rest and time off.","- OCI is rapidly growing and sometimes your role may be vague, which can lead to discontent or boredom, or having nothing to do for weeks- re-orgs can make this problem worse","Verified User Current Employee O***** Technical Program Manager - Apr 1, 2022",
3,Good for retirement,Good work-life balance.Stable stock price.Some products are great.,Outdated products. Poor management.Okish compensation and benefits.Frequent change in higher management.,"Verified User Current Employee k****** Senior Software Engineer - Apr 1, 2022",
5,Amazing wlb,Very supportive management and cloud leader. Very good benefits as well.,"Lots of scattered information and very large organization, easy to get lost.","Verified User Current Employee O***** Consultant - Mar 31, 2022",
3,Great work life balance,"I think overall, it has great work life balance,","The initial TC is good though, but the refresh is bad","Verified User Current Employee H******** Software Applications Engineer II - Mar 31, 2022",
5,Best company I have ever worked for!,"Amazing culture, intelligent colleagues and very fast paced. Everyday I learn something new and feel fulfilled.","Nothing I can think of yet but if I had to pick something, maybe just work on the overall compensation package.","Verified User Current Employee M*** Talent Acquisition Recruiter - Mar 30, 2022",
4,Great if you find the right team,Great work life balanceSelf driven workEasy communication channels,"Your experience depends mostly on your team, some can be terrific and some can be toxicVery minimal increments, not transparent","Verified User Current Employee X***** Software Developer II - Mar 30, 2022",
5,Great work life balance,Great team and culture. It’s scrappy but also has a lot of resources,Lack of growth in career and comp. Sometimes it takes years to get promoted.,"Verified User Former Employee m***** Marketing Manager - Mar 30, 2022",I did not resign I don’t know why this is a question.
4,Adequate,"Generally ok to work , people just do their stuff",No major upside to career working here . Not a good pay master,"Verified User Current Employee C***** Digital Account Executive - Mar 30, 2022",
3,It’s a big co.,* Great work life balance* big impact * lots of great people,* Poor internal comms* Poor comp growth * slow moving,"Verified User Current Employee M********* Director of Marketing - Mar 30, 2022",
3,Great work life balance but old folks managing the company,Work life balance is great if you are in Apps,Less LearningSlow GrowthLess CompensationManagers are not technical,"Verified User Current Employee s******* Applications Engineer - Mar 29, 2022",
3,Great Work life balance,Great Work-life balance. People respect each other. Great technology to learn.,Long and heavy Process for everything. Little Politics at manager level.,"Verified User Current Employee u***** Product Manager - Mar 29, 2022",
4,Great work life balance,"Great culture for young professionals, good work life balance, mostly good management",Compensation - only way to get significant raises is to leave to a competitor and come back.,"Verified User Current Employee t******** Inside Sale Representative - Mar 29, 2022",
4,Good work life balance,It totally depends what team are you part of. Many teams are really worth working with and you can see personal growth,You are underpaid and sometimes not so much financial growth.,"Verified User Current Employee b****** Principal Applications Engineer - Mar 29, 2022",
3,Meh!,Good exposure to cloud technologies in Oracle Cloud Infraatructure.Decent compensation,"The EVP is smart but TOXIC and the toxicity flows downwards. Nepotism runs rampant. Still playing catch up with the big 3 AWS, Azure and GCP","Verified User Current Employee u***** Product Manager - Mar 28, 2022",
3,"Great work life balance, low growth",Work life balance is decentCulture is positiveFlexibility is there,Pay is low compared to peersAppraisals are lessStiff management,"Verified User Current Employee h**** Manager - Applications Development - Mar 28, 2022",
3,Terrible culture,Work life balance PayWork from home Ability to move within teams after 18 months,Culture Lack of leadership supportProcessVision or lack thereof,"Verified User Current Employee m********* Principal Product Manager - Mar 28, 2022",
3,Poor wlb,Fast paced / challenging problems to be solved / good comps,Poor wlb / career growth is difficult / poor culture that trickles down to leadership,"Verified User Current Employee k***** Software Engineer II - Mar 27, 2022",
