Rating,Description,Pros,Cons,Author Info,Resignation Reason
3,The rating i have given is on the basis of my team. It can vary a lot from one group to another.,"As my group is resource crunched, I got lots of opportunity to do things which normally people with my experience does not get to overall in the industryPersonally my manager is very nice, just not the top management overall","As it is a pro, i have opportunities to do lots of things, it is a con as well because too much pressure comes to youAlso, people in the group are not all up to standard which lead to me cover work for them as well. If your work is good you will get even more work whether you can handle that with personal commitment or not is another story","Verified User Current Employee d***** SoC Design Engineer - Apr 22, 2022",
3,Great work life balance,Project timelines are relaxed and majority of the times they get pushed out by months,Less pay compared to other semiconductor companies but the trend is chaning after new CEO Pat,"Verified User Current Employee x****** Digital Design Engineer - Apr 22, 2022",
3,Things are getting better.,The new leadership is doing a good job bringing the company back on track.Good work-life balance,Public perception is still badIt's hard to convince people to join,"Verified User Current Employee s***** Director, Research - Apr 21, 2022",
4,Great work life balance,Good team and company culture and career growth and cowork,I don’t have any word here. Everything is good for me.,"Verified User Current Employee S****** Test Engineer - Apr 21, 2022",
4,Great balance,Smart coworkers Good work life balance Diverse Growing Sharp eye for talent,Georestrictive. Only located in one or two parts od the country,"Verified User Current Employee l********* Finance Analyst - Apr 21, 2022",
4,"An established platform to grow your knowledge & skills, WLB depends on Org/team. Good benefits & decent TC","Plenty of resources and mentors to learn from.Good benefits, decent WLB, and growth opportunities depending on the team/org.Flexibility to switch internally, flexibility to choose the subset of projects you want to work on.","Growth can get limited with repeated work after a point, might miss out on understanding the breadth knowledge (especially working with one kind of team for long).Stocks are steady for too long.","Verified User Current Employee W********* Analog/Mixed Signal Design Engineer - Apr 20, 2022",
3,Too many direction shifts,"There are a few old school smarts here, learning from them is a rewarding experience.","The company culture is dead. Every middle manager is terrified of being cut and ends up playing power-politics to stay alive. It’s kinda sickening to work in that environment.There are also too many direction shifts, our group has consistently lost 50% of its staff because we keep shifting focus every 4-5 months.","Verified User Current Employee Q***** Project Manager - Apr 20, 2022",
4,"Great WLB, good learning, little underpayed",1. WLB2. Fast paced projects(as of last 4 years).3. Good projects available to improve your skills.4. Easy to switch teams.,1. TC still behind the industry standard2. Moving between cities whe you change teams can be a little hectic if you are below grade 7.,"Verified User Current Employee i***** SoC Design Engineer - Apr 20, 2022",
5,Great work life balance,Interesting work Good opertunities to learnSupportive teamFlexibleGood place to work at,There is nothing I can think of. I am learning a lot.,"Verified User Current Employee c********* Software Developer - Apr 19, 2022",
4,Great work life balance,"Flexibility to work from home, good benefits & you can transfer within the teams.","Flow is messy, project cycle is longer & not good for career growth.","Verified User Current Employee v****** SoC Design Engineer - Apr 19, 2022",
4,GPTW,"Great Work Life Balance, excellent culture, health work environment with great benefits",Pay is not so competitive. Good stock incentives but stock doesn’t grow,"Verified User Current Employee A********* Engineer - Apr 19, 2022",
3,Everyone seems to work a little too much,Everyone seems to enjoy what they do for the most part,Work life balance. Starting as an intern with no mentorship,"Verified User Current Employee y***** SoC Design Engineer - Apr 19, 2022",
3,"Great people, good benefits, OK work life balance, low salary","Great people to work with. WLB is OK, but if you are in LTD it could be really bad. Benefits are good. Recently compensation has been market adjusted, which is good.",Much behind in compensation. Risk avert. Management is good but slow to respond.,"Verified User Current Employee s******* Software Engineer - Apr 19, 2022",
3,Not a great place to work,Good work life balance Good benefits Many remote opportunities are available,Low compensation Company culture Relationship is above technical standards No chance to grow if don’t have strong relationship with management,"Verified User Current Employee a******* Software Engineer - Apr 18, 2022",
3,Bad WLB. Management that doesn’t understand the job,Good on your resumeGreat benefits Interesting projects at times,Very few skills that will be useful outside Onboarding is terrible,"Verified User Current Employee j***** Software Developer In Test - Apr 18, 2022",
4,Good work life balance,"Positive outlook on company with new CEO, good work life balance","Average compensation, slow pace of work, poor execution decisions from management.","Verified User Current Employee Y***** Senior Staff Software Engineer - Apr 17, 2022",
3,Great workLife balance,"Decent career growth , great work life balance . Good lower management",Bad compensation . Filled with slackers. Old school upper management,"Verified User Current Employee d********* Product Development Engineer - Apr 15, 2022",
4,Work life balance is a myth to me,Mostly people are very respectful. They treat their employees with dignity. Not restrictive vacation plan.( but need to fight during crunch times),I have been here for so many years. There are lot of crunch times. Entire teams have worked similarly.,"Verified User Current Employee m***** SoC Design Engineer - Apr 13, 2022",
4,"Pays well, WLB sucks","Has deep pockets, pays well for hardware and process engineering roles",Work life balance is really bad. But depends on team,"Verified User Current Employee r***** R&D Packaging Engineer - Apr 13, 2022",
4,You’re paid well to work hard,"You’re paid well, better than most other companies. Benefits also rock",You’re asked to work a lot. The culture is grind,"Verified User Current Employee s********* Engineer - Apr 11, 2022",
3,Depends on your team,I really am not sure to be honest. Maybe some benefits,I joined a bad team with annoying management and messy work. Ymmv,"Verified User Current Employee R***** Software Engineer - Apr 10, 2022",
3,Horrible work life balance,Pay is ok for the first job you can have post phd. Not doing innovative work. Anybody with a 2 years can do my process engineering job. You just need to put more hrs into the job. Not happy with what I’m doing. Not recommending this job for more than a year.,Horrible work life balance. I don’t like being oncall and carry my phone with me 24/7 once every two week. Welcome to modern slavery.,"Verified User Current Employee J***** Process Engineer - Apr 10, 2022",
4,Great work culture,Overall having Good culture.Good work depends on the group your working for.,Less compensation compared to competition.In some work life balnce is horrible,"Verified User Current Employee t*** SoC Design Engineer - Apr 9, 2022",
2,Great place if only work life balance matters,Great place if work life balance is most important.,Hard to grow in skills that would be useful on broad market.,"Verified User Current Employee B***** Software Engineer - Apr 9, 2022",
5,Great environment for entry level engineers,Company spends a lot of resources on training. Robust training environment for entry level workers,Compensation is not as good as compared to other tech firms,"Verified User Current Employee N******* Process Engineer - Apr 8, 2022",
4,Great remote work and long term vision,The pay for the area is great. Managment is calm and understanding in training and culture and work life balance,The drive for improvement is mostly comes for self motivation which is true for many large companies,"Verified User Current Employee A***** Risk Analyst - Apr 8, 2022",
3,Tester I - Contractor,You get what you put in. Lot of my teammates don’t last and either get fired or quit,- Lots of churn for contractors- Diversity is kinda sad- Growth as a contractor into full time is pretty difficult,"Verified User Current Employee w***** QA Tester - Apr 7, 2022",
4,Heavy workload,Good compensation and job security for long term growth in the company,"Too much silos within organization, heavy bureaucracy overall in the company","Verified User Current Employee c********* R&D Engineer - Apr 6, 2022",
3,Great work life balance but less opportunities as you grow,Aggressive ceoGood work life balanceImproved comp after recent changesFlexibility to move internally Good 401k match,PoliticalInsecure senior engineersToo many teams and BU makes work difficultStock isn’t moving,"Verified User Current Employee b****** Silicon Power Architect - Apr 6, 2022",
5,Great Place to Work,Work Life Balance is great at the company. I'm happy :),I'm still exploring so have not found any limitation till now.,"Verified User Current Employee w***** Software Engineer - Apr 6, 2022",
4,Great place to learn,The work is great with ground breaking designs! Fantastic place to learn and grow if you’re interested,"Total compensation is not the highest in the industry. Depending on the team, your work life balance may take a bit as Intel has global teams.","Verified User Current Employee b***** ASIC Physical Design Engineer - Apr 6, 2022",
3,Great work life balance,"You can take it as fast or as slow as you want.Good culture, great work-life balance, and great colleagues.Lot to learn, challenging and fun workplace.","Slow growth.Not ideal for a software engineer, since, it is a hardware focused compary.Too many meetings to be productive during day, so inevitably you have to work at night.Sof","Verified User Current Employee S****** Software Engineer - Apr 5, 2022",
4,Decent Work life balance,It is a great place to work. It has good work life balance,The pay from Intel is nowhere near the industry standard. They should work on giving out more stock,"Verified User Current Employee D***** SoC Design Engineer - Apr 5, 2022",
3,Great work life balance!,"Good benefits! 401k, Dental, Vision, Paternity leave,Maternity Leave, 1 month sabbatical after 4 years and again 1 month after 3 years (2 month after 7 years)",Low salary! Hard to move to the next grade and grow.,"Verified User Current Employee z***** Infrastructure Engineer - Apr 5, 2022",
4,"Great WLB, freedom to learn and gain new skills",Great wlb Encouragement to keep learning skills relevant to the jobChallenging and impactful projects,Would like more collaboration between group as a whole Work can feel 100% independent at times (pro and con),"Verified User Current Employee O***** Machine Learning Engineer - Apr 5, 2022",
3,Okay TC. But usually get more work than we're qualified to do and just have to learn/wing it on the spot,Okay W/L balance. Good managers who listen to you for the most part. Great colleagues too,Low PayHard to get ahold of someone if you don't have an engineer in your title Usually will get assigned work that we're not qualified to/should be forwarded to an engineer instead of a tech,"Verified User Current Employee z****** QA Technician - Apr 4, 2022",
3,"Great WLB, not easy to grow, lowball pays, ok benefit","Great WLB, you wont work overtime. Slow paced, good for raising kids and building families.",Lowball pays. less than most of high tech companies. Low growth in career.,"Verified User Current Employee s***** Engineer - Apr 4, 2022",
2,"Decent company for Work life balance, everything else is below average","Work life balance is good, management don't know what they are doing","No future growth, Intel is sinking ship, better looks for yourself","Verified User Current Employee c********* Senior Software Architect - Apr 4, 2022",
5,Many opportunities for HW engineers in one place,Work life balanceWide range of disciplines in the HW development field. Good team,Not the best paid relative to competitors in the same field.,"Verified User Current Employee z***** IP Logic Design Engineer - Apr 3, 2022",
3,"Great pay, everything else is mediocre","For my profession pay is fantastic, highest I could probably find in my area","Culture sucks, lots of sabotage and manipulation, leaders with bad attitudes and no morals are tolerated if not celebrated. Toxic toxic toxic.","Verified User Current Employee m******** Senior Director, IT - Apr 2, 2022",
3,Work life balance depends on team.,Better WLB but depends on the team. Good paycheck to start off for the new grads,"Very Slow career growth, as Learning opportunities are very less.Due to this pandemic WLB is gone, as managers are taking employees as granted in terms of availability.Salary is not up to the market standards for experienced.","Verified User Current Employee u***** Software Engineer - Apr 1, 2022",
5,Great work life balance and good place to coast,"Good location like Portland oregon, great wlb, pay scale sufficient for the area","No career growth, WLB is very dependent upon team, getting stuck in fab with oncall is worst","Verified User Current Employee o***** Process Engineer - Mar 31, 2022",
3,Good work life balance,Interesting opportunities if you land in the correct team. Good wlb. Good comp with recent changes. Aggressive CEO,Too much politics to navigate. Some Senior folks are insecure when it comes to sharing work. Way too many leads not doing any technical work.,"Verified User Current Employee b***** Lead Engineer - Mar 30, 2022",
4,Good Work life balanceTo,Great benefits package the pay is above average.Long breaks,"Lack of transparency, lack of clear training program to allow advancement, Lack of mutual respect, Feelings of depression and a low worth","Verified User Current Employee Q***** Senior Customer Support Engineer - Mar 30, 2022",
2,"Great WLB, mediocre career prospects","Great WLB, not much workJob security, slow moving company",Mediocre career prospectsPoliticsSlow moving companyBusiness Groups fighting each other,"Verified User Current Employee B***** Principal Engineer - Mar 29, 2022",
4,Good work life balance,Decent benefits and decent bonuses. Room to grow and explore your passions within Intel.,Pay could be better to align with the market conditions,"Verified User Current Employee B***** Mechanical Engineer - Mar 29, 2022",
3,Good place to get experience but don’t stay too long,"Might find a great team, good WLB (depending on team)","Upper management is extraordinarily incompetent, toxic work culture in manufacturing, 🥜 TC, minimum career growth","Verified User Current Employee v****** Process Engineer - Mar 29, 2022",
4,"Lot's of opportunities, not the most exciting work, hours stink",Intel has undoubtedly been an industry leader and the work you do is used all over the world. There are many opportunities to do different things and if you're smart you can move up quickly.,Large corporation that moves slowly. Senior management has been changing every few years causing confusing priorities and very little innovation in many areas. Responsibilities can be very siloed and bureaucracy makes it hard to get things done. The work is also spread across multiple time zones leading to meetings all day and night.,"Verified User Current Employee H***** SoC Design Engineer - Mar 28, 2022",
3,"Overall great WLB, but a lot of bureaucratic management.",Great Work Life Balance and the work doesn’t drain your soul!,Your career here will depend on your manager. I was able to flourish with a great manager. Then I got a bad manager…let’s just say my new project belongs in 1980,"Verified User Current Employee l********* Program Manager - Mar 27, 2022",
4,Great work life balance,Intel has great work life balance and you have a stable job.,In Intel you have to push yourself harder to improve your career.,"Verified User Current Employee t***** Verification Design Engineer - Mar 27, 2022",
5,Great work life balance,"Great work life balance, great health insurance benefits, great working environment",Lower salary compared with other big tech and no shuttles bus,"Verified User Current Employee s***** Engineer - Mar 27, 2022",
3,You can decide how you want to be,Benefits are very goodYou can switch internally for the kind of job you wantGood people,Not paid as well as FAANGSlow career growth in certain roles,"Verified User Current Employee s******** Process Engineer - Mar 27, 2022",
4,Old folks company. Hopefully it makes changes to attract young talents,"* Great WLB* Relaxed and nice working culture.* Good management of the team. (only if your manager is not Indian)* Average career growth. If you're looking for an aggressive career growth, this is not the company for you.* Pat's doing a great job at reviving the competitive work culture. Hopefully he succeeds.",* Leadership needs to hire more competent and young folks.* Top management has few Indian folks who bring in the toxicity of Indian work culture.* Top management needs to aggressively take on the competition and regain the lost market share. They are relaxed in their approach and are not doing enough to compete with AMD/Nvidia.,"Verified User Current Employee T***** Software Engineer - Mar 27, 2022",
4,Good place to work for long time when old,"- great work life balance- long project deadline- friendly culture- competitive benefits, flexible work env- somewhat career growth depends on teams",- low compensation- stock doesn’t increase- repetitive work; not much of career growth,"Verified User Current Employee o***** FPGA Design Engineer - Mar 26, 2022",
5,Good place overall but not great for wlb,Awesome medical and dental benefits and 401k. Campus is great and access to new gym is nice.nice. Free lunch too,Worklife balance is on you. Long hours are expected and can be stressful at times.,"Verified User Current Employee e***** Validation Engineer - Mar 26, 2022",
5,"Good, not great, not bad.","Work life balance is comparable or better than average. Pay is much better than average after recent comp adjustments, but not compared to top tier tech companies. Awesome benefits.","Embedded into the company culture is a strong reluctance to promote. While says it wants to cultivate talent internally, it seems externals are preferred in terms of comp and leveling.","Verified User Current Employee y***** Software Engineer - Mar 26, 2022",
5,Awesome,Work life balanceCaring cultureNo PIP fear cultureBenefits are good. Sabbatical,CompensationCareer growth if u stuck for long time at one place,"Verified User Current Employee L*** SoC Design Engineer - Mar 25, 2022",
5,Great work life balance with minimum career growth,Great work life Balance. Good culture. Few orgs have good management and non-toxic culture. Had 3 different managers and everyone was wonderful. Good support for changing fields and career growth.,Lacking motivations. Not agile in releasing S/W. Below industry compensation.,"Verified User Current Employee s******** Senior Software Engineer - Mar 25, 2022",
4,Good company culture,"Respectful and courteous professionalism is a key culture, good maternity and bonding leave","Lower than average comp for industry, promotion seems to be uncommon","Verified User Current Employee S********* Process Engineer - Mar 24, 2022",
3,Not much coding for software engineers in manufacturing,- accommodating with sick days- four / eight week sabbatical after 4 or 7 years,"- limited career growth as an SWE, I've heard it's better on the product side.- old technology","Verified User Current Employee B***** Software Developer - Mar 24, 2022",
3,Pockets of excellence,"Great company values including investing in an inclusive workplace. Great work life balance, although this varies by organization and team. Good health insurance if you’re at a major site. Company matches charity donations to increase your community impact, they even will send money to the organization for your volunteered your time.",Difficult to increase in grade level. Switching roles between groups provides opportunity to grow in career but grade level does not increase with scope as it’s typically considered a lateral move. Have had some pretty terrible first line managers. Process to get things approved can be bureaucratic and slow.,"Verified User Current Employee g***** Facilities Engineer - Mar 23, 2022",
4,Good tech stack and learning exposure,Good learning and tech stack supportive management. Good growth as a fresher,Long working hours meetings during night time okayish pay scales,"Verified User Current Employee a********* Software Developer - Mar 23, 2022",
4,Improve stock performance,Good work life balanceGood projectsRoadmap is better now,Comp needs to be improved a lot to stay in competition. Attract/retaining the talent.Stock has been stagnant over the years.,"Verified User Current Employee F***** Graphics Hardware Engineer - Mar 23, 2022",
3,Great WLB,Good for stability and easy to switch between teamsEmployee friendly,"Redundant work, Low compensation and cheap politicsSlow-paced growth","Verified User Current Employee m***** Engineer - Mar 23, 2022",
4,Good WLB,Good work life balance and company culture. Learn a lot by working on large-scale projects,"Too many PMs. Some colleagues are very good, but a lot incompetent people too","Verified User Current Employee T******* Software Engineer - Mar 22, 2022",
4,Cool projects,Challenging and interesting projects. Great teammates and decent benefits. Very structured.,Old school work style and tech deck. Average comp. On call can be terrible for wlb.,"Verified User Current Employee H***** Process Engineer - Mar 22, 2022",
4,Decent company to work for,work culture is greatbenefits are greatwork recognition exists,sub par compensationno flexibility within the companyvery deadline oriented,"Verified User Current Employee h********* Firmware Engineer - Mar 22, 2022",
3,Low comp but good wlb,"Good wlb, flexible schedule, coworkers are nice and smart, good directors","Low comp, terrible middle management, not learning much, bad work assignments","Verified User Current Employee D***** Software Engineer - Mar 22, 2022",
4,Good work life balance,"Talented people, many challenging projects to work on, decent management","Sub par total compensation, underperforming stock, highly matrixed org adds to stakeholder complexity and lack of R&R clarity","Verified User Current Employee P***** Director Business Development & Strategy - Mar 21, 2022",
4,Good CEO,"Good learning, brand name, lot of opportunity to interact with people from different countries",Pay is very low compared to other big companies. Otherwise good,"Verified User Current Employee m**** Validation Engineer - Mar 21, 2022",
4,Good for Growth in terms of Knowledge and expertise and might not be great place to get the best pay.,At intel we have teams working on different technologies and we can switch internally if an interest is developed on any technology and intel also sponsors to do courses outside intel if supported by manager.,Compensation is the first to mention as they pay low compared to their competetion and intel India does not really follow intel us culture and it works like an indian company in terms of working hours.,"Verified User Current Employee T********* Software Design Engineer - Mar 21, 2022",
4,Good work life balance,"There is good work life balance, it is quite relaxed compared to what i hear from others working in a similar industry",Compensation is not at all competitive which could explain the relaxed work. This could be changing with the new CEO at the helm,"Verified User Current Employee G***** Graphics Hardware Engineer - Mar 21, 2022",
4,Process Engineer roles will make you dull,Good starting salary out of Grad SchoolReasonable WLBGood immigration support,Fab folks are dispensableLukewarm stock refreshers and salary increasesMundane,"Verified User Current Employee N********* Process Engineer - Mar 20, 2022",
5,Great work life balance,Great place to acquire new skills in different areas and fields,I couldn't find out any cons at intel until now,"Verified User Current Employee F****** Software Engineer - Mar 19, 2022",
4,Good place to start your career,Great work life balance and benefits like quarterly bonus and annual bonus,Management's direction to the future. Below par compensation for existing employees.,"Verified User Current Employee a****** Software Engineer - Mar 18, 2022",
4,WLB depends on teams.,"Good exposure technically. Brand value. Complex architecture, Good management mostly.","WLB not so great for few teams, leas learning, Not that great pay, getting better recently","Verified User Current Employee I***** Verification Design Engineer - Mar 17, 2022",
5,Awesome manager and team,Good salary and great starting point for new grads .,A little behind other companies in the same space. Trying to do a little too much.,"Verified User Current Employee v******** Product Development Engineer - Mar 17, 2022",
4,Moderate work life balance,Work life balance depends on teamFreedom to switch job internally across different groups,"Salary not upto the market standardsStocks are the worst thing at Intel, they pay less stocks compared to competetor companies and stock price won't go highBenefits are not par compared to other tech companies","Verified User Current Employee v******** Firmware Engineer - Mar 17, 2022",
3,"Great WLB, too much politics","Interesting jobGreat Health insurance, bonding leave and sabbatical every 4y","Not an AI company, doesn’t understand AI. Politics at management levels are a barrier for the company to execute fast. Many people share their opinions and don’t have experience or know how to execute.","Verified User Current Employee T**** Senior Research Scientist - Mar 16, 2022",
4,"Great culture, smart people, low pay","Great culture, talent... Recent leadership changes along with company priorities will be good in the long run.",Pay is still at the lower end of comp market offering,"Verified User Current Employee i***** Senior Finance Specialist - Mar 16, 2022",
5,Good work life balance,Flexibility to learn many areas and contribute in a good manner,Too many experts and seniorsSo very hard to incorporate new ideas which may be out of comfort zone of seniors,"Verified User Current Employee u***** Component Design Engineer - Mar 15, 2022",
4,not a bad place to coast...lol.,some really good tech talent especially in computer architectureopen culturewlbperks and benefits,slower than a tortoise due to bureaucracy and long processeshierarchy greater than 8000m mountainsold timers wants to coast and play politics,"Verified User Current Employee s********* Manager, Software Engineering - Mar 15, 2022",
1,one of the worst places for engineers with actual technical skills,"good work life balance, okay comp, friendly coworkers, generally low stress working environment","super toxic, nontechnical usually clueless and incompetent management and leadership. managers are mostly looking out for their own interests, they do not care about the company or the people on the team.","Verified User Current Employee G******** Engineer - Mar 14, 2022",
4,Good work like balance,Good work-life balanceManagement is ok Great benefitsFlexible hours,Not much career growth .Slow paced . Too many meetings,"Verified User Current Employee :* Engineer - Mar 14, 2022",
5,Great work life balance,The peopleThe opportunityThe productsWork life balance is a joy,The processThe growth prospectsThe uncertainty regarding the business as a whole,"Verified User Current Employee B***** Software Engineering Director - Mar 14, 2022",
4,Great work life balance,Career development and world life balance is better than most.,Not up to par with compensation in regards to its market competitors,"Verified User Current Employee s***** HR Business Partner - Mar 14, 2022",
3,Not so good,"If getting a job is your priority then it’s easier to get in, compared to other companies. I really couldn’t think of anything else.",Software teams do not have a proper product mindset. Decision is not left to the right people. Old school software practices.,"Verified User Current Employee 0********* Software Developer - Mar 13, 2022",
4,Everything is great! Compensation HAS to be better though!,Great challenging work. Lot of opportunities to learn and grow,"Compensation for existing employees has to improve, even post current changes.","Verified User Current Employee a***** SoC Design Engineer - Mar 12, 2022",
4,Great compensation for people who joined in late ‘21. Great opportunity to grow technically. Poor wlb.,Amazing opportunity to learn and grow. Some cool technology work. Great compensation. Some okay general perks as well.,Poor wlb. Work about 50 hours a week. Lots of meeting causing actual work to be shifted after 5 pm.,"Verified User Current Employee $******** Senior Design Verification Engineer - Mar 12, 2022",
4,Be certain you want to work in the fab. There is only one way out.,"- Get to work in state of the art fabrication facilities, overall interesting work- Learn new things every day- Diverse workforce- Sabbaticals-Arizona living is nice","- Fabs are massively understaffed. There is high attrition and a hiring freeze to match TSMC headcount, so everyone is doing the work of 2-3 people- Poor work/life balance. Frequent weekend and night work, especially when on-call or during tool qualifications. - Can't transfer internally to other areas if you are in manufacturing due to the new restrictions because everyone was leaving FSM for ATTD. Quitting is only way out.- Pay is ok but not competitive with other companies or even other business units.","Verified User Current Employee X*** Process Engineer - Mar 12, 2022",
4,A good start,Great compensationGood wlbGood career growth specially in softwareAggressive learning curve Good culture and flexible policies specially around wfh,Constant change of management or org changeAttrition rate Roadmap delays causing ripple effects across all orgs,"Verified User Current Employee M***** Software Engineer III - Mar 10, 2022",
