Rating,Description,Pros,Cons,Author Info,Resignation Reason
3,I don't enjoy it but It pays well,- Good Pay- Could be good if you end up in right team.,- Drastic change in culture depending on team.- On-call sucks (Again depends on team)- Basic tasks no challenges at all- Doesn't really like processes.,"Verified User Current Employee v***** Front-End Developer - Apr 2, 2022",
4,Trying to maintain the status quo while being squeezed tighter,- Good team- Good management- Good promotion cycle (12-18 months),"- Poor comp (30-40% less than comparable roles at other companies)- Chronic overtime and poor work life balance- Uninspiring mission (maintain status quo)- Do more with less. Post Covid layoffs, have been doing 3 peoples jobs and with a more competitive market, they are pushing for more and more which comes at the degradation of the service.","Verified User Former Employee o***** Operations Management - Apr 2, 2022",Poor compensation and work life balance relative to other opportunities. Limited room for development as you are already so stretched with completing your core tasks.
3,Ok company,Interesting technical problems to solve. Friendly colleagues. Nice office and food,Mediocre management; manager doesn't care much about individuals. Company is during a hard time,"Verified User Current Employee J***** Software Engineer II - Apr 1, 2022",
4,Great company and benefits,"Lots of benefits, Uber credits, generous leave and PTO policies, flexible","Career growth is slow, focus on external hires rather than promoting from within","Verified User Current Employee N***** Legal Counsel - Mar 31, 2022",
3,Opportunity for great engineering work but PMs won’t let you,Great challenges to solve but the amount of techDebt being swept under the carpet is dangerous. Good scale. Good engineering talent.,"PMs are interested in delivering feature, but most of the services are full of bugs, engineers don’t have much say in what should be built, engg excellence is curbed. Everybody screams quality is important but no one is interested in getting it under control. Lot of new recruits so most teams are running around like headless chicken. And most teams don’t have staging environment?! Forget having automated tests or integration testing. Frequent outages where engineers suffer operational burden. PMs and engg leaders need to start thinking long term and focus on robustness and reliability.","Verified User Current Employee !******* Senior Software Engineer - Mar 31, 2022",
3,Used to be good,Used to be one of the good fast paced companies with lost of learning opportunities. The scale of products and different verticals present a wide variety of opportunities to learn.,"Lack of product vision, un fair comp practices for folks staying from pre ipo period.","Verified User Current Employee a********* Data Analyst - Mar 31, 2022",
5,Great company just has some bad lazy managers,Wlb and interesting work. Gig economy is interesting and n has nice challenges,Lazy managers that don’t care too much about the employees,"Verified User Current Employee j***** Engineer - Mar 31, 2022",
4,Great work life balance,Interesting spaceWork with smart peopleWork with great tech,Lower end for comp in the industry Upper level management don’t really do much from what I can tell,"Verified User Current Employee R***** Software Engineer - Mar 30, 2022",
4,Take pto whenever I want,It could just be my team but I’m able to take off the day of on short notice for a headache and no one questions a thing as long as your works done,The perf reviews are very tedious and more so focused does this sound good rather did you actually make an impact,"Verified User Current Employee b******** Software Engineer - Mar 30, 2022",
1,Great benefits but terrible management,"Free breakfast, lunch, high quality snacks and cafes with free coffee and tea.Great benefits with little out of pocket costs.Monthly Uber credits and 17% discount.Monthly stipend for wellness","Management is slow to invest in technology because they seem to focus on the immediate ROI instead of seeing the long term payoff. Lack of clear expectations by management, which result in a general free for all with everyone trying to work on anything and everything in hopes that it will gain them visibility in the organization. And expect to have hundreds of emails bombard your inbox that you may not even read because at some point you might get asked a question and you have to scour your inbox for some information, but if you can’t find that information someone is going to complain that they weren’t kept up to date on whatever they wanted to know about. It feels like a race to make everything off shore to spend as little as possible. Some teams are probably better than others. Unfortunately favoritism seems to run rampant in some teams probably encouraged by the constant jostling among team members to get their name out there.","Verified User Current Employee A***** Sales - Mar 29, 2022",
3,"Good pay, not much else","Get on an easy team, half ass it, and get paid.","No vision, no growth, no light at the end of the tunnel. Just manager’s and their fiefdoms all the way down.","Verified User Current Employee q********* Legal Analyst - Mar 29, 2022",
4,Great place to work if you have the right manager,Good work life balance. I met some amazing people who are really committed to company growth.,Global management usually out of touch with local issues and context,"Verified User Current Employee B***** Policy Manager - Mar 29, 2022",
5,Just fine,Team and co workers are super friendly and helpful. Lean new things fast.,Work work work work. Have to work 12 hours a day,"Verified User Current Employee l********* Software Engineer II - Mar 29, 2022",
5,Uber review,Awesome tech. Great people. Good management. Good comp and good benefits,Falling stock is effecting comp for many people lately. Pay difference,"Verified User Current Employee H***** Software Applications Engineer I - Mar 28, 2022",
3,It’s becoming a has been,Perks are good. Not FANG but up there and well known,Not growing like it used to. Profitability is a struggle and compensation is reflecting that.,"Verified User Current Employee w********* Software Engineer - Mar 27, 2022",
4,Good work-life balance,"Great team culture, competitive total comp, flexibility in how/where you work.",Lots of middle management. growth paths are not always clearly defined.,"Verified User Current Employee r****** Senior Systems Engineer - Mar 26, 2022",
4,Has somewhat lost it’s vision,Decent comp after comp refreshInteresting domain problemsDecent distributed systems infrastructure,WLB is team dependent but can be an issueHas shifted away somewhat from its strong engineering focus.,"Verified User Current Employee h******* Software Engineer - Mar 26, 2022",
1,It’s cool,"Good name recognition , good benefits, Uber credits, wellness benefits","Poor culture, lack of diversity and upward mobility, low pay","Verified User Current Employee B********* Account Manager - Mar 25, 2022",
5,Great place if you want good money and work life balance,- Work-life balance- culture- Common tech stack across the company- Compensation,- There is a risk of layoff but I don't think it's happening anytime soon- Management changes often.,"Verified User Current Employee b***** Senior Software Engineer - Mar 25, 2022",
3,Headed in the right direction but lost what made it special,"Talented people, never met a smarter bunch. Love the sense of ownership and accountability most people have.","Pay isn’t competitive. Performance and loyalty aren’t incentivized, I’m not surprised why tenure of recent hires isn’t as high as before.","Verified User Current Employee w***** Operations Management - Mar 25, 2022",
3,Good company to work for a while,Good learning curve and lots of things happening around in the company,Don’t want to come up with a long list of cons. Just don’t vibe well with the culture here.,"Verified User Current Employee w***** Software Engineer - Mar 23, 2022",
4,"If you are looking for something dynamic and fast pace, do join Uber",Depending on the team:There is a very good learning curveProjects are challenging and interestingRelatively easier to change teams internally,Unstable managementLow stock priceNot so great work life balance,"Verified User Current Employee B********* Software Developer II - Mar 23, 2022",
5,"Smart people, good wlb, great pay","Smart people, reasonable expectations and good wlb, top of the industry pay.","lack of faith in leadership, sometimes eng is built on shaky foundations","Verified User Current Employee b*** Senior Software Engineer - Mar 22, 2022",
5,A+ talent,Great cultureReally smart people - those that are left from the OG Uber pre-ipoCollaborative Market analytical tools are top tier,UndervaluedC-suite lacks vision and isn’t all that inspiring Needs a better decision making org structure.,"Verified User Former Employee C****** Regional Operations Manager - Mar 21, 2022",Left for another opportunity at another company not in the industry.
5,Challenging but good for career growth,Stimulating projects and interesting questions to tackle for data oriented folks,"Slightly leans towards being intense, might not be for everyone","Verified User Former Employee r********* Data Analyst - Mar 20, 2022",Went on to pursue graduate studies for career growth
5,Greta place if you’re a self starter,Can work on projects that interest you Exciting workGood colleaguesGood pay,No big bets left anymore. Not too much innovation either.,"Verified User Current Employee Q***** Product Designer - Mar 20, 2022",
2,Going down,Lot of smart people. Relatively higher paying company. Good perks.,Bad WLB. Bad stock growth with tremendous media and political pressure. Top executives not visionaries. Promo culture damaging product quality and too many migrations. Not so credible person with higher level can dominate another credible person. Lot of communication overhead. Over ambitious people growing at the cost of burning out others.,"Verified User Current Employee s******* Software Engineer - Mar 19, 2022",
4,Overall great place to work. Business needs some work,Good friendly place and opportunity to growTypical big tech opportunities and problems,Stonks be like i like sliding downGood friendly place and opportunity to growTypical big tech opportunities and problems,"Verified User Current Employee r***** Senior Software Engineer - Mar 18, 2022",
3,Monthly Uber credits are great,"Monthly Uber credits are great, some teams have work life balance","No 401 K , constantly re-org , length promotion review cycle for engineers","Verified User Current Employee l***** Technical Program Manager II - Mar 18, 2022",
5,Great learning/growth opportunity and culture,"Uber is a big company. The situation can be greatly different from team to team. At least in the engineering team. I think there are great learning and growth opportunities, good compensation.",The work life balance may be a concern if you prefer the layback style.,"Verified User Current Employee g***** Senior Software Engineer - Mar 17, 2022",
5,Opportunities are there but you have to seize them,Impactful work Talented coworkers Fast career growth Microservices at scale,Questionable management Don’t really care about employee happiness and overall well being,"Verified User Current Employee Y********* Software Engineer - Mar 17, 2022",
4,Overall a good place to work,"Good TC, engineers are smart, projects are interesting, workload is reasonable",Stock price still below ipo price; it seems many engineers left in the last couple years,"Verified User Current Employee s******** Senior Software Engineer - Mar 17, 2022",
3,Great work life balance,"East to sell, simple product and brand recognition makes it easier for sales",No inboundsTerrible compPoor leadership does not value sales Culture is impersonal,"Verified User Current Employee d***** Account Executive - Mar 17, 2022",
4,Great mission and impactful work,Uber attracts some of the best talent in the industryReal impactful work (you can see it in the hands of users)Strong mission and exciting future prospects,"Caught between a fast moving startup and corporate laggard of a public companyLittle focus on career progression, more focus on your output","Verified User Current Employee t***** Senior Product Operations Manager - Mar 15, 2022",
4,Great learning experience,I've worked with some amazing people here and definitely learned a lot.,Career growth is extremely slow and unpredictable. Comp isn't as competitive as before.,"Verified User Current Employee c**** Senior Data Scientist - Mar 14, 2022",
4,Pros and Cons!,Great Career growthUnlimited VacationRemote workGreat team mates,Poor stockBad foodNot much else to say honestly,"Verified User Current Employee F***** Senior 3D Artist - Mar 14, 2022",
5,awesome place to work,great compnice coworkerinteresting projectsWlb is not bad,some leadership are not very inspiring hiring bar vary by team,"Verified User Current Employee c***** Senior Software Engineer - Mar 13, 2022",
4,"Non-tech role, relaxing workload but low pay",Hourly for a s4 supporting role; the new office is quite nice. Have to get 2nd freelance job to support myself tho.,No 401k match; being looked down upon by L ladder people,"Verified User Current Employee g****** Content Specialist - Mar 11, 2022",
5,Great overall,- Great work life balance - competitive pay- smart people around - autonomy,- stock price doesn’t go anywhere - lack of ground breaking innovations,"Verified User Current Employee j***** Product Designer - Mar 11, 2022",
4,"Good work life balance, a lot of bureaucratic processes slowing down the pace.","Good, techy, and geeky (in the best way possible) teammates, always looking to do the right thing. The wider company culture is strong, as an expat employee I feel supported and even protected along the way.","Long-term employees that stayed at Uber have molded into outdated processes and regulations, adaptability has become stagnation in a sense that new ways of thinking and changes are hard to implement. Compensation in EMEA is also not strong in comparison to tech/SaaS businesses.","Verified User Current Employee k***** Marketing & Communication Manager - Mar 11, 2022",
4,Great work life balance,Excellent engineering cultureWorld impacting productsGood infrastructureGreat work life balance,Stock price is staleReputation loss from last laid offshigh attrition,"Verified User Current Employee X***** Staff Software Engineer - Mar 10, 2022",
2,Chill but uninspired,"Independence, flexibility, resume builder, work on things people know, lots of stock","Not much senior talent, bureaucratic, boring, no desire to do anything new","Verified User Current Employee O***** Senior Designer - Mar 10, 2022",
3,Chill and great WLB,"WLB is good, company culture is mature. Good leadership, transparent communication",Promotion is slow and not enough projects for new comers,"Verified User Current Employee E***** Senior Software Developer - Mar 10, 2022",
5,Excellent place to work,"Good salary, great perks and benefits including uber credits. High level of autonomy, flexibility and career progression.",Nothing more than you'll find at every company. They allow you to have a voice to air the negative feelings.,"Verified User Current Employee E********* Data Architect - Mar 10, 2022",
3,No clear plan for the company,Seems to be a place to get along decently well. Good compensation and average levels of work.,Don't see any career growth. Hiring bar seems shaky. Late night/early morning calls.,"Verified User Current Employee e***** Engineer, Senior - Mar 9, 2022",
5,Great work life balance and management,- good WLB- Great management - internal promotions available and promoted- good compensation at L-ladders only,Bad compensation at S-laddersDifficult to move out of S Ladder,"Verified User Current Employee y**** Data Analyst - Mar 9, 2022",
4,"Good place to make some money, but don’t count on the stock price",Pretty comfortable WLB and great initial pay! Just make sure you sell it early as the stock keeps dipping.Perks and people are great as well!,Stock keeps going down :/Boat doesn’t seem to be turning around,"Verified User Current Employee i********* Senior Software Engineer, Web Development - Mar 9, 2022",
